province,year,co2_actual,log_Population,log_pGDP,Industry,Urbanization,EnergyIntensity,model,split,log_co2_pred,co2_pred,abs_pct_err,CoalShare,OilShare,GasShare,NonFossilShare,log_Energy
Beijing,2019,88.576,7.691656822810547,2.781998647594795,16.2,87.35,0.15564864114615024,structure_drivers,train,4.771341997964562,118.07759557471277,0.33306534021306883,1.1762231224705375,45.1743334139707,15.487499600043892,38.161943863514864,
Beijing,2020,78.38,7.691200097522863,2.8029186814225393,15.8,87.55,0.13671361630688136,structure_drivers,train,4.865846994426119,129.78081570011466,0.6557899425888577,1.0267699332197282,38.24703488640932,16.66370131021326,44.0624938701577,
Beijing,2021,80.364,7.691200097522863,2.9121520233207345,18.04987,87.5,0.12882688983044663,structure_drivers,valid,4.906762750020076,135.20102568668653,0.6823580917660461,0.6687207878382908,38.791593284277205,16.164150822027,44.37553510585751,
Beijing,2022,76.008,7.688913336864796,2.9472040942942845,15.9,87.57,0.11769748164385613,structure_drivers,valid,4.980927736239506,145.6094061332567,0.9157115847444572,0.550411602726317,32.89759575795529,17.37487132940817,49.17712130991024,
Beijing,2023,88.591,7.689828668736484,2.996662764575132,15.168855157578022,87.55079241758904,0.1103333283035602,structure_drivers,valid,4.893081726435911,133.36393257677776,0.5053891769680641,0.3162805121723722,37.87834159784871,12.327206392186724,50.30281027246556,
Chongqing,1990,33.282,7.979647066950637,-2.276464772366468,24.16093969174461,21.694347802253187,3.011258265464547,structure_drivers,train,3.3640234837753695,28.905257060272135,0.13150480559244823,73.18687414648247,3.0424530822068583,19.57391119966737,6.744105162780687,
Chongqing,1991,35.174,7.985821263895265,-2.152327182717407,26.1778318997194,22.97646431373236,2.9800142751894105,structure_drivers,train,3.439115010885259,31.159370259108883,0.11413628648692548,72.44438529791144,3.3909254631253165,18.65046622459152,7.379629375117742,
Chongqing,1992,37.202,7.989824821164214,-1.949141630268733,28.18735238813956,24.30525976865266,2.7209462712689456,structure_drivers,train,3.5409125868066145,34.498387603220635,0.07267384540560623,71.65498560263177,3.767638627764992,17.825192704837452,8.048147264574636,
Chongqing,1993,41.298,7.994605329617567,-1.6791569162693039,30.17034018496983,25.679499736593417,2.313621622233547,structure_drivers,train,3.6662468207330097,39.10486253363092,0.05310517377037823,70.81716518209517,4.173231186732539,17.090922083644113,8.748070562879377,
Chongqing,1994,42.117,8.001552661236913,-1.3735641965100749,32.108654055911444,27.097639032224823,1.8874609810299579,structure_drivers,train,3.804045215662784,44.882376658568404,0.06565939308517717,69.92944402946664,4.608124603738218,16.441102444099197,9.4774043210982,
Chongqing,1995,48.572,8.006957393668676,-1.0830827328066557,33.98556331093972,28.557819352789423,1.5599654767900901,structure_drivers,train,3.933510260684201,51.08598843487839,0.05175797650659609,68.99039518915556,5.072497416069099,15.869814806635535,10.233755830736015,
Chongqing,1996,51.746,8.013613933243956,-0.9340336608121735,35.78602395881803,30.057871302541383,1.4779179567698948,structure_drivers,train,4.010962422328092,55.199970691294105,0.06674855430939788,67.99867106855959,5.566261917946478,15.371773855290725,11.014351895915922,
Chongqing,1997,58.176,8.020270472819238,-0.8123365300560378,41.7,31.595321065189022,1.5053100912525,structure_drivers,train,4.108264311581542,60.84102480917799,0.04580969487723435,68.94790245440478,5.730600863516676,14.397344993541564,10.924151688536991,
Chongqing,1998,64.34,8.026170194946426,-0.7612580881502438,41.0,33.16740187784383,1.7821021027664665,structure_drivers,train,4.1032797421332825,60.53851306745473,0.059084347723737544,66.47809375471165,7.221300169395524,12.192554449373665,14.108051626519169,
Chongqing,1999,69.99,8.031060180240619,-0.7314587786283184,40.84517,34.77107033831519,1.8732461334991315,structure_drivers,train,4.141175761313944,62.876706003857116,0.10163300465984969,64.96336261029188,7.036207892563616,14.092373134820289,13.908056362324212,
Chongqing,2000,73.606,7.954660152438784,-0.5835860377396331,41.37,36.40302744594054,1.8760348816489865,structure_drivers,train,4.177687836138543,65.21489124209796,0.11400033635711807,64.83905580785155,6.823021024129114,14.831516792499311,13.506406375520024,
Chongqing,2001,67.498,7.947752799723664,-0.47146163543154546,41.6,38.0597441399556,1.3818774519731776,structure_drivers,train,4.205895487306549,67.08064064064052,0.006183284828579812,61.975192959295455,8.444471756696714,14.477653670860954,15.10268161314689,
Chongqing,2002,72.953,7.94265714798643,-0.3467622051548893,42.0,39.73749096412144,1.3555335799317594,structure_drivers,train,4.283909674245447,72.52342943286546,0.005888319426679469,65.3334152278486,7.9395915840331215,13.45518387970574,13.27180930841254,
Chongqing,2003,69.53,7.938445551164788,-0.20966892094511833,43.42475,41.43237135802102,1.0754664396652616,structure_drivers,train,4.3437020968849875,76.99204438842412,0.10732121945094374,61.29227598664524,8.991466168102294,15.51268426715659,14.20357357809589,
Chongqing,2004,71.573,7.934871565945177,-0.03653102890887581,44.31772,43.14035796068247,0.906884978813953,structure_drivers,train,4.316115031896675,74.89708954542371,0.04644334519195392,51.39973419844566,15.723352389529454,16.45297532152822,16.42393809049665,
Chongqing,2005,87.946,7.936660155225426,0.21459244123787982,41.0,45.2,0.9339280144302309,structure_drivers,train,4.429314025000514,83.87386179953744,0.04630271075958612,50.25808092062845,12.72019355104387,14.332423811907482,22.6893017164202,
Chongqing,2006,98.343,7.940227765145702,0.3303561968738853,43.0,46.7,0.8889497126097006,structure_drivers,train,4.485090599958305,88.68498530496369,0.09820744430245482,47.274669871876654,13.44922695063294,14.815086789406836,24.46101638808355,
Chongqing,2007,106.183,7.943072717277933,0.507153406467348,45.9,48.3,0.7871383547933868,structure_drivers,train,4.557065523853485,95.30340352809925,0.10246081267152703,43.230528119485285,14.823741998861362,15.288223222246328,26.657506659407023,
Chongqing,2008,132.074,7.951207156472972,0.7133123387399579,47.7,49.99,0.8446255329429068,structure_drivers,train,4.723487010652016,112.5600672935526,0.14774999399160627,53.14827135120539,12.229635644342263,12.97800107534342,21.64409192910892,
Chongqing,2009,136.074,7.958227192322312,0.8259365613405605,52.8,51.59,0.8018908994932624,structure_drivers,train,4.826696160887617,124.79796639461466,0.08286692244944184,54.737204880634025,11.804636775881743,12.412659692526166,21.045498650958063,
Chongqing,2010,143.264,7.9672801789422,1.0105706032451818,55.0,53.02,0.7394387097275275,structure_drivers,train,4.910032461791364,135.64381757830353,0.05318979242305452,52.22736365762848,12.618746847895505,12.680182655852953,22.473706838623063,
Chongqing,2011,160.323,7.987524479848767,1.223952246232458,55.4,54.98,0.6393012981839649,structure_drivers,train,5.0088454465322645,149.73176298869126,0.0660618689227918,53.13103837119687,14.23662782546587,12.71756495500238,19.91476884833488,
Chongqing,2012,166.89,7.99799931797973,1.344211067294309,52.36976,56.64,0.5855463281799532,structure_drivers,train,5.061789337300862,157.87275134400815,0.05403109027498254,51.23213542196411,13.963378404886514,13.963224525830102,20.84126164731929,
Chongqing,2013,158.894,8.010027528481734,1.4458642529928591,50.5,58.29,0.43088471059807903,structure_drivers,train,5.037214063824549,154.04027032161977,0.030546966395082465,41.89727520635264,18.78584451815928,17.10517364569494,22.21170662979316,
Chongqing,2014,158.771,8.02059914989697,1.5447968556422949,45.8,59.74,0.44599739420582496,structure_drivers,train,5.100133979477961,164.04388434161945,0.033210626258066395,42.89600075229311,16.236266274152523,16.923251837526184,23.9444811360282,
Chongqing,2015,161.502,8.029432840581244,1.6330825461984575,44.97836,61.47,0.425457306733294,structure_drivers,train,5.130978819593712,169.18263630474507,0.047557530586277964,40.82631046109412,17.396313096713946,16.965535481571166,24.811840960620763,
Chongqing,2016,156.077,8.04237800517328,1.7412325083108688,44.52456,63.33,0.3698138059036875,structure_drivers,train,5.152547071435368,172.8712454465177,0.1076023081332784,35.24961383939411,19.314692718050622,17.06309421707076,28.372599225484503,
Chongqing,2017,155.901,8.053251153549096,1.8210511219762509,44.19423,65.0,0.3460694237294418,structure_drivers,train,5.205499054673033,182.27181367502791,0.16915102324570017,35.245712024253976,19.78091648350924,18.045789038883765,26.927582453353025,
Chongqing,2018,150.386,8.059276223305648,1.8622079148500614,40.9,66.61,0.305009908221649,structure_drivers,train,5.209502084752724,183.00291556299356,0.216887978688133,34.610455690644514,21.722302413759643,20.1502993947224,23.51694250087345,
Chongqing,2019,150.62,8.067149039910106,2.002097412745837,40.2,68.24,0.2563902832231273,structure_drivers,train,5.240272369125354,188.72149731531425,0.25296439593224174,29.55590484673889,23.72001831896339,21.036813969908643,25.68726286438905,
Chongqing,2020,150.373,8.073714641109857,2.0530280565136643,40.0,69.46,0.24977701150151643,structure_drivers,train,5.291152335960921,198.57211540964218,0.3205303838431247,31.05786317113252,22.7875358449269,20.717352931351837,25.43724805258875,
Chongqing,2021,161.224,8.074649075066652,2.1615178158519877,40.09799,70.32,0.23820334780956476,structure_drivers,valid,5.355766617623454,211.8263039010461,0.3138633447938651,26.14537637678636,21.47827242614936,24.2442551316417,28.132096065422598,
Chongqing,2022,158.208,8.074960359115858,2.2045291613777924,40.1,70.96,0.22290696215455383,structure_drivers,valid,5.395026765901924,220.30804376107227,0.3925215144687517,25.207447047765065,19.74823634891465,24.133563342948666,30.91075326037165,
Chongqing,2023,167.87,8.068089626278244,2.2457112626908695,36.58256537371796,73.03166211987535,0.22885347650597873,structure_drivers,valid,5.382317107050175,217.5257223142982,0.29579866750639305,24.49264471135521,22.51815775925792,25.611691780080665,27.360617932846157,
Fujian,1990,25.517,8.01862546504575,-1.760421622505911,32.140958366844934,22.53871556888,0.8663832544392647,structure_drivers,train,3.197735373691961,24.477036044298377,0.040755729737101655,37.94456309925055,36.68056103101557,5.602169238397381e-07,24.01062522567345,
Fujian,1991,27.425,8.0323601479245,-1.6028503692901013,33.675489335788974,24.14315216119396,0.8800210889026463,structure_drivers,train,3.296882861486264,27.028256653601932,0.014466484827641506,39.09324904150253,36.096935417183765,1.6786438718266069e-06,23.720775104629148,
Fujian,1992,29.613,8.044305406990638,-1.37517540517342,35.1701384955086,25.794198600138213,0.8300747319845968,structure_drivers,train,3.4198960444098363,30.566237324643254,0.032189826246690784,40.14348847868549,35.54540781470264,4.840496854733999e-06,23.4778848575542,
Fujian,1993,33.794,8.055157731819678,-1.0221010841430358,36.61798884525125,27.486449273862306,0.6874883077174079,structure_drivers,train,3.58673607434408,36.11600339125092,0.06871052231907805,41.09137804869552,35.02552534730859,1.3432298320142795e-05,23.281003865630588,
Fujian,1994,35.042,8.065579427282092,-0.6358568244351304,38.012826200001705,29.21406645455508,0.5479040863465571,structure_drivers,train,3.7647397373692075,43.1524734219735,0.23145007197002154,41.93379573609787,34.53682687682512,3.587068677130612e-05,23.12935396148893,
Fujian,1995,39.488,8.082402253926244,-0.43514115540614506,39.34915416603023,30.97086568796653,0.5193348077949904,structure_drivers,train,3.880447147735093,48.445872691154946,0.2268505037265738,42.66829284947284,34.078848958157394,9.218450851492732e-05,23.02233118965407,
Fujian,1996,44.537,8.089789175789319,-0.23276110252473328,41.8,32.750408788261794,0.49325904112551267,structure_drivers,train,3.998110452208247,54.49508162632177,0.22359120790178438,43.29298868833544,33.651131220806974,0.0002279842730307,22.959506971328818,
Fujian,1997,42.971,8.096208271650037,-0.08972071119921349,43.1,34.54610143126164,0.5900860503406259,structure_drivers,train,4.141451267410064,62.89403130616873,0.46363899621067073,48.41089203706407,30.16163970353956,0.0005426003808235,21.42746825939636,
Fujian,1998,45.573,8.101374671228582,0.00940696433909439,43.4,36.35129219941872,0.5368369184848867,structure_drivers,train,4.211252506279461,67.4409571547827,0.4798445824234238,48.87886967016733,29.68305295747046,0.0012427468237356,21.4380773723622,
Fujian,1999,51.43,8.106514516255185,0.06825596956292071,42.456,38.1593699638152,0.6407478432444004,structure_drivers,train,4.094605052639122,60.015631460855765,0.1669381967889513,39.4015874978508,39.70207013761616,0.0027391184189242,20.89634236453305,
Fujian,2000,53.071,8.134467570277563,0.13939721949036613,43.65126,39.963856681897134,0.525485940455145,structure_drivers,train,4.295677177106852,73.38189015957101,0.3827116534373013,45.01593036514982,30.629274022901065,0.0058097996239616,24.35479561194911,
Fujian,2001,54.598,8.144679183447758,0.16741909563150076,44.8,41.75849302563262,0.5114362675276527,structure_drivers,train,4.312984418075374,74.66298232257337,0.3675039804127142,41.60437516777237,31.818073313569677,0.0118584411330854,26.577551518657955,
Fujian,2002,65.226,8.153637486385282,0.2509579525274731,46.1,43.53731470076004,0.5501026791418115,structure_drivers,train,4.348797863307152,77.38537918297388,0.18641920680363475,39.16132460345881,33.38030571808779,0.023291619983396,27.458369678453387,
Fujian,2003,80.765,8.161089512845797,0.35283233355137905,47.64237,45.29471783898391,0.5560888337309653,structure_drivers,train,4.414811848054183,82.66628562028252,0.02354095982520302,39.78079823255562,34.01036807719971,0.0440210534885799,26.20883369024469,
Fujian,2004,92.62,8.16876982367527,0.4905043581747723,48.74049,47.02551240088729,0.546369889699567,structure_drivers,train,4.450662799069862,85.68371627326626,0.07488969689844253,38.17088744749054,37.44961848920736,0.2534201475295881,24.12607391577253,
Fujian,2005,117.761,8.176672771948455,0.6112633309876343,48.7,49.4,0.6852878479989137,structure_drivers,train,4.648109490112412,104.38745340488187,0.11356515820278469,47.7215977209799,30.26797585128765,0.1510068434920302,21.859419584240417,
Fujian,2006,132.897,8.184513753033722,0.7492625122245276,49.1,50.4,0.6465374293531649,structure_drivers,train,4.730838301273667,113.39057798317691,0.14677849776009302,47.609994434663605,28.98150070340113,0.1546119615113573,23.253892900423896,
Fujian,2007,152.722,8.192016914536875,0.9402029844217266,49.2,51.4,0.5790571186339885,structure_drivers,train,4.78670776209557,119.90595918553063,0.21487435218547016,44.27776713105152,30.278084298582264,0.1192061779757049,25.324942392390493,
Fujian,2008,163.748,8.19946419761216,1.0899655046407968,50.0,53.0,0.5313234286949748,structure_drivers,train,4.908035626073714,135.3732294084567,0.1732831582159373,45.03780429527167,27.270656099910813,0.3099198642005236,27.381619740617,
Fujian,2009,185.247,8.20685642839965,1.2053245907418455,49.1,55.1,0.5193568681317333,structure_drivers,train,5.011248188433123,150.0919623292467,0.18977385690863172,47.74199074711971,25.0951287149525,0.5755196763892984,26.587360861538507,
Fujian,2010,192.826,8.214194414852564,1.3839303450974465,51.0,57.1,0.483482538039997,structure_drivers,train,5.0499214806497905,156.0102141848146,0.19092749844515466,43.41801316764857,29.718758132598754,1.8684965715483648,24.994732128204287,
Fujian,2011,223.856,8.238536930171769,1.534852187534278,51.6,58.11,0.4275642107085463,structure_drivers,train,5.12774146722308,168.63581809522265,0.24667724744825847,40.691072578291134,29.68682571646426,2.7456996630250523,26.876402042219546,
Fujian,2012,222.258,8.253488028345904,1.6349762376283272,51.71076,59.32,0.40114156842681215,structure_drivers,train,5.189215747493359,179.32785944615287,0.19315453461223955,40.858034161600365,29.570634636354963,2.7060421185464865,26.865289083498205,
Fujian,2013,225.842,8.264878262801748,1.7279238041323997,52.0,60.8,0.3527716672436003,structure_drivers,train,5.202467761348349,181.72013092151985,0.19536609257126733,34.210493558214566,31.926579942549672,4.201406239840495,29.66152025939525,
Fujian,2014,228.228,8.280204233279974,1.807925514617638,52.0,61.99,0.3533849924856591,structure_drivers,train,5.193318855596046,180.06517264274038,0.21102944142375005,29.913302327840164,35.87291812131797,4.736011621666469,29.47776792917537,
Fujian,2015,219.949,8.290041618704489,1.8750337430896336,50.28834,63.22,0.3283384649855156,structure_drivers,train,5.277013588432788,195.784308891027,0.10986497373924417,32.19676273145546,32.593132021582086,5.054832280205516,30.155272966756968,
Fujian,2016,203.523,8.298041661371565,1.9704562984030114,48.91769,64.39,0.2982365840014328,structure_drivers,train,5.329774644402888,206.39145744497313,0.014094021044172558,31.344357915923105,31.793656056743004,5.494992150262773,31.366993877071117,
Fujian,2017,221.678,8.310169021981912,2.0689963436276435,47.71067,65.78,0.275318982043006,structure_drivers,train,5.364445960137368,213.67281862128328,0.036111753889500595,29.172775582116184,32.55545847835561,5.644027039507877,32.62773890002032,
Fujian,2018,247.824,8.319717386850606,2.1660986283332098,48.13,66.98,0.25194262126843786,structure_drivers,train,5.456129746357901,234.18929617911112,0.05501768925079446,29.55722268303423,29.743767654934384,5.621921394831233,35.07708826720017,
Fujian,2019,254.903,8.327726166461412,2.327059543276692,48.5,67.87,0.22634139222078076,structure_drivers,train,5.513218990007157,247.94798592818609,0.027284943966190692,28.631311389473456,30.76787839730824,5.316815829853418,35.2839943833649,
Fujian,2020,253.407,8.333510708982942,2.3562474966330047,46.3,68.75,0.21872485896352237,structure_drivers,train,5.5074600829427105,246.5241802377754,0.027161127207317136,26.39076722972964,31.440440801515084,5.336413857140183,36.83237811161512,
Fujian,2021,277.505,8.339739766019143,2.45595891787047,46.84727,69.7,0.21426723124580005,structure_drivers,valid,5.565202206700977,261.1780103144973,0.05883493877768929,24.41221315043107,30.333993425980974,5.151643002428584,40.10215042115938,
Fujian,2022,271.186,8.339978571990427,2.5401400585396656,47.2,70.11,0.2129678204628516,structure_drivers,valid,5.568002467848902,261.9104019147598,0.03420382352053637,23.882838657798303,32.91147974792373,4.8551992103963615,38.35048238388161,
Fujian,2023,279.982,8.338783971442199,2.564509752951362,45.22705769316488,71.32521105592204,0.19248251543848516,structure_drivers,valid,5.589301393408824,267.548643164152,0.04440770062306873,21.052658372573934,32.47288929143276,4.507488117799236,40.88627884336009,
Gansu,1990,36.767,7.720905251936779,-2.2286671927514354,36.20249627769717,14.483461350904642,3.520039334061018,structure_drivers,train,3.246515331507882,25.700625535505008,0.30098660387018233,52.961374857954326,32.85946241262107,0.0025915065929778,18.66705944088051,
Gansu,1991,39.045,7.734121303328305,-2.1305644025901542,37.57795897160024,15.23429854775117,3.4996562255125188,structure_drivers,train,3.3415675326262178,28.263395794758978,0.2761327751374318,53.22895646593251,31.195761639150355,0.0048111185653608,19.21713288440133,
Gansu,1992,41.493,7.746732907753622,-1.9853421204771073,38.87025255591364,16.019081581595884,3.311653536383611,structure_drivers,train,3.4509629011445795,31.53073868049006,0.24009498757645728,53.43255125416919,29.65682202388545,0.0087169694181723,19.77659407421118,
Gansu,1993,47.183,7.76004068088038,-1.8405018733439866,40.07378108929614,16.838668879909335,3.1237109919131276,structure_drivers,train,3.5576904174068495,35.082078548168866,0.2564678263745657,53.57225584347651,28.23813590005956,0.0154136646830425,20.34529862191521,
Gansu,1994,49.632,7.774015077250727,-1.6567819308085676,41.18390158845712,17.693858120071134,2.824001459834767,structure_drivers,train,3.6764140866043595,39.504480134594445,0.20405222165952516,53.64814266758402,26.934631603729606,0.0265986648390066,20.923088190737037,
Gansu,1995,51.635,7.798933310041217,-1.4749981829851226,42.19683462091552,18.58537520133123,2.522841038195569,structure_drivers,train,3.798153995321794,44.61874201561641,0.1358818240415142,53.66025316290586,25.740901186166408,0.0447936394723657,21.50979057258394,
Gansu,1996,52.29,7.810758116529357,-1.2396230851215133,44.1,19.51386265562716,2.1580907344343347,structure_drivers,train,3.9349330646465237,51.158725514674806,0.02163462393048753,53.6085940783022,24.65138911483884,0.0736138814178543,22.10521981102067,
Gansu,1997,49.912,7.821643126239982,-1.160632731824381,43.9,20.47986758573517,2.461673723603041,structure_drivers,train,4.016189429040095,55.48925669990816,0.11174179956539834,56.64678157141909,23.04355954754593,0.0829778807705796,20.226681000264403,
Gansu,1998,50.736,7.831617276352611,-1.0634114623205588,43.9,21.48382924179693,2.269719265995976,structure_drivers,train,4.062394579305315,58.11330150989928,0.14540565889899248,55.02881743490876,23.39329160745848,0.6602541432092823,20.91763681442348,
Gansu,1999,52.126,7.841099765422119,-1.0037884101942487,45.47201,22.526066370929342,2.209623506083821,structure_drivers,train,4.101285684286488,60.417916049115135,0.15907447433363653,52.29538277573887,23.08574492014188,0.0904179804875115,24.52845432363173,
Gansu,2000,54.892,7.83002808253384,-0.9390528035917197,44.73235,23.60676449882532,2.199849619061178,structure_drivers,train,4.105261859778631,60.65862652260329,0.10505404289519946,50.640167799972446,24.324325063204583,0.1106671214920792,24.92484001533088,
Gansu,2001,56.723,7.833203948641057,-0.8073343288901375,44.9,24.725963326318556,1.9308589944747019,structure_drivers,train,4.173045300539647,64.91283049434513,0.14438288691263035,49.96881550345472,23.91094855446711,0.2570715199656858,25.86316442211249,
Gansu,2002,62.213,7.836369760545124,-0.7199511037650843,45.7,25.88354444701016,1.7095566089207879,structure_drivers,train,4.304204212536336,74.01029554671845,0.18962749821931835,52.319023940987286,18.628400903317047,1.4081588993838172,27.644416256311864,
Gansu,2003,71.204,7.838737559599282,-0.5946314799404064,46.5752,27.079219613314493,1.5737348025117335,structure_drivers,train,4.395112707519585,81.05376561681017,0.13833163329040749,50.19589858061651,17.04148919839032,4.057084639643569,28.7055275813496,
Gansu,2004,80.618,7.840312983320164,-0.4087230659284251,48.63464,28.31251979656407,1.6126749036121035,structure_drivers,train,4.484389309047497,88.62281313378155,0.0992931247833183,49.12277952063444,16.942250291452893,3.839095066658614,30.095875121254046,
Gansu,2005,89.837,7.841885928984623,-0.27455059428648854,43.4,30.02,1.6095646530987913,structure_drivers,train,4.516914183801458,91.5526469942056,0.019097331769823114,50.09035866746354,17.65014022009021,3.8282407860339145,28.43126032641233,
Gansu,2006,94.084,7.842671474979457,-0.11218916990148023,45.8,31.09,1.4792875684104188,structure_drivers,train,4.605984223037701,100.08143684676911,0.0637455555330248,49.35997164830016,17.442065004986958,4.446636375394697,28.751326971318196,
Gansu,2007,102.683,7.843064016692054,0.05883152936148164,47.3,32.25,1.296718070899941,structure_drivers,train,4.711587522414417,111.22859771114909,0.08322310130351747,48.9059733640053,15.64627677442705,4.687307044888781,30.76044281667886,
Gansu,2008,111.066,7.844240718141811,0.2162424906590814,46.3,33.56,1.1757069320643423,structure_drivers,train,4.751986581185346,115.81413032022438,0.042750529597035784,47.64584554133091,17.215380129788382,4.161549918456444,30.97722441042425,
Gansu,2009,107.027,7.845807502637805,0.2820576745704145,45.1,34.89,1.1116916346869132,structure_drivers,train,4.767755077582556,117.65481932614546,0.09930035716357047,45.75345272262845,18.155243664181636,4.329829323708631,31.761474289481285,
Gansu,2010,128.346,7.847762537473608,0.4760279271378572,48.2,36.12,1.0080821351938365,structure_drivers,train,4.884311114284513,132.199363705339,0.030023247357447887,47.577364565078014,17.765400486557787,4.437544135185112,30.219690813179074,
Gansu,2011,149.627,7.844632644464681,0.6766262706842839,47.4,37.25,0.863632004055478,structure_drivers,train,4.971546052527098,144.2497327250324,0.03593781386359151,46.24643917744307,16.6557205529518,4.616615308552508,32.48122496105263,
Gansu,2012,157.137,7.843848638152472,0.7955975835916008,46.0177,38.78,0.8736933092633887,structure_drivers,train,5.037574497881266,154.09580168824633,0.019353801534671495,47.96411716333084,16.32154772400986,5.275231191715741,30.439103920943584,
Gansu,2013,158.069,7.838737559599282,0.9144269543376916,45.0,40.5,0.8157252744645528,structure_drivers,train,5.0232519317423066,151.9044844793494,0.038998889856015934,42.12691050238044,20.40350000880069,5.85147025488032,31.618119233938547,
Gansu,2014,157.341,7.836369760545124,0.9937082296855483,42.8,42.28,0.7888911825088273,structure_drivers,train,5.0667332284275,158.6551895895659,0.008352492926610985,42.9936219200034,20.064260584268204,6.011932479818452,30.93018501590993,
Gansu,2015,156.202,7.833203948641057,0.9900489423984468,36.74007,44.24,0.7791047644035584,structure_drivers,train,5.050981465204085,156.1756702771221,0.00016856200866764706,42.06039193186308,19.883932300523217,6.345342785709383,31.71033298190432,
Gansu,2016,151.167,7.832014180505469,1.0498735120672027,34.93654,46.07,0.7118982833659938,structure_drivers,train,5.068451710543462,158.9280700984618,0.0513410340779522,40.677789238116176,20.81479942146891,6.65008946017927,31.857321880235627,
Gansu,2017,150.938,7.8328075165248645,1.0844897087538314,34.34084,48.12,0.6914368427157623,structure_drivers,train,5.084864471895147,161.55804209852514,0.07036029428324973,37.28656631716332,21.29131800645589,6.879422316379387,34.542693360001415,
Gansu,2018,158.47,7.83002808253384,1.187463919661321,33.89,49.69,0.6351297750807354,structure_drivers,train,5.13709226683703,170.22009341475555,0.07414711563548655,33.758723590788335,20.225817532012965,7.321276232183875,38.69418264501484,
Gansu,2019,158.582,7.827639546366422,1.2455399974021362,32.8,50.7,0.6063439399653603,structure_drivers,train,5.177436058543401,177.22782619457553,0.1175784527536261,34.10891102004031,19.193794296441528,7.656014419474277,39.04128026404389,
Gansu,2020,167.581,7.824445930877619,1.2823877615797366,31.6,52.23,0.6195638537158827,structure_drivers,train,5.208053096916194,182.73793858486383,0.09044544778264743,33.73884027201166,18.643386516407208,8.230331496590297,39.38744171499083,
Gansu,2021,181.281,7.820037989458753,1.4143411228433327,33.84221,53.33,0.5641131200504284,structure_drivers,valid,5.281243006685754,196.61411618478817,0.08458203664359842,32.52440687822207,18.00356416387463,8.07890803740946,41.39312092049385,
Gansu,2022,183.942,7.820840879907344,1.5029710243155896,35.2,54.19,0.5311710042136837,structure_drivers,valid,5.303576686188952,201.0546348280446,0.09303277570127869,30.83143122279932,19.88731926954391,8.192400965443996,41.0888485422128,
Gansu,2023,193.991,7.80994708647679,1.5712999394780485,28.58538756248394,56.80617330536637,0.5081203751716428,structure_drivers,valid,5.324674711429793,205.34155433912264,0.05851072647247874,29.30076167661768,21.918115523478683,4.787584227041023,40.48503216362046,
Guangdong,1990,82.541,8.75557997214314,-1.4037623482718466,45.6529125890603,49.63967662470547,1.1064006600743057,structure_drivers,train,4.562892894926055,95.86039314131762,0.16136699508508037,30.698247704829917,44.01927443648589,0.0512186778725086,20.47964605401794,
Guangdong,1991,90.638,8.770128527538184,-1.2240529085373897,46.546250125647646,50.357041060344976,1.0743026822575077,structure_drivers,train,4.628567520430525,102.36731993717964,0.1294084152031117,30.530069091935,44.63163672608228,0.060159821515438,20.75839692358283,
Guangdong,1992,98.182,8.783396232190894,-0.980557514712423,47.36769612797169,51.08441285453506,0.9746557791011821,structure_drivers,train,4.71776081268218,111.91736793275909,0.13989700691327422,30.335382649158383,45.18214341600292,0.0706999690184505,21.058699999582384,
Guangdong,1993,112.575,8.795884972029885,-0.6441816362664593,48.11635803676698,51.82147139122759,0.8021076758277853,structure_drivers,train,4.8409867265824165,126.5942039887191,0.12453212514962557,30.11448516938273,45.670228816698256,0.0831314095182343,21.381147772792385,
Guangdong,1994,117.505,8.808219665118408,-0.45576905014190366,48.79159465893693,52.56787047853887,0.7613714987156733,structure_drivers,train,4.9127305838604745,136.0102953345853,0.15748517369120718,29.86771829989005,46.09545514992936,0.0978008863430458,21.726368416249432,
Guangdong,1995,156.282,8.834628222017367,-0.14633418957432445,49.39296941336594,53.323238146426405,0.6279788840793187,structure_drivers,train,5.037161638149833,154.0321948681971,0.014395804582760019,29.595469786488625,46.457490102726965,0.1151198909878815,22.095024945501464,
Guangdong,1996,167.064,8.848078421168667,-0.0655806767882714,50.2,54.08717655577576,0.6559824894731319,structure_drivers,train,5.075801878030732,160.10052161114257,0.04168150163325088,29.298174774080778,46.75608689811287,0.135576916011049,22.48781412546164,
Guangdong,1997,168.817,8.860924729719041,0.036827301058805224,49.9,54.85926202664474,0.7754227967428109,structure_drivers,train,5.153212164103364,172.98625908749642,0.024696914928570072,34.455181111232235,44.46031286636017,0.5087778570714263,20.57572816533616,
Guangdong,1998,173.213,8.873888135154973,0.10314723236909107,50.4,55.63904519290664,0.7560485435502935,structure_drivers,train,5.1579652399336995,173.81043302352742,0.003449123469528439,31.35372752641075,46.644180659432095,0.3776364942672391,21.62445531988993,
Guangdong,1999,182.683,8.891511570527564,0.1521022074272641,50.38001,56.42605128992542,0.7350288488429996,structure_drivers,train,5.159020959205601,173.99402494103893,0.04756312880213848,28.49152874679642,48.692397174010814,0.2800444638060242,22.536029615386735,
Guangdong,2000,200.912,9.065318068128004,0.11066168129834549,50.38951,57.21978058110558,0.6712166959594215,structure_drivers,train,5.275066940094081,195.40355640721089,0.027417195552227446,26.979737952578343,46.55282195092376,0.1886684781857993,26.278771618312096,
