scenario,province,province_id,year,stirpat_log_energy_pred,residual_pred,hybrid_log_energy_pred,energy_pred,co2_pred,Population,pGDP,GDP,Energy,EnergyIntensity,CoalShare,OilShare,GasShare,NonFossilShare,Industry,Urbanization,CarbonIntensity,log_Population,log_pGDP,log_GDP,log_Energy,log_CarbonIntensity,energy_pred_raw
low_carbon,Jiangsu,15,2033,10.477785657659423,-0.18941739201545715,10.611251863503878,40588.97932333644,41020.321348043144,8521.732739132034,23.24223907217107,198064.14963205397,29347.47044175818,0.18593026019530212,22.20056264987591,14.116335693335449,8.32976080103692,55.353340855751725,26.93647730433664,81.95642263672438,0.005006312698910425,9.05037497228341,3.145971272961146,12.196346245244557,10.286961635571258,-5.297055623099105,29156.465156267244
low_carbon,Jiangsu,15,2034,10.490378284315524,-0.19395671784877777,10.616075648700217,40785.24483168428,39492.64102289445,8517.471872762468,24.171928635057913,205883.72225952745,29448.029807829917,0.18176542236692736,20.70056264987591,13.91633569333545,8.42976080103692,56.95334085575172,25.83647730433664,82.45642263672438,0.004866135943340933,9.049874847241728,3.185191986114427,12.235066833356155,10.290382287277508,-5.325455097620803,29297.449446853505
low_carbon,Jiangsu,15,2035,10.503002887937175,-0.19781754910945892,10.622096343150181,41031.54102194179,37994.67654979436,8513.213136826087,25.13880578046023,214012.0116143336,29590.42394132204,0.17769387690590818,19.20056264987591,13.71633569333545,8.52976080103692,58.55334085575172,24.73647730433664,82.95642263672438,0.004729884136927386,9.049374722200046,3.2244126992677087,12.273787421467755,10.295206072473848,-5.353854572142501,29474.37250353248
low_carbon,Jiangxi,16,2024,9.256371568274595,-0.2231435513142097,9.432084430683027,12482.51857782172,19666.09199406312,4517.2575,7.488395348837209,33827.010052499994,9150.934491702945,0.2731728281326095,41.470631412909626,19.45194086684695,4.903870610091255,34.17355711015216,39.74241117567491,65.12063394178365,0.007513559398883785,8.415660340892737,2.013354535436086,10.429014876328822,9.121611283295389,-4.891045970908689,8966.624045346922
low_carbon,Jiangxi,16,2025,9.27279960429591,-0.2231435513142097,9.448119258504535,12684.286951428261,19832.652647908053,4519.51612875,7.862815116279069,35536.11973540256,9298.389135024758,0.27229867508258515,41.120631412909624,19.20194086684695,5.053870610091256,34.62355711015218,38.24241117567491,65.87063394178365,0.00748350516128825,8.416160215934388,2.0621446996055175,10.478304915539905,9.137596452850879,-4.895053992306227,9111.561234031376
low_carbon,Jiangxi,16,2026,9.285271555352631,-0.2231435513142097,9.463755136642861,12884.175561050906,20004.495426159865,4519.51612875,8.216641796511627,37135.245123495675,9448.688999690537,0.2714273193223209,40.77063141290962,19.00194086684695,5.203870610091256,35.02355711015217,36.74241117567491,66.52063394178366,0.007453571140643097,8.416160215934388,2.106161585022292,10.52232180095668,9.153631280672387,-4.899062013703766,9255.14812334856
low_carbon,Jiangxi,16,2027,9.297744462142438,-0.2231435513142097,9.479037900450889,13082.593699876263,20169.705581903287,4519.51612875,8.58639067735465,38806.331154052976,9597.588603912454,0.27055875190048945,40.42063141290962,18.80194086684695,5.353870610091256,35.42355711015216,35.24241117567491,67.17063394178366,0.007423756856080524,8.416160215934388,2.1501784704390663,10.566338686373454,9.169267158810714,-4.9030700351013055,9397.678722724995
low_carbon,Jiangxi,16,2028,9.315535453193151,-0.2231435513142097,9.490456885470463,13232.839837966121,20256.840552808688,4519.51612875,8.972778257835609,40552.61605598535,9679.609084406746,0.2696929638944079,40.07063141290962,18.601940866846952,5.503870610091257,35.823557110152166,34.14241117567491,67.82063394178367,0.007394061828656202,8.416160215934388,2.1941953558558405,10.610355571790228,9.177776795612894,-4.907078056498844,9505.605710865888
low_carbon,Jiangxi,16,2029,9.331552542540598,-0.2231435513142097,9.47536214409745,13034.593545445674,19412.299010387822,4519.51612875,9.37655327943821,42377.4837785047,9724.234642215803,0.26365184150317317,38.57063141290962,18.401940866846953,5.653870610091257,37.37355711015216,33.04241117567491,68.47063394178367,0.007187028097453829,8.416160215934388,2.2382122412726146,10.654372457207003,9.182376465360415,-4.935477531020542,9363.198554623152
low_carbon,Jiangxi,16,2030,9.347616014669455,-0.2231435513142097,9.469383392017278,12956.895442465235,18758.743218007963,4519.51612875,9.79849817701293,44284.4705485374,9578.552121379484,0.2577460402535021,37.07063141290962,18.201940866846954,5.803870610091257,38.92355711015217,31.942411175674906,69.12063394178368,0.006985791310725122,8.416160215934388,2.282229126689389,10.698389342623777,9.167281723987399,-4.96387700554224,9307.385324775443
low_carbon,Jiangxi,16,2031,9.359657251134715,-0.2231435513142097,9.468768897531492,12948.935947446287,18199.220645402245,4517.2563706856245,10.190438104093447,46032.82144579366,9400.459178023199,0.2519725289518237,35.57063141290962,18.001940866846954,5.903870610091257,40.52355711015217,30.842411175674904,69.62063394178368,0.006790189154024818,8.415660090892706,2.3214498398426704,10.737109930735375,9.148513815790908,-4.992276480063938,9301.667744706905
low_carbon,Jiangxi,16,2032,9.371742815705801,-0.2231435513142097,9.47197590657174,12990.529962633515,17707.920171291466,4514.997742500282,10.598055628257185,47850.1972364736,9394.684422153974,0.24632834430330286,34.07063141290962,17.801940866846955,6.003870610091257,42.12355711015217,29.742411175674903,70.12063394178368,0.006600063857712123,8.415159965851023,2.3606705529959515,10.775830518846975,9.14789932130512,-5.020675954585636,9331.54616182242
low_carbon,Jiangxi,16,2033,9.383871715433143,-0.2231435513142097,9.477887882898848,13067.557135308989,17259.900027788437,4512.740243629032,11.021977853387472,49739.32302336958,9424.861623440644,0.24081058939090888,32.57063141290962,17.601940866846956,6.103870610091256,43.723557110152164,28.6424111756749,70.62063394178368,0.006415262069696183,8.41465984080934,2.399891266149233,10.814551106958573,9.151106330345371,-5.049075429107334,9386.877439268635
low_carbon,Jiangxi,16,2034,9.396042979609243,-0.2231435513142097,9.485707621639344,13170.142591071472,16838.036587334896,4510.483873507218,11.462856967522972,51703.031496332216,9480.746213661321,0.23541643218855252,31.07063141290962,17.401940866846957,6.203870610091256,45.323557110152166,27.5424111756749,71.12063394178368,0.00623563473174469,8.414159715767658,2.439111979302514,10.853271695070173,9.157018306672478,-5.077474903629032,9460.568113839478
low_carbon,Jiangxi,16,2035,9.408255659270447,-0.2231435513142097,9.494871243244003,13291.383448524291,16430.551761518815,4508.228631570465,11.921371246223892,53744.26717980742,9555.173794977873,0.23014310410752895,29.57063141290962,17.201940866846957,6.303870610091256,46.923557110152174,26.4424111756749,71.62063394178368,0.0060610369592558385,8.413659590725977,2.478332692455796,10.891992283181771,9.164838045412973,-5.10587437815073,9547.659607510192
low_carbon,Jilin,17,2024,8.804428952875252,-0.20086251199245453,8.918002269798626,7465.160945831097,10114.765135564216,2340.1695,6.074288157332194,14214.86388,5411.842236153482,0.38444842621783415,28.427169249688937,21.29410073040296,10.408996412594114,39.86973360731399,31.44308543073295,66.70453178504137,0.014771953706988292,7.75797864162583,1.8040648066132108,9.562043448239042,8.596344838118094,-4.215024915831805,5362.482837254056
low_carbon,Jilin,17,2025,8.8207349379784,-0.20661333203315735,8.943159794995765,7655.348210169415,10281.127124300914,2341.3395847499996,6.378002565198804,14933.069877537,5560.8947022324555,0.3832181912539371,28.077169249688936,21.04410073040296,10.558996412594114,40.31973360731399,29.94308543073295,67.45453178504137,0.014712865892160339,7.758478516667481,1.852854970782643,9.611333487450123,8.623514291966476,-4.219032937229343,5499.100915320823
low_carbon,Jilin,17,2026,8.833085228679895,-0.20653866231441498,8.966795233117995,7838.440934063396,10441.424745422091,2341.3395847499996,6.665012680632749,15605.058022026164,5702.567649187693,0.3819918930419245,27.727169249688934,20.84410073040296,10.708996412594114,40.719733607313984,28.44308543073295,68.10453178504137,0.014654014428591697,7.758478516667481,1.8968718561994171,9.655350372866899,8.648671817163617,-4.223040958626882,5630.622740051992
low_carbon,Jilin,17,2027,8.845436864427612,-0.20620596408843994,8.989135134430523,8015.521548103987,10589.780666736178,2341.3395847499996,6.964938251261223,16307.28563301734,5838.955781433915,0.3807695189841903,27.377169249688933,20.64410073040296,10.858996412594115,41.11973360731399,26.94308543073295,68.75453178504138,0.01459539837087733,7.758478516667481,1.9408887416161913,9.699367258283672,8.672307255285846,-4.227048980024421,5757.82585871126
low_carbon,Jilin,17,2028,8.863106972503568,-0.210169717669487,9.006342608547937,8154.641950294387,10684.53218684649,2341.3395847499996,7.278360472567977,17041.11348650312,5930.5606344725975,0.3795510565234409,27.02716924968893,20.444100730402962,11.008996412594115,41.519733607313995,25.84308543073295,69.40453178504139,0.014537016777393821,7.758478516667481,1.9849056270329657,9.743384143700446,8.68787402959253,-4.231057001421959,5857.76084664672
