province,year,CO2,GDP,Population,Energy,CoalTCE,OilTCE,GasTCE,NonFossilTCE,CoalShare,OilShare,GasShare,NonFossilShare,Industry,Urbanization,HighwayMileage,PrivateCars,A,B,C,CO2_source,pGDP,CarbonIntensity,log_CO2,log_GDP,log_Population,log_Energy,log_PrivateCars,log_pGDP,log_CarbonIntensity,province_id,stirpat_log_pred,residual
Guizhou,2008,169.98,3561.56,3596.0,4730.572462555556,3113.722838,632.4080405555555,63.04199999999998,921.399584,65.82126925750337,13.368530882072468,1.3326505512599918,19.477549309164168,42.3,29.11,2000.0,71.9182,0.9904226918798664,1.3282304559113298,0.0359322262464981,MEIC_1990_2023,0.9904226918798665,0.04772627724929525,5.13568078307048,8.177953930110702,8.18757739559151,8.46180150218711,4.275529362041488,-0.009623465480809617,-3.042273147040221,7,8.57761121256797,-0.11580971038086041
Guizhou,2009,188.285,3912.68,3537.0,5079.402689600001,3409.63891,635.7906180000001,55.59400000000001,978.3791616,67.12676899945703,12.517035109300776,1.0944987707674343,19.261697120474743,37.7,29.89,2000.0,91.4283,1.1062143059089624,1.2981901636729816,0.0370683349019581,MEIC_1990_2023,1.1062143059089624,0.04812174775345799,5.237956772373236,8.271977840179924,8.17103418920548,8.532948952871964,4.515555058543997,0.10094365097444293,-3.034021067806687,7,8.594614929353694,-0.06166597648173067
Guizhou,2010,192.441,4602.16,3479.0,5326.363409500001,3590.5536907,721.332628,55.062,959.4150908,67.41097846038737,13.5426851782859,1.033763484890882,18.012572876435833,39.1,33.81,2000.0,115.7619,1.322839896521989,1.157361632255289,0.0361299042526399,MEIC_1990_2023,1.322839896521989,0.041815364959062705,5.259789613242611,8.43428103748333,8.154500175151941,8.58042399714787,4.7515354954573645,0.27978086233138844,-3.174491424240719,7,8.70435669107333,-0.12393269392546102
Guizhou,2011,207.455,5701.84,3530.0,5912.3034506,3962.690087,795.6646280000001,50.274,1103.6747356,67.02447058257562,13.457777237723706,0.8503284789094854,18.667423700791197,38.5,35.03,2100.0,136.3707,1.6152521246458924,1.0369114970956743,0.0350886928814431,MEIC_1990_2023,1.6152521246458924,0.03638386906682755,5.334914448681723,8.64854420874921,8.169053149927343,8.684790789220143,4.915376912950357,0.4794910588218676,-3.313629760067487,7,8.81981587649124,-0.13502508727109763
Guizhou,2012,225.73,6852.2,3587.0,6837.29447655339,4728.3463520000005,820.7219940000001,66.633,1221.5931305533904,69.15522460257571,12.003607520700465,0.9745521452747054,17.86661573144913,39.07563,36.3,2100.0,164.3638,1.9102871480345691,0.9978247098090236,0.0330145206958803,MEIC_1990_2023,1.9102871480345693,0.03294270453285076,5.4193395947954865,8.832325047576118,8.185071477532283,8.83014738800475,5.102082263728477,0.6472535700438355,-3.4129854527806316,7,8.95671971443048,-0.12657232642573035
Guizhou,2013,243.133,8086.86,3632.0,6644.119311599999,4255.840005999999,959.02534,109.99100000000004,1319.2629656,64.05423813762208,14.434198048274558,1.6554639500221833,19.8560998640812,40.5,37.89,2100.0,200.9951,2.226558370044053,0.821594452185397,0.0365937137184627,MEIC_1990_2023,2.226558370044053,0.03006519217594963,5.493608618715676,8.99799580121109,8.197538739721184,8.801487428368453,5.303280529652472,0.8004570614899054,-3.5043871824954134,7,9.04944703912804,-0.24795961075958672
Guizhou,2014,231.57,9266.39,3677.0,6854.614398600001,4399.701827000001,997.2761089,118.104,1339.5324627000002,64.18598583603192,14.548974616335611,1.722985322473016,19.54205422515946,41.6,40.24,2373.101,244.7202,2.5200951862931738,0.739728675201454,0.033783081955317,MEIC_1990_2023,2.5200951862931738,0.024990314459028815,5.444882203629872,9.134149154449808,8.209852481301272,8.832677339298288,5.500115517102857,0.9242966731485361,-3.689266950819936,7,9.126044442777008,-0.29336710347872064
Guizhou,2015,223.951,10502.56,3708.0,7053.8837132,4333.354875999999,1231.7382040000002,145.502,1343.2886332,61.43218476781736,17.461844482849028,2.062721841128749,19.04324890820487,39.49351,42.96,2810.115,292.6147,2.832405609492988,0.6716346979403117,0.0317486095753064,MEIC_1990_2023,2.832405609492988,0.02132346780213586,5.411427277925768,9.259374315952712,8.218247926685745,8.861333625431875,5.678856726558526,1.0411263892669667,-3.8479470380269434,7,9.142463213188703,-0.28112958775682806
Guizhou,2016,247.785,11776.73,3758.0,7219.929332999998,4244.896149099999,1381.1474144,154.47683999999998,1439.4089295000003,58.79415093023045,19.129652808195985,2.1395893626539464,19.93660689891964,39.65048,45.56,3269.5,348.7029,3.1337759446514104,0.6130674077608979,0.0343195879864715,MEIC_1990_2023,3.1337759446514104,0.02104022084228814,5.512561434675214,9.373880829536457,8.231642179973411,8.884600444165843,5.854220270251554,1.1422386495630463,-3.861319394861243,7,9.224032409133471,-0.33943196496762873
Guizhou,2017,256.629,13540.8256,3803.0,7355.093562540002,4107.797682310001,1443.02538523,176.31677,1627.9537250000003,55.84969990363273,19.61940215933388,2.3972063509564783,22.133691586076903,40.08721,47.76,3284.548,414.0075,3.560564186168814,0.5431791073758457,0.0348913304525491,MEIC_1990_2023,3.560564186168814,0.0189522417303713,5.547631462163555,9.51346451949659,8.24354550792826,8.903148353898203,6.0258840896032515,1.2699190115683305,-3.9658330573330347,7,9.297091637324403,-0.3939432834262
Guizhou,2018,257.556,14806.45,3822.0,7178.510765000001,3410.1589500000005,1664.807917,379.582,1723.961898,47.50510323989185,23.19155005125913,5.287754137678721,24.01559257117029,38.87,49.54,3564.702,478.9814,3.874005756148613,0.4848232199480632,0.0358787509598447,MEIC_1990_2023,3.8740057561486134,0.017394851568066617,5.551237172187528,9.602818175625067,8.248529124800218,8.878847226183536,6.171661765759273,1.3542890508248497,-4.051581003437541,7,9.279844586448464,-0.4009973602649275
Guizhou,2019,268.556,16769.34,3848.0,7351.7248668,3377.064038,1718.749784,425.068,1830.8430448,45.93566950867057,23.378864350076302,5.781881227895029,24.90358491335809,36.1,51.48,3753.189,532.1457,4.357936590436591,0.4384027556719584,0.0365296586672856,MEIC_1990_2023,4.357936590436591,0.016014703023494066,5.59305945831004,9.727307498049942,8.255308811785596,8.902690240429937,6.2769173240259555,1.4719986862643457,-4.134248039739903,7,9.311308825120975,-0.4086185846910375
Guizhou,2020,271.218,17826.56,3858.0,7395.287563400001,3276.561088000001,1798.213607,450.338,1870.1748684000004,44.30606734234407,24.315668479202007,6.0895265551101305,25.288737623343792,34.8,53.15,3873.0,578.26,4.620673924313116,0.4148465864081461,0.0366744359397576,MEIC_1990_2023,4.620673924313116,0.015214264558052703,5.602922925545154,9.788444758984618,8.257904193465674,8.908598260582226,6.360023594520166,1.5305405655189435,-4.185521833439464,7,9.32237773343646,-0.4137794728542339
Guizhou,2021,273.553,19586.4,3852.0,7717.259004109672,2882.795129057604,2156.032069852068,565.915,2112.5168052,37.35516881735379,27.937795902715152,7.333108811025174,27.37392646890588,35.66095,54.33,3873.116,621.4948,5.084735202492213,0.3940110997482779,0.0354469118963513,MEIC_1990_2023,5.084735202492213,0.013966476738961727,5.611495387366167,9.882590726823143,8.256347772918016,8.951214528692061,6.432127544061379,1.6262429539051269,-4.271095339456975,7,9.338839560936924,-0.38762503224486267
Guizhou,2022,273.589,20164.6,3856.0,7456.250338599999,2529.585844,2148.259969,628.0260000000001,2150.3785256,33.925709694921004,28.811532223894755,8.422812693785167,28.83994538739909,35.3,54.81,4029.976,659.7557,5.229408713692946,0.3697693154637334,0.0366925716782424,MEIC_1990_2023,5.229408713692946,0.013567787112067685,5.6116269802618035,9.911683870760614,8.257385655730436,8.916807931257793,6.491869614982338,1.6542982150301777,-4.30005689049881,7,9.328423297164164,-0.41161536590637127
Guizhou,2023,279.191,20913.3,3865.0,7878.279671507406,,,,,34.60873606611023,31.14497783220007,12.211362443385257,26.41044109470042,33.56017899062315,58.77996078345177,4270.0,692.8541,5.410944372574385,0.3767114549835467,0.035438066639056,MEIC_1990_2023,5.410944372574385,0.013349925645402685,5.6318961354116395,9.948140599195787,8.259716961021523,8.97186484321901,6.540819443113994,1.688423638174264,-4.316244463784146,7,9.350212910208223,-0.3783480669892132
Hainan,1990,2.098,102.42105,663.0,148.80693516023908,,,,,13.525210552988517,55.07325160708759,1.3778415988794708,62.27054289823111,10.735562423447304,32.74914654042986,200.0,3.2121,0.154481221719457,1.452894059963641,0.0140988052589136,MEIC_1990_2023,0.154481221719457,0.020484070413259774,0.7409845099741054,4.6290922578857785,6.4967749901858625,5.002649728572578,1.166924928850197,-1.8676827323000837,-3.8881077479116732,8,4.719152311775982,0.283497416796596
Hainan,1991,2.354,120.52344,674.0,169.90211641999306,,,,,13.580954103033529,54.0310360803297,1.889139764075993,56.63629297365075,11.864047555714317,33.45502599286225,200.0,3.66,0.1788181602373887,1.4097018506938823,0.0138550363562333,MEIC_1990_2023,0.17881816023738872,0.019531470392813218,0.856116008838085,4.791844256835176,6.513230110912307,5.135222485457234,1.297463147413275,-1.7213858540771314,-3.9357282479970905,8,4.847245284093789,0.28797720136344473
Hainan,1992,2.896,184.91545,686.0,193.3553122480228,,,,,13.619038380361152,53.01670350214284,2.548029237780985,51.14870073005213,13.025203414426068,34.17753222091626,200.0,4.9201,0.2695560495626822,1.045641736523491,0.0149776076298602,MEIC_1990_2023,0.2695560495626822,0.015661211651054576,1.06333047452347,5.219898693582615,6.530877627725885,5.264529492452311,1.5933288555009146,-1.3109789341432705,-4.156568219059145,8,5.118083590341981,0.14644590211033037
Hainan,1993,3.273,260.40829,701.0,219.3285314994292,,,,,13.639337388161213,52.031355713837726,3.3798153761066394,45.95471719580826,14.207834973525374,34.91669199528656,200.0,6.6659,0.3714811554921541,0.842248653064882,0.0149228191044014,MEIC_1990_2023,0.3714811554921541,0.012568724290613021,1.1857069955190436,5.5622507454651515,6.55250788703459,5.39057074955781,1.8970049782728742,-0.9902571415694381,-4.376543749946109,8,5.329628189879049,0.060942559678760944
Hainan,1994,3.333,330.95,711.0,247.97954347447865,,,,,13.641783978426508,51.07594507232668,4.407621319525025,41.16039961399508,15.399909102287626,35.67250188613468,200.0,8.6335,0.4654711673699015,0.7492960975207089,0.0134406247922745,MEIC_1990_2023,0.4654711673699015,0.010071007705091405,1.2038727993256026,5.801967306564932,6.566672429803241,5.51334625677282,2.155649984870348,-0.7647051232383092,-4.598094507239329,8,5.4643795664672545,0.04896669030556566
Hainan,1995,4.607,363.25075,724.0,279.45911815025653,,,,,13.626370058384497,50.15128176490811,5.649692087216183,36.82894665952816,16.588852409678047,36.44492620996935,200.0,9.52,0.5017275552486188,0.7693283995979542,0.016485416652331,MEIC_1990_2023,0.5017275552486188,0.01268269920984334,1.52757688595378,5.895093367141998,6.584791392385716,5.632856014098252,2.253394848803274,-0.6896980252437185,-4.367516481188218,8,5.6225966267519984,0.010259387346253313
Hainan,1996,5.029,389.53,734.0,313.90802265993153,,,,,13.59314661530736,49.25804200921416,7.116478460304231,32.98559914339326,20.9,37.23389498664093,200.0,9.87,0.5306948228882833,0.8058635346698112,0.0160206163492932,MEIC_1990_2023,0.5306948228882833,0.012910430518830385,1.6152211571898276,5.964940884167625,6.598509028614515,5.749100021533195,2.28949985344539,-0.6335681444468912,-4.3497197269777965,8,5.742539230697182,0.00656079083601302
Hainan,1997,5.949,409.86,743.0,231.375047,44.36376,154.23792699999998,-20.34900000000001,53.12236,19.173960448725484,66.66143518924925,8.80791620207596,22.959416189767435,20.2,38.03930192323973,200.0,9.51,0.551628532974428,0.5645221465866392,0.025711502070489,MEIC_1990_2023,0.551628532974428,0.014514712340799296,1.7832231382057686,6.015815637971813,6.610696044717759,5.444039974027082,2.252343876557299,-0.5948804067459461,-4.232592499766044,8,5.845230175997579,-0.40119020197049693
Hainan,1998,8.328,438.92,753.0,1443.6635948000005,69.929689,269.405907,81.66200000000002,1022.6659988,4.843904719346185,18.66126623753524,5.656580957928303,70.83824808519026,20.6,38.86100244316551,200.0,9.06,0.5828950863213812,3.289126936115921,0.0057686569294931,MEIC_1990_2023,0.5828950863213812,0.018973844892007652,2.119623331312668,6.084317164122599,6.6240652277998935,7.27493932472158,2.203869120054888,-0.5397480636772951,-3.964693832809931,8,5.89457183511862,1.3803674896029605
Hainan,1999,6.635,471.23,762.0,337.777696,46.057632000000005,184.00400400000004,52.668,55.04806000000001,13.635486459117775,54.474882793919,15.59250377502723,16.297126971936006,20.1494,39.69881178012022,200.0,9.59,0.6184120734908136,0.7168000679073913,0.0196430968609602,MEIC_1990_2023,0.6184120734908136,0.014080173163847801,1.8923586677841708,6.155346297543303,6.635946555686647,5.8223879749587555,2.2607208888953467,-0.480600258143344,-4.262987629759132,8,5.917808286505498,-0.09542031154674291
Hainan,2000,7.113,518.48,788.05,363.0103050000001,53.710654000000005,196.18223100000003,50.939,62.17842,14.79590338351414,54.04315753515591,14.03238401179823,17.1285550695317,19.75968,40.55250315814541,200.0,9.01,0.6579277964596155,0.7001433131461196,0.0195944850656512,MEIC_1990_2023,0.6579277964596155,0.013718947693257214,1.9619240957513782,6.250901454119461,6.66956153962155,5.894431222291659,2.1983350716202463,-0.41866008550208944,-4.288977358368083,8,5.996139302349104,-0.10170808005744547
Hainan,2001,7.538,558.41366,795.55,382.99173,48.350297,212.491223,70.357,51.79321,12.624371027541509,55.481935079903685,18.370370556043078,13.52332333651173,20.4,41.42180608003767,200.0,8.275,0.7019215134183899,0.6858566640364778,0.0196818871258656,MEIC_1990_2023,0.7019215134183899,0.013498953446088693,2.0199568948449436,6.325100013899671,6.679033699353865,5.948013396258226,2.1132389212631266,-0.35393368545419446,-4.305143119054727,8,6.046040463630288,-0.0980270673720618
Hainan,2002,10.197,621.97402,803.13,501.9117141412983,,,,,15.653736894569011,45.84721444492124,24.427187979461348,13.019352268356268,20.7,42.30640474761088,200.0,10.94,0.7744375381320583,0.8069657220430176,0.0203163219998673,MEIC_1990_2023,0.7744375381320583,0.016394575451881412,2.3220935593820884,6.432898323378105,6.688516593745139,6.21842423598067,2.392425796993835,-0.2556182703670332,-4.1108047639960175,8,6.210655225482826,0.007769010497844064
Hainan,2003,12.645,693.2,811.0,657.75668,126.61739099999996,240.168899,208.544,82.42639,19.24988295063761,36.513334839868136,31.705341251722448,12.5314409577718,22.52992,43.2059366379676,200.0,12.577,0.8547472256473491,0.9488699942296596,0.0192244341783043,MEIC_1990_2023,0.8547472256473491,0.01824148874783612,2.537261880121928,6.541318557841451,6.698268054115413,6.488835075703116,2.5318697490650184,-0.15694949627396176,-4.004056677719523,8,6.373391419713229,0.11544365598988637
Hainan,2004,11.651,798.9,818.0,823.6244269999999,209.658024,264.56737300000003,247.77899999999997,101.62003,25.455537393866056,32.12233201529367,30.08397904157837,12.338151549261909,23.44936,44.119991260696025,400.0,14.5548,0.9766503667481662,1.0309480873701338,0.0141460107520584,MEIC_1990_2023,0.9766503667481662,0.014583802728752034,2.455392013237804,6.683235781487996,6.706862336602747,6.713714633528779,2.6779208361206983,-0.02362655511475089,-4.227843768250192,8,6.470261145842914,0.2434534876858656
Hainan,2005,16.967,897.99,828.0,623.2239860000001,81.17268899999999,240.53823699999995,194.446,107.06706000000004,13.024641352619568,38.59579258876598,31.200018671938597,17.179547386675843,24.6,45.2,200.0,16.4035,1.0845289855072464,0.6940210759585297,0.0272245619249962,MEIC_1990_2023,1.0845289855072464,0.01889441975968552,2.8312702810608026,6.800158932382734,6.71901315438526,6.434905982262604,2.7974947266946355,0.0811457779974748,-3.968888651321932,8,6.5754246802664085,-0.14051869800380423
Hainan,2006,19.498,1044.91,836.0,736.1325712000003,72.26907,287.21148200000005,216.65700000000004,159.9950192,9.817398771282624,39.01627142130183,29.431791021937592,21.73453878547793,27.4,46.1,200.0,19.2307,1.2498923444976078,0.704493756591477,0.026487076870156,MEIC_1990_2023,1.2498923444976078,0.01865998028538343,2.97031189620708,6.951686036288078,6.728628613084702,6.601410226421556,2.9565079603942297,0.2230574232033767,-3.9813741400809985,8,6.705756174009916,-0.10434594758836013
Hainan,2007,21.459,1254.17,845.0,830.9303240000002,75.641523,387.057171,229.82400000000004,138.40763,9.103232944474897,46.58118253968067,27.65863675472265,16.656947761121785,29.8,47.2,400.0,22.106,1.484224852071006,0.6625340456237991,0.0258252700379243,MEIC_1990_2023,1.484224852071006,0.01711012063755312,3.0661441377943564,7.134229278192799,6.739336627357174,6.722545945371467,3.0958490648887635,0.3948926508356247,-4.068085140398442,8,6.848544545892648,-0.12599860052118128
Hainan,2008,23.737,1503.06,854.0,980.0383172,93.08401600000002,464.925338,273.049,148.9799632,9.497997615638534,47.43950617444287,27.861053512694223,15.20144269722437,29.8,48.0,400.0,25.8088,1.760023419203747,0.6520287395047437,0.0242204815703709,MEIC_1990_2023,1.760023419203747,0.01579245006852687,3.1670350121988147,7.315258309115867,6.74993119378857,6.887591670083938,3.250715519042532,0.5653271153272968,-4.148223296917052,8,6.966331773308776,-0.07874010322483826
Hainan,2009,25.992,1654.21,864.0,1027.3911354000002,131.14856400000002,486.967781,249.375,159.89979040000003,12.76520299631933,47.39847991879022,24.272644702439383,15.563672382451044,26.8,49.13,400.0,30.6408,1.9145949074074076,0.6210766078067477,0.0252990308212853,MEIC_1990_2023,1.9145949074074073,0.015712636243282292,3.257788798366799,7.4110788324577666,6.761572768804055,6.934777989808286,3.4223324541921136,0.6495060636537106,-4.153290034090967,8,7.025021988369932,-0.09024399856164589
Hainan,2010,26.304,2064.5,869.0,1154.6040618,124.870449,543.8938840000001,293.93,191.9097288,10.81500170762694,47.10652785614513,25.457211673218104,16.621258763009834,27.7,49.8,700.0,39.2445,2.375719217491369,0.5592657116977476,0.0227818356701367,MEIC_1990_2023,2.3757192174913695,0.012741099539840154,3.2697210188737693,7.632643345326145,6.767343125265392,7.051512760548932,3.669811307021123,0.8653002200607529,-4.3629223264523755,8,7.130759146737084,-0.07924638618815205
Hainan,2011,33.663,2522.66,890.0,1500.5994626000002,148.633257,570.9416780000001,558.999,222.0255276000001,9.904925378453216,38.04757313525644,37.25171266098253,14.795788825307824,28.3,50.34,700.0,47.8055,2.834449438202247,0.5948480820245298,0.0224330348230793,MEIC_1990_2023,2.834449438202247,0.01334424773849825,3.5163993113508387,7.8330691793539815,6.7912214627261855,7.313619948988147,3.867140695639705,1.041847716627796,-4.316669868003142,8,7.301997029776961,0.011622919211185412
Hainan,2012,36.098,2855.54,910.0,1520.8831738,170.93055900000002,564.186356,530.6207899999999,255.1454688000001,11.238901313696685,37.0959693498583,34.88899076148093,16.7761385749641,28.17225,51.02,700.0,55.4616,3.137956043956044,0.5326079038640678,0.0237348933973721,MEIC_1990_2023,3.137956043956044,0.012641391820811474,3.5862374621420567,7.957016246061437,6.813444599510896,7.327046480499352,4.015690889392839,1.1435716465505414,-4.370778783919381,8,7.39408835823136,-0.06704187773200854
Hainan,2013,41.123,3177.56,920.0,1527.6993704,150.891873,546.639771,546.3639999999999,283.8037264000001,9.877065862800723,35.781894107665465,35.76384271579195,18.577197313741856,27.7,52.28,700.0,64.8038,3.453869565217391,0.4807775055073705,0.0269182542041846,MEIC_1990_2023,3.453869565217391,0.01294169110890117,3.716567575684106,8.063868885654804,6.824373670043086,7.331518203248793,4.171364243614164,1.2394952156117187,-4.347301309970699,8,7.473328393356885,-0.14181019010809237
Hainan,2014,40.884,3500.72,936.0,1571.5088144,145.92748799999998,590.307364,523.621,311.65296240000004,9.28582052247126,37.56309596172253,33.3196349394908,19.83144857631541,25.0,53.3,693.734,75.1062,3.7400854700854698,0.448910171164789,0.0260157624477654,MEIC_1990_2023,3.7400854700854698,0.0116787403734089,3.7107387884668297,8.160723940606937,6.841615476477592,7.359791465130578,4.318903111953693,1.319108464129345,-4.4499851521401075,8,7.486359793106131,-0.12656832797555317
Hainan,2015,43.276,3702.76,945.0,1615.5744686000005,134.75269500000002,618.096082,520.695,342.0306916,8.340853214694086,38.25859432747908,32.2297121005642,21.17084035726262,23.65317,54.91,1033.42,83.2925,3.918264550264551,0.4363162799101212,0.0267867565631322,MEIC_1990_2023,3.9182645502645506,0.011687497974483898,3.7675982088253273,8.216833766498864,6.851184927493743,7.38744588051908,4.422358509104906,1.3656488390051216,-4.449235557673537,8,7.514631973142986,-0.1271860926239059
Hainan,2016,38.588,4053.2,957.0,1649.5493878000004,156.353127,619.285064,508.99100000000016,364.9201968,9.478535662913842,37.5426809636745,30.856366215190445,22.1224171582212,22.35148,56.7,1033.4,96.3181,4.2353187042842215,0.4069745849699004,0.0233930552703636,MEIC_1990_2023,4.2353187042842215,0.009520378959834206,3.652941347308307,8.307261971574162,6.863803391452954,7.408257431293464,4.567656255452332,1.4434585801212083,-4.654320624265855,8,7.5247892974951185,-0.11653186620165457
Hainan,2017,42.091,4462.54,972.0,1675.0702132,166.158465,615.597153,507.129,386.1855952,9.919492549663111,36.75052831510765,30.275089127828085,23.054890007401152,22.32697,58.04,1033.42,113.2075,4.591090534979424,0.3753625095125198,0.0251279019042376,MEIC_1990_2023,4.591090534979424,0.009432072317559059,3.739833941112745,8.403473389633156,6.879355804460439,7.423610361708977,4.729222417991317,1.524117585172717,-4.663639448520411,8,7.606221710696223,-0.18261134898724674
Hainan,2018,43.485,4832.05,982.0,1755.9097283999995,177.65412300000003,654.162143,510.5869999999998,413.5064624,10.1174975072255,37.25488460025097,29.07820326647721,23.54941462604633,22.68,59.13,1033.42,126.8996,4.920621181262729,0.3633881537649651,0.0247649405300715,MEIC_1990_2023,4.920621181262729,0.00899928601732184,3.7724160510417284,8.483026087243234,6.889591308354466,7.470742365356566,4.843396222627116,1.5934347788887673,-4.710610036201505,8,7.665083870860582,-0.19434150550401608
Hainan,2019,42.486,5308.93,995.0,1869.3653732,174.81120900000005,723.423739,505.26699999999977,465.8634252,9.351366592436468,38.6988947891784,27.02879850262115,24.92094011576399,20.7,59.37,1033.42,137.2361,5.335608040201005,0.3521171635715671,0.0227274991872091,MEIC_1990_2023,5.335608040201005,0.008002742548875195,3.749174609897692,8.577145587339466,6.902742737158593,7.533354279628392,4.921702800215439,1.6744028501808736,-4.827970977441775,8,7.674828441338305,-0.14147416170991356
Hainan,2020,40.496,5532.39,1012.0,1765.0483378,157.765998,653.9361250000001,435.44199999999984,517.9042148000001,8.93833866310106,37.049190721602685,24.670259203368083,29.34221141192817,19.1,60.27,1033.0,149.05,5.466788537549408,0.3190390297502525,0.0229432810041198,MEIC_1990_2023,5.466788537549408,0.007319802110841788,3.7012032038027685,8.618375189215119,6.919683849847411,7.475933355847908,5.00428182012408,1.6986913393677077,-4.91717198541235,8,7.66623510139548,-0.19030174554757195
Hainan,2021,40.633,6475.2,1020.0,1908.2639216,167.76821100000004,744.933481,414.029,581.5332296,8.791667080271232,39.03723549808584,21.696631965501595,30.47446545614133,19.13146,60.97,1033.42,168.7188,6.348235294117647,0.2947034719545343,0.0212931762425875,MEIC_1990_2023,6.3482352941176465,0.006275172967630344,3.7045805443400206,8.7757347741216,6.927557906278317,7.55394916613212,5.128233423769693,1.8481768678432844,-5.07115422978158,8,7.741520159428957,-0.1875709932968368
Hainan,2022,39.515,6818.2,1027.0,1913.8097732,150.17500200000006,709.448688,441.4269999999999,612.7590832,7.846913737351169,37.069968914087056,23.06535404832365,32.01776330023812,19.2,61.49,1033.42,182.2725,6.638948393378773,0.2806913515590625,0.020647297632893,MEIC_1990_2023,6.638948393378773,0.005795517878618991,3.676680346656939,8.827350786383189,6.934397209928558,7.556851180030838,5.2055028200587286,1.89295357645463,-5.150670439726249,8,7.756302859589309,-0.19945167955847065
Hainan,2023,43.599,7551.2,1043.0,2107.451684083249,,,,,7.592050115428192,37.34041575880356,17.760840823320528,40.50506253603668,16.970567057958444,63.3432037013965,1033.4,198.0843,7.239884947267497,0.2790883149808307,0.0206880187713369,MEIC_1990_2023,7.239884947267497,0.005773784299184235,3.775034214312143,8.929461770010734,6.949856455000773,7.653234763911314,5.288692697661253,1.9796053150099622,-5.154427555698591,8,7.811926959502838,-0.1586921955915237
Hebei,1990,140.724,896.33,6159.0,1843.2869178360445,,,,,60.1673832844016,12.739464109338606,2.507888314017036,21.034585835966155,36.60972715663777,22.19789272657137,3600.0,35.5487,0.145531742165936,2.056482453823976,0.0763440561739596,MEIC_1990_2023,0.14553174216593603,0.15700021197550007,4.946800525266927,6.798308648739248,8.725669705687043,7.5193056253338,3.570903587366833,-1.927361056947796,-1.8515081234723196,9,7.682033358612728,-0.16272773327892764
Hebei,1991,148.498,1072.07,6220.0,2185.0469572781653,,,,,61.85257392761999,12.55416179514142,2.174740793518512,20.33522104431539,38.4873210930254,22.98807237006929,3600.0,39.8152,0.1723585209003215,2.038156983478845,0.067961010863116,MEIC_1990_2023,0.17235852090032153,0.13851520889494157,5.000571490138592,6.977346638006355,8.735525185733225,7.6893925980439235,3.684248748929242,-1.7581785477268699,-1.9767751478677635,9,7.8175229785078155,-0.12813038046389202
Hebei,1992,159.065,1278.5,6275.0,2576.102170626917,,,,,63.39529219687994,12.36888712854198,1.908643579058028,19.70941599253749,40.27785548795066,23.809845369305727,3600.0,46.0722,0.2037450199203187,2.014941079880264,0.0617463863870314,MEIC_1990_2023,0.20374501992031874,0.12441533046538912,5.069312923713667,7.153442794731241,8.744328763999984,7.854032748948157,3.830209731226378,-1.5908859692687434,-2.084129871017574,9,7.954007144100691,-0.09997439515253426
Hebei,1993,176.987,1690.84,6334.0,3020.6462515332987,,,,,64.79855690973784,12.18370962426006,1.6956041030198703,19.15314045146229,41.97118792587456,24.66395331491367,3700.0,54.6167,0.2669466371960846,1.7864766929652118,0.0585924286599797,MEIC_1990_2023,0.26694663719608464,0.10467400818528069,5.176076283548832,7.432980725853067,8.753687227098585,8.013226078050138,4.00033969679084,-1.3207065012455181,-2.256904442304235,9,8.144293979778832,-0.13106790172869331
Hebei,1994,181.981,2187.49,6388.0,3522.6632419682896,,,,,66.06620585511916,11.998698275459963,1.5249478319767855,18.662732087395856,43.558985776245706,25.55108575866335,3800.0,65.0506,0.3424373825923606,1.6103677008664223,0.0516600615783863,MEIC_1990_2023,0.3424373825923606,0.08319169459060385,5.2039022860227995,7.690510046792749,8.762176509334903,8.16697258534441,4.1751654285900734,-1.0716664625421541,-2.4866077607699495,9,8.300343270794553,-0.1333706854501422
Hebei,1995,213.87,2849.52,6437.0,4085.7977294590446,,,,,67.20258180534168,11.813921498204015,1.3885237027066704,18.23490454184337,45.03460764651389,26.47187016749128,3800.0,72.64,0.4426782662731086,1.433854729729584,0.05234473514388,MEIC_1990_2023,0.4426782662731086,0.07505474606249474,5.365368353797646,7.954905838025646,8.769817872052617,8.31527227083825,4.285515734293038,-0.8149120340269694,-2.589537484228,9,8.494293337690898,-0.1790210668526484
Hebei,1996,221.053,3452.97,6484.0,4713.2130682551215,,,,,68.21226727987509,11.629447076235165,1.2801102973257252,17.86675004188371,48.2,27.426861208119057,4200.0,69.4,0.5325370141887723,1.3649736511626576,0.046900701665464,MEIC_1990_2023,0.5325370141887723,0.06401822199439902,5.398402491770297,8.146990009254944,8.777092882855566,8.458125134528018,4.239886867512759,-0.6301028736006229,-2.748587517484647,9,8.640660836463837,-0.18253570193581936
Hebei,1997,227.842,3953.78,6525.0,6905.174588200001,4705.488001999999,726.297333,80.46500000000002,1392.9242532000003,68.14437407623313,10.51816031184994,1.165285525691178,20.17218008622573,48.9,28.41652941545993,4200.0,77.34,0.6059432950191571,1.7464741559216752,0.0329958348032721,MEIC_1990_2023,0.6059432950191571,0.05762637273697575,5.4286524062749715,8.282427362324237,8.783396232190894,8.840026349839462,4.348211286179151,-0.5009688698666575,-2.853774956049265,9,8.723951155383771,0.11607519445569103
