province,province_id,year,Population,pGDP,GDP,EnergyIntensity,Industry,Urbanization,Energy,stirpat_log_pred,pred_residual,hybrid_log_energy_pred,energy_pred,co2_pred,co2_per_energy_assumed,log_GDP,log_pGDP,log_Population,residual
Guizhou,7,2028,3886.381906578145,7.104523858899145,27610.892980078377,0.31251337813033897,30.38540272903897,64.7799607833829,8914.40781221546,9.100133904659508,-0.004709802567958832,9.095424102091549,8914.40781221546,322.31226137900705,0.036156328964145085,10.22596564703351,1.960731744370197,8.265233902663311,-0.004709802567958832
Guizhou,7,2029,3890.6724616523,7.502177904159956,29188.51697413151,0.30105134431808833,29.750447476709965,65.97996078338291,9089.795738412133,9.119001891891676,-0.00409417599439621,9.11490771589728,9089.795738412133,328.65364493491313,0.036156328964145085,10.281530656601054,2.0151933656093837,8.26633729099167,-0.00409417599439621
Guizhou,7,2030,3894.967753487609,7.922089421258829,30856.282836048456,0.29000970280999816,29.11549222438096,67.17996078338291,9268.63079760275,9.13786666332704,-0.0034757182002067566,9.134390945126833,9268.63079760275,335.1196641653314,0.036156328964145085,10.337095666168599,2.0696549868485703,8.267440679320028,-0.0034757182002067566
Guizhou,7,2031,3899.2677873134435,8.365504204268593,32619.341068339705,0.2793730349035683,28.480536972051958,68.37996078338291,9451.036826237478,9.156727848212459,-0.0028481166809797287,9.153879731531479,9451.036826237478,341.71479654169195,0.036156328964145085,10.392660675736144,2.124116608087757,8.268544067648387,-0.0028481166809797287
Guizhou,7,2032,3903.572568364948,8.83373777678406,34483.13646158342,0.2691264874070952,27.845581719722954,69.57996078338292,9637.089146623466,9.175585062932397,-0.002210676670074463,9.173374386262322,9637.089146623466,348.44176544211024,0.036156328964145085,10.448225685303688,2.178578229326943,8.269647455976743,-0.002210676670074463
Guizhou,7,2033,3907.8821018830467,9.328179294819265,36453.42490938022,0.2592557518984674,27.21062646739395,70.77996078338292,9826.843258353807,9.19443790896688,-0.001564880833029747,9.19287302813385,9826.843258353807,355.3025775281316,0.036156328964145085,10.503790694871231,2.2330398505661297,8.270750844305102,-0.001564880833029747
Guizhou,7,2034,3912.19639311445,9.850295668157449,38536.291184076465,0.24974704474468487,26.575671215064947,71.97996078338292,10020.352502953498,9.213285970681886,-0.0009124167263507843,9.212373553955535,10020.352502953498,362.29916143348123,0.036156328964145085,10.559355704438778,2.2875014718053164,8.27185423263346,-0.0009124167263507843
Guizhou,7,2035,3916.5154473116604,10.40163591238105,40738.1677281521,0.24058708785420146,25.940715962735943,73.17996078338292,10217.669302272463,9.232128812920422,-0.00025502778589725494,9.231873785134525,10217.669302272463,369.43341253981,0.036156328964145085,10.61492071400632,2.341963093044503,8.272957620961819,-0.00025502778589725494
Hainan,8,2024,1055.3680681614824,7.819075743048898,8252.002861749823,0.26513389923106573,16.038208822640286,64.33650462674231,2155.535765450241,7.6736980491957425,0.0020965375006198883,7.675794586696362,2155.535765450241,46.68859119500009,0.021659854567640607,9.018211220985778,2.0565663561460905,6.961644864839687,0.0020965375006198883
Hainan,8,2025,1067.8827989404595,8.44460180249281,9017.845008783672,0.25187720426951243,15.105850587168343,65.32980555209078,2234.576826257645,7.710141855468269,0.0016652941703796387,7.711807149638648,2234.576826257645,48.4006090769605,0.021659854567640607,9.10696067196082,2.133527397282219,6.973433274678601,0.0016652941703796387
Hainan,8,2026,1080.5459314867394,9.120169946692236,9854.76253036593,0.2392833440560368,14.1734923516964,66.32310647743924,2317.2114818126306,7.746536614788603,0.001583179458975792,7.748119794247579,2317.2114818126306,50.19046369852857,0.021659854567640607,9.195710122935862,2.2104884384183476,6.985221684517515,0.001583179458975792
Hainan,8,2027,1093.3592255732594,9.849783542427616,10769.351706012894,0.22731917685323494,13.241134116224456,67.3164074027877,2402.618967801816,7.782875313816372,0.0014393441379070282,7.784314657954279,2402.618967801816,52.04037742404212,0.021659854567640607,9.284459573910905,2.2874494795544758,6.997010094356429,0.0014393441379070282
Hainan,8,2028,1106.3244618406377,10.637766225821826,11768.820994968843,0.21595321801057318,12.308775880752513,68.30970832813617,2491.3224380582888,7.819149416915613,0.0014195311814546585,7.820568948097067,2491.3224380582888,53.96168168944236,0.021659854567640607,9.373209024885947,2.3644105206906043,7.008798504195343,0.0014195311814546585
Hainan,8,2029,1119.4434420446264,11.488787523887574,12861.047850660067,0.20515555711004452,11.37641764528057,69.30300925348463,2583.103938921159,7.8553483846955094,0.001398647204041481,7.856747031899551,2583.103938921159,55.949655650131916,0.021659854567640607,9.46195847586099,2.441371561826733,7.020586914034257,0.001398647204041481
Hainan,8,2030,1132.717989306498,12.40789052579858,14054.640807917714,0.19489777925454227,10.444059409808627,70.2963101788331,2678.0105821008992,7.891458986277333,0.0013704914599657059,7.8928294777372985,2678.0105821008992,58.00531973890804,0.021659854567640607,9.550707926836033,2.518332602962861,7.032375323873171,0.0013704914599657059
Hainan,8,2031,1146.1499483664022,13.400521767862466,15359.007332318415,0.18515289029181514,9.511701174336684,71.28961110418156,2776.085776269382,7.9274642891612785,0.0013329312205314636,7.92879722038181,2776.085776269382,60.1296141812905,0.021659854567640607,9.639457377811075,2.5952936440989895,7.044163733712085,0.0013329312205314636
Hainan,8,2032,1159.7411858397245,14.472563509291465,16784.42796640641,0.17589524577722437,8.579342938864741,72.28291202953002,2877.3518368202394,7.963342126330145,0.0012835226953029633,7.964625649025448,2877.3518368202394,62.32302232545995,0.021659854567640607,9.728206828786117,2.6722546852351177,7.055952143551,0.0012835226953029633
Hainan,8,2033,1173.4935904764877,15.630368590034783,18342.137357190833,0.16710048348836315,7.646984703392798,73.27621295487849,2981.804053638209,7.99906267799715,0.0012211054563522339,8.000283783453503,2981.804053638209,64.58544215100484,0.021659854567640607,9.81695627976116,2.7492157263712462,7.067740553389914,0.0012211054563522339
Hainan,8,2034,1187.409073423828,16.880798077237568,20044.4128035474,0.158745459313945,6.714626467920855,74.26951388022695,3089.3909631745705,8.03458447318549,0.0011447779834270477,8.035729251168917,3089.3909631745705,66.91575896494433,0.021659854567640607,9.905705730736203,2.826176767507375,7.079528963228828,0.0011447779834270477
Hainan,8,2035,1201.489568491583,18.231261923416575,21904.671021422808,0.15080818634824772,5.782268232448912,75.26281480557542,3199.984465375451,8.06984738310804,0.0010538510978221893,8.070901234205863,3199.984465375451,69.31119813874145,0.021659854567640607,9.994455181711245,2.903137808643503,7.091317373067742,0.0010538510978221893
Hebei,9,2024,7379.583485248283,6.302000654776402,46506.1399560118,0.6160738452184732,35.11928630362887,65.49785289828006,28662.687659262567,10.260609310512745,0.002742163836956024,10.263351474349701,28662.687659262567,758.09718740055,0.026448921901975408,10.747339624923432,1.8408671472348557,8.906472477688576,0.002742163836956024
Hebei,9,2025,7366.191318240119,6.681546878533561,49217.55260906828,0.5860459675824662,34.40314356435464,66.69785289828006,28913.135490532622,10.268997330349325,0.0030539557337760925,10.272051286083101,28913.135490532622,764.7212625303307,0.026448921901975408,10.804005599203474,1.8993495293834235,8.904656069820051,0.0030539557337760925
Hebei,9,2026,7352.823454790215,7.083951769539373,52087.046723671745,0.5574816700713437,33.68700082508042,67.89785289828006,29163.843615475285,10.27738236980535,0.0033026188611984253,10.280684988666549,29163.843615475285,771.35222214713,0.026448921901975408,10.860671573483518,1.957831911531991,8.902839661951527,0.0033026188611984253
Hebei,9,2027,7339.4798507934665,7.510592020896489,55123.83880489996,0.5303096167482835,32.97085808580619,69.09785289828007,29410.964911134826,10.285764080970964,0.0033587589859962463,10.28912283995696,29410.964911134826,777.8883139963441,0.026448921901975408,10.917337547763562,2.016314293680559,8.901023254083004,0.0033587589859962463
Hebei,9,2028,7326.160462224807,7.962927238848486,58337.682700824735,0.5044619486407886,32.25471534653197,70.29785289828007,29660.75942572605,10.294142104617974,0.003438115119934082,10.297580219737908,29660.75942572605,784.4951096043093,0.026448921901975408,10.974003522043606,2.074796675829127,8.89920684621448,0.003438115119934082
Hebei,9,2029,7312.865245139065,8.442504936332112,61738.9009308181,0.479874114270973,31.53857260725774,71.49785289828007,29912.822396151172,10.302516068379767,0.003526441752910614,10.306042510132677,29912.822396151172,791.1619034234633,0.026448921901975408,11.03066949632365,2.1332790579776946,8.897390438345955,0.003526441752910614
Hebei,9,2030,7299.594155670821,8.95096582727274,65338.41784036932,0.45648470844591954,30.822429867983516,72.69785289828008,30167.207052045967,10.310885584790556,0.0036251693964004517,10.314510754186957,30167.207052045967,797.8901033202856,0.026448921901975408,11.087335470603692,2.191761440126262,8.89557403047743,0.0036251693964004517
Hebei,9,2031,7286.347150034259,9.49004943973569,69147.79468890237,0.4342353189055122,30.10628712870929,73.89785289828008,30423.967728882024,10.319250249157255,0.0037357397377490997,10.322985988895004,30423.967728882024,804.6811464094208,0.026448921901975408,11.144001444883736,2.25024382227483,8.893757622608907,0.0037357397377490997
Hebei,9,2032,7273.124184523023,10.061600067136922,73179.26678329203,0.4130703804447612,29.390144389435065,75.09785289828008,30683.09786337874,10.327609637233511,0.003857586532831192,10.331467223766342,30683.09786337874,811.5348590991729,0.026448921901975408,11.20066741916378,2.308726204423398,8.891941214740383,0.003857586532831192
Hebei,9,2033,7259.925215510076,10.667573077873161,77445.7827763478,0.39293703614631015,28.67400165016084,76.29785289828008,30944.595419672572,10.335963302660957,0.003990337252616882,10.339953639913574,30944.595419672572,818.4511875431458,0.026448921901975408,11.257333393443824,2.367208586571966,8.890124806871858,0.003990337252616882
Hebei,9,2034,7246.75019944755,11.310041604957748,81961.04625648765,0.37378500537656945,27.957858910886614,77.49785289828009,31208.452891707984,10.344310774137114,0.004133488982915878,10.34844426312003,31208.452891707984,825.4299332142631,0.026448921901975408,11.313999367723868,2.4256909687205335,8.888308399003334,0.004133488982915878
Hebei,9,2035,7233.599092866609,11.991203638548553,86739.55976218359,0.3555664582158121,27.24171617161239,78.69785289828009,31474.664718868073,10.35265155226261,0.00428665429353714,10.356938206556148,31474.664718868073,832.4709490402024,0.026448921901975408,11.37066534200391,2.484173350869101,8.88649199113481,0.00428665429353714
Heilongjiang,10,2024,3015.6319413083893,5.477632375658353,16518.523154780283,0.6208996996019664,17.114640265398386,68.98568105965384,10376.427422136498,9.259809840118344,-0.01251792162656784,9.247291918491776,10376.427422136498,314.71953507156405,0.03033024009787403,9.712237645668388,1.700672959362666,8.011564686305721,-0.01251792162656784
Heilongjiang,10,2025,2969.9660370474867,5.784073535343277,17178.501955754717,0.6186060065104734,15.614640265398386,69.85881727158461,10744.796199056093,9.295983061991544,-0.013806220144033432,9.28217684184751,10744.796199056093,325.89224852009556,0.03033024009787403,9.751413994748866,1.7551081983550514,7.9963057963938144,-0.013806220144033432
Heilongjiang,10,2026,2924.991654448562,6.107658266905412,17864.849458922097,0.61632078665226,14.114640265398386,70.73195348351538,11108.40108005564,9.332033621474828,-0.01657666638493538,9.315456955089893,11108.40108005564,336.9204718615708,0.03033024009787403,9.790590343829345,1.8095434373474368,7.981046906481907,-0.01657666638493538
Heilongjiang,10,2027,2880.6983217555694,6.449345651876142,18578.61919578118,0.6140440087259796,12.614640265398386,71.60508969544615,11504.753066737667,9.367933566037463,-0.0174180269241333,9.35051553911333,11504.753066737667,348.941922780906,0.03033024009787403,9.829766692909823,1.8639786763398223,7.96578801657,-0.0174180269241333
Heilongjiang,10,2028,2837.075725786926,6.810148426730544,19320.90679048325,0.6117756415459176,11.114640265398386,72.47822590737692,11912.104673069576,9.403644306943832,-0.01833394542336464,9.385310361520467,11912.104673069576,361.2969948052075,0.03033024009787403,9.8689430419903,1.9184139153322077,7.950529126658093,-0.01833394542336464
Heilongjiang,10,2029,2794.1137095342046,7.191135984564405,20092.851641596157,0.6095156540415636,9.614640265398386,73.3513621193077,12330.672303745345,9.439110418323416,-0.019265297800302505,9.419845120523114,12330.672303745345,373.9922515408018,0.03033024009787403,9.908119391070779,1.972849154324593,7.935270236746186,-0.019265297800302505
Heilongjiang,10,2030,2751.8022697971974,7.593437544697316,20895.638671061333,0.6072640152571863,8.114640265398386,74.22449833123846,12759.54977113932,9.474248134523421,-0.020212862640619278,9.454035271882802,12759.54977113932,387.0002080994292,0.03033024009787403,9.947295740151258,2.0272843933169784,7.920011346834279,-0.020212862640619278
Heilongjiang,10,2031,2710.131554854786,8.018245499596336,21730.500143028406,0.6050206943514094,6.614640265398386,75.09763454316924,13196.875587787272,9.508921961681022,-0.021186579018831253,9.48773538266219,13196.875587787272,400.2644051193604,0.03033024009787403,9.986472089231736,2.0817196323093636,7.904752456922372,-0.021186579018831253
Heilongjiang,10,2032,2669.091862171085,8.466818949040249,22598.717555359264,0.6027856605967888,5.114640265398386,75.9707707551,13639.251646645831,9.542890725694722,-0.02218366041779518,9.520707065276927,13639.251646645831,413.68177719809177,0.03033024009787403,10.025648438312214,2.1361548713017493,7.889493567010465,-0.02218366041779518
Heilongjiang,10,2033,2628.67363613632,8.94048743199943,23501.62360670501,0.6005588833793924,3.6146402653983856,76.84390696703078,14079.240287212333,9.575657533491846,-0.023200862109661102,9.552456671382185,14079.240287212333,427.02673830681096,0.03033024009787403,10.064824787392693,2.1905901102941345,7.874234677098558,-0.023200862109661102
Heilongjiang,10,2034,2588.867465841918,9.440654867292329,24440.60424217526,0.5983403321983802,2.1146402653983856,77.71704317896155,14496.51279571697,9.605897250494078,-0.024233847856521606,9.581663402637556,14496.51279571697,439.6827136759988,0.03033024009787403,10.10400113647317,2.24502534928652,7.858975787186651,-0.024233847856521606
Heilongjiang,10,2035,2549.664082889286,9.968803714698408,25417.100780739824,0.5961299766655866,1.0,78.59017939089232,14883.603517940075,9.63329168348358,-0.02527623251080513,9.608015450972776,14883.603517940075,451.42326822068503,0.03033024009787403,10.143177485553649,2.2994605882789054,7.843716897274743,-0.02527623251080513
Henan,11,2024,9793.698123954995,6.1737568802843805,60463.91117619538,0.26136270636800946,35.59943087795015,60.47673694915049,15963.219461817867,9.684004304265088,-0.005961732938885689,9.678042571326202,15963.219461817867,445.36075910580496,0.027899181626303844,11.009801956551994,1.820307547313766,9.189494409238229,-0.005961732938885689
Henan,11,2025,9772.442480199652,6.32650483449798,61825.40459583653,0.2577582793594848,34.09943087795015,61.676736949150495,16092.575570890314,9.692411435913519,-0.006298135966062546,9.686113299947456,16092.575570890314,448.96968868728914,0.027899181626303844,11.032069636579065,1.8447479248131708,9.187321711765895,-0.006298135966062546
Henan,11,2026,9751.232968394235,6.483032000943106,63217.55538275126,0.25420356064423705,32.59943087795015,62.8767369491505,16225.786679991388,9.700795951928942,-0.006438925862312317,9.69435702606663,16225.786679991388,452.6861696147414,0.027899181626303844,11.054337316606137,1.8691883023125757,9.185149014293561,-0.006438925862312317
Henan,11,2027,9730.069488416782,6.643431882967573,64641.05386283804,0.25069786470015276,31.099430877950148,64.0767369491505,16351.110429074062,9.709155285824913,-0.007104195654392242,9.70205109017052,16351.110429074062,456.18259965248825,0.027899181626303844,11.076604996633208,1.8936286798119806,9.182976316821227,-0.007104195654392242
Henan,11,2028,9708.951940362625,6.807800297331496,66096.60590637788,0.24724051545908562,29.599430877950148,65.2767369491505,16475.800302119922,9.71748651570821,-0.007838580757379532,9.70964793495083,16475.800302119922,459.66134506755543,0.027899181626303844,11.09887267666028,1.9180690573113854,9.180803619348895,-0.007838580757379532
Henan,11,2029,9687.880224543927,6.976235431444555,67584.93327805438,0.24383084617647768,28.099430877950148,66.4767369491505,16600.751457456332,9.725786288337426,-0.00858304649591446,9.717203241841512,16600.751457456332,463.14738004470246,0.027899181626303844,11.12114035668735,1.94250943481079,9.178630921876561,-0.00858304649591446
Henan,11,2030,9666.854241489205,7.148837902019408,69106.7739948551,0.2404681993027786,26.599430877950148,67.67673694915051,16725.96026410465,9.73405072251256,-0.009333424270153046,9.724717298242407,16725.96026410465,466.64060328259666,0.027899181626303844,11.143408036714423,1.966949812310195,9.176458224404227,-0.009333424270153046
Henan,11,2031,9645.873891942863,7.325710815176268,70662.88269203223,0.23715192635663837,25.099430877950148,68.87673694915051,16851.399244325676,9.742275284566457,-0.010086311027407646,9.73218897353905,16851.399244325676,470.1402481748014,0.027899181626303844,11.165675716741493,1.9913901898095998,9.174285526931893,-0.010086311027407646
Henan,11,2032,9624.939076864724,7.5069598280345575,72254.0309973035,0.23388138779984854,23.599430877950148,70.07673694915051,16976.982273128295,9.750454625607848,-0.010840903967618942,9.739613721640229,16976.982273128295,473.643911904547,0.027899181626303844,11.187943396768565,2.0158305673090045,9.17211282945956,-0.010840903967618942
Henan,11,2033,9604.049697429564,7.692693211828436,73881.00791347935,0.23065595291400828,22.099430877950148,71.27673694915052,17102.598012373866,9.75858236540054,-0.01159670390188694,9.746985661498654,17102.598012373866,477.1484882288816,0.027899181626303844,11.210211076795636,2.0402709448084093,9.169940131987227,-0.01159670390188694
Henan,11,2034,9583.205655026637,7.883021916583896,75544.62020970571,0.22747499967889134,20.599430877950148,72.47673694915052,17228.106477054098,9.76665080031152,-0.012353373691439629,9.75429742662008,17228.106477054098,480.6500716806339,0.027899181626303844,11.232478756822708,2.064711322307814,9.167767434514893,-0.012353373691439629
Henan,11,2035,9562.406851259222,8.078059637396073,77245.6928215168,0.2243379146524903,19.099430877950148,73.67673694915052,17353.33442052571,9.77465050078862,-0.013110548257827759,9.761539952530793,17353.33442052571,484.14382882023693,0.027899181626303844,11.254746436849778,2.089151699807219,9.165594737042559,-0.013110548257827759
Hubei,12,2024,5816.7835668532525,10.093584869084538,58712.19859712958,0.23268758322006447,37.47130629258447,67.21541821674376,14158.346465045377,9.55885510247834,-0.0007955171167850494,9.558059585361555,14158.346465045377,337.88209439287675,0.023864516610541488,10.980402796783723,2.3119000605699296,8.668502736213794,-0.0007955171167850494
Hubei,12,2025,5795.64423837171,10.658418081699912,61772.39934536095,0.22300643525367234,36.62556755110137,68.2925018600925,14324.961547425019,9.568811372534334,0.0009474847465753555,9.56975885728091,14324.961547425019,341.85828279389244,0.023864516610541488,11.031211931150088,2.36635001013656,8.664861921013527,0.0009474847465753555
Hubei,12,2026,5774.5817343419485,11.254859148433654,64992.10406113636,0.21372807898183546,35.779828809618266,69.36958550344124,14479.842703683662,9.578762672669086,0.0017501302063465118,9.580512802875432,14479.842703683662,345.55444672008673,0.023864516610541488,11.082021065516452,2.4207999597031913,8.661221105813262,0.0017501302063465118
Hubei,12,2027,5753.595775568893,11.884676832913073,68379.62641985014,0.20483575594266837,34.93409006813516,70.44666914678999,14634.145276156163,9.588708594784833,0.0024041999131441116,9.591112794697978,14634.145276156163,349.236803023906,0.023864516610541488,11.132830199882816,2.475249909269822,8.657580290612994,0.0024041999131441116
Hubei,12,2028,5732.686083872119,12.549738878112741,71943.7134227858,0.1963134049231329,34.08835132665206,71.52375279013873,14787.247742795815,9.598648708718262,0.002871740609407425,9.60152044932767,14787.247742795815,352.8905193821428,0.023864516610541488,11.18363933424918,2.529699858836453,8.653939475412727,0.002871740609407425
Hubei,12,2029,5711.852382082162,13.252017545201552,75693.56798295409,0.18814563294945752,33.242612585168956,72.60083643348747,14941.871493548058,9.608582559535739,0.003340158611536026,9.611922718147275,14941.871493548058,356.58054045035396,0.023864516610541488,11.234448468615545,2.584149808403084,8.650298660212462,0.003340158611536026
Hubei,12,2030,5691.094394036849,13.993595462341549,79638.87268815147,0.18031768748452248,32.39687384368585,73.67792007683622,15098.145862005724,9.618509664516766,0.003817560151219368,9.622327224667986,15098.145862005724,360.3099527122138,0.023864516610541488,11.28525760298191,2.6385997579697147,8.646657845012195,0.003817560151219368
Hubei,12,2031,5670.411844577631,14.776671800783351,83789.8148025982,0.17281542978199466,31.551135102202746,74.75500372018496,15256.081784681524,9.628429509772802,0.004303998313844204,9.632733508086647,15256.081784681524,364.0790171623117,0.023864516610541488,11.336066737348274,2.6930497075363458,8.643017029811928,0.004303998313844204
Hubei,12,2032,5649.8044595459405,15.603568796573555,88157.11257171315,0.1656253093490842,30.70539636071964,75.8320873635337,15415.67738916706,9.63834154643894,0.004798736423254013,9.643140282862195,15415.67738916706,367.88768911652613,0.023864516610541488,11.386875871714638,2.747499657102977,8.639376214611662,0.004798736423254013
Hubei,12,2033,5629.271965779556,16.476738637214424,92752.042897948,0.15873433947179816,29.859657619236533,76.90917100688245,15576.914064860504,9.648245186364079,0.005300043150782585,9.653545229514862,15576.914064860504,371.7355244418408,0.023864516610541488,11.437685006081002,2.8019496066696075,8.635735399411395,0.005300043150782585
Hubei,12,2034,5608.8140911089795,17.398770733698473,97586.47045914251,0.1521300737584849,29.013918877753426,77.98625465023119,15739.770681546679,9.658139797210413,0.005806155502796173,9.66394595271321,15739.770681546679,375.62201887588463,0.023864516610541488,11.488494140447367,2.8563995562362385,8.63209458421113,0.005806155502796173
Hubei,12,2035,5588.430564353832,18.372399399483356,102672.87834458877,0.14580058365930265,28.16818013627032,79.06333829357993,15904.223934778212,9.668024696854996,0.006315312348306179,9.674340009203302,15904.223934778212,379.5466162692862,0.023864516610541488,11.539303274813731,2.9108495058028696,8.628453769010862,0.006315312348306179
Hunan,13,2024,6550.13883186485,8.089144335749587,52985.018430152966,0.23672480293552317,37.45918856146801,63.87926270614705,12786.728007198637,9.463487023463285,-0.007323985919356346,9.456163037543929,12786.728007198637,281.4300536275933,0.022009544073288693,10.877764481446055,2.0905229573368267,8.787241524109229,-0.007323985919356346
Hunan,13,2025,6532.326235795344,8.593226826750392,56133.761050521956,0.22564535846223524,37.43102627376162,65.07926270614705,12944.3222609229,9.47525894855311,-0.006846413016319275,9.46841253553679,12944.3222609229,284.8986313006345,0.022009544073288693,10.935492711758105,2.150974314671911,8.784518397086194,-0.006846413016319275
Hunan,13,2026,6514.562079703505,9.128721683161787,59469.624113292935,0.21508446586147797,37.40286398605522,66.27926270614705,13102.799475474614,9.487033825432372,-0.006452638655900955,9.48058118677647,13102.799475474614,288.3866425389225,0.022009544073288693,10.993220942070154,2.2114256720069947,8.781795270063158,-0.006452638655900955
Hunan,13,2027,6496.846231860561,9.697586395510234,63003.7276318129,0.20501785532034214,37.37470169834883,67.47926270614705,13262.426811934789,9.498811547882585,-0.006121283397078514,9.492690264485507,13262.426811934789,291.8999674360444,0.022009544073288693,11.050949172382202,2.271877029342079,8.779072143040123,-0.006121283397078514
Hunan,13,2028,6479.178560895963,10.301900437150007,66747.85244886707,0.19542239292735836,37.346539410642436,68.67926270614706,13422.449113472108,9.510592015302016,-0.005908124148845673,9.50468389115317,13422.449113472108,295.4219853344391,0.022009544073288693,11.108677402694251,2.332328386677163,8.776349016017088,-0.005908124148845673
Hunan,13,2029,6461.558935796415,10.943872865735637,70714.47950781403,0.18627602750883712,37.31837712293604,69.87926270614706,13584.42846983988,9.522375132316485,-0.005695682018995285,9.51667945029749,13584.42846983988,298.98707711737853,0.022009544073288693,11.1664056330063,2.3927797440122474,8.773625888994053,-0.005695682018995285
Hunan,13,2030,6443.987225904904,11.625850398387108,74916.83145748796,0.17755773995343066,37.29021483522965,71.07926270614706,13748.430035366042,9.534160808423277,-0.005480891093611717,9.528679917329665,13748.430035366042,302.59667680191495,0.022009544073288693,11.22413386331835,2.4532311013473316,8.770902761971017,-0.005480891093611717
Hunan,13,2031,6426.463300919726,12.350325990066436,79368.91672955702,0.16924749490846022,37.262052547523254,72.27926270614707,13914.493705382578,9.545948957664898,-0.005262669175863266,9.540686288489034,13914.493705382578,306.25166246611593,0.022009544073288693,11.281862093630398,2.5136824586824154,8.768179634947982,-0.005262669175863266
Hunan,13,2032,6408.987030893522,13.119947946523684,84085.5762352684,0.16132619473700288,37.23389025981686,73.47926270614707,14082.652187001297,9.55773949832968,-0.005040520802140236,9.55269897752754,14082.652187001297,309.95275397860047,0.022009544073288693,11.339590323942447,2.5741338160174996,8.765456507924947,-0.005040520802140236
Hunan,13,2033,6391.558286232318,13.937529605124624,89082.53283724254,0.1537756356299274,37.205727972110466,74.67926270614707,14252.927339276666,9.569532352676628,-0.004814760759472847,9.564717591917155,14252.927339276666,313.70043244719113,0.022009544073288693,11.397318554254497,2.634585173352584,8.762733380901913,-0.004814760759472847
Hunan,13,2034,6374.176937694558,14.8060596189481,94376.44376122965,0.1465784657720212,37.17756568440407,75.87926270614707,14425.340289817503,9.581327446682211,-0.004585765302181244,9.57674168138003,14425.340289817503,317.4951628809254,0.022009544073288693,11.455046784566544,2.695036530687668,8.760010253878878,-0.004585765302181244
Hunan,13,2035,6356.842856390148,15.728712881746404,99984.95612254132,0.1397181454660701,37.14940339669768,77.07926270614708,14599.912438250214,9.593124709807036,-0.004353899508714676,9.588770810298321,14599.912438250214,321.3374162758239,0.022009544073288693,11.512775014878594,2.755487888022752,8.757287126855843,-0.004353899508714676
InnerMongolia,14,2024,2391.277973668893,11.100651085141903,26544.74243328353,0.7553951330517099,38.31651593563147,70.35135381008367,20096.624222238515,9.906340497897146,0.001966632902622223,9.908307130799768,20096.624222238515,894.3265632343335,0.044501332828062234,10.186586981948793,2.407003762917164,7.779583219031628,0.001966632902622223
InnerMongolia,14,2025,2386.5652534866476,11.988703171953256,28611.822424548798,0.7176253763991244,38.059819122757766,71.1296245721004,20634.042183377347,9.931893486837282,0.002804037183523178,9.934697524020805,20634.042183377347,918.2423787907513,0.044501332828062234,10.261575282881209,2.4839648040532927,7.777610478827916,0.002804037183523178
InnerMongolia,14,2026,2381.861821112746,12.947799425709517,30839.869119523035,0.6817441075791681,37.80312230988406,71.90789533411713,21158.084034236243,9.957446909159739,0.002330426126718521,9.959777335286457,21158.084034236243,941.5629396116567,0.044501332828062234,10.336563583813625,2.560925845189421,7.775637738624204,0.002330426126718521
InnerMongolia,14,2027,2377.167658242816,13.98362337976628,33241.4172434285,0.6476569022002097,37.546425497010354,72.68616609613386,21713.03214751663,9.983000734138962,0.0026671849191188812,9.98566791905808,21713.03214751663,966.2588703030525,0.044501332828062234,10.411551884746041,2.6378868863255494,7.773664998420492,0.0026671849191188812
InnerMongolia,14,2028,2372.48274660856,15.102313250147583,35829.97761985299,0.6152740570901991,37.28972868413665,73.46443685815059,22282.9300157729,10.008554931595516,0.0030212625861167908,10.011576194181632,22282.9300157729,991.620085016328,0.044501332828062234,10.486540185678457,2.714847927461678,7.77169225821678,0.0030212625861167908
InnerMongolia,14,2029,2367.8070679776824,16.310498310159392,38620.113181033455,0.5845103542356891,37.03303187126294,74.24270762016732,22867.947151614873,10.034109471861134,0.0033820495009422302,10.037491521362076,22867.947151614873,1017.6541272885512,0.044501332828062234,10.561528486610875,2.791808968597806,7.769719518013068,0.0033820495009422302
InnerMongolia,14,2030,2363.140604153821,17.615338174972145,41627.52089717754,0.5552848365239046,36.776335058389236,75.02097838218405,23468.65052383855,10.059664325745214,0.0037564635276794434,10.063420789272893,23468.65052383855,1044.3862279868165,0.044501332828062234,10.636516787543291,2.8687700097339346,7.767746777809356,0.0037564635276794434
InnerMongolia,14,2031,2358.4833369764747,19.024565228969916,44869.12008574758,0.5275205946977093,36.51963824551553,75.79924914420079,24085.269988642107,10.085219464502593,0.004136264324188232,10.089355728826781,24085.269988642107,1071.8266160183011,0.044501332828062234,10.711505088475707,2.945731050870063,7.765774037605644,0.004136264324188232
InnerMongolia,14,2032,2353.8352483209324,20.54653044728751,48363.14759752459,0.5011445649628238,36.262941432641824,76.57751990621752,24718.18840098844,10.110774859802547,0.004519764333963394,10.11529462413651,24718.18840098844,1099.992328939134,0.044501332828062234,10.786493389408124,3.0226920920061913,7.763801297401932,0.004519764333963394
InnerMongolia,14,2033,2349.1963200982036,22.19025288307051,52129.2604149578,0.47608733671468256,36.00624461976812,77.35579066823425,25367.79949765411,10.13633048369892,0.004905428737401962,10.141235912436322,25367.79949765411,1128.9008885606554,0.044501332828062234,10.86148169034054,3.0996531331423194,7.76182855719822,0.004905428737401962
