scenario,province,province_id,year,stirpat_log_energy_pred,residual_pred,hybrid_log_energy_pred,energy_pred,co2_pred,Population,pGDP,GDP,Energy,EnergyIntensity,CoalShare,OilShare,GasShare,NonFossilShare,Industry,Urbanization,CarbonIntensity,log_Population,log_pGDP,log_GDP,log_Energy,log_CarbonIntensity,energy_pred_raw
extensive,Guizhou,7,2027,9.34266471530704,-0.2231435513142097,9.391825601810218,11989.968271968004,20953.009141683047,3868.8659662499995,6.514547397627748,25203.910712204495,8759.547442220652,0.37430628178968833,34.60873606619256,31.14497783220007,12.211362443541256,22.034923658066106,32.760178990683976,61.579960783382894,0.013243446211470847,8.260716711104823,1.8740377373466766,10.1347544484515,9.07789952074896,-4.324252474466845,8612.808155670784
extensive,Guizhou,7,2028,9.375169300373743,-0.2231435513142097,9.420011900569582,12332.728985347117,21551.998913627085,3868.8659662499995,6.807702030520996,26338.0866942537,8957.320481897616,0.37370739173882483,34.60873606619256,31.14497783220007,12.211362443541256,22.034923658066106,32.760178990683976,62.22996078338289,0.013216959319047905,8.260716711104823,1.918054622763451,10.178771333868275,9.100226407883962,-4.326254477137518,8859.02500968341
extensive,Guizhou,7,2029,9.407776687674795,-0.2231435513142097,9.449612663719051,12703.243883371191,22199.490372264107,3868.8659662499995,7.11404862189444,27523.30059549511,9213.386010070746,0.37340842582543377,34.60873606619256,31.14497783220007,12.211362443541256,22.034923658066106,32.760178990683976,62.87996078338289,0.013203742359728857,8.260716711104823,1.9620715081802251,10.22278821928505,9.128412706643326,-4.327254977471102,9125.178652721823
extensive,Guizhou,7,2030,9.440384156954885,-0.2231435513142097,9.480177810838281,13097.515187292289,22888.497219319433,3868.8659662499995,7.43418080987969,28761.84912229239,9490.185798830697,0.3731096990847734,34.60873606619256,31.14497783220007,12.211362443541256,22.034923658066106,32.760178990683976,63.52996078338289,0.013190538617369128,8.260716711104823,2.0060883935969995,10.266805104701824,9.158013469792794,-4.328255477804685,9408.39734229065
extensive,Guizhou,7,2031,9.468924128677722,-0.2231435513142097,9.51009317789226,13495.25171702746,23583.55970443095,3866.931533266875,7.731548042274878,29897.366925640497,9728.282851928532,0.3728112113255056,34.60873606619256,31.14497783220007,12.211362443541256,22.034923658066106,32.760178990683976,64.02996078338289,0.013177348078751759,8.260216586063143,2.0453091067502807,10.305525692813422,9.18279267984498,-4.329255978138269,9694.10522319641
extensive,Guizhou,7,2032,9.49746418224848,-0.2231435513142097,9.539567783289279,13898.938972467602,24289.021350513343,3864.9980675002416,8.040809963965874,31077.71497186479,10023.704800785088,0.3725129623564452,34.60873606619256,31.14497783220007,12.211362443541256,22.034923658066106,32.760178990683976,64.52996078338289,0.013164170730673008,8.25971646102146,2.0845298199035622,10.344246280925022,9.212708046898959,-4.330256478471853,9984.087715821015
extensive,Guizhou,7,2033,9.52600431760168,-0.2231435513142097,9.568743143894238,14310.418879059494,25008.101005177323,3863.0655684664916,8.36244236252451,32304.663158954016,10323.54669815893,0.37221495198656007,34.60873606619256,31.14497783220007,12.211362443541256,22.034923658066106,32.760178990683976,65.02996078338289,0.013151006559942335,8.259216335979778,2.123750533056844,10.382966869036622,9.242182652295977,-4.331256978805436,10279.667938804174
extensive,Guizhou,7,2034,9.554544534671894,-0.2231435513142097,9.59771522135172,14731.085816232297,25743.235409226818,3861.1340356822584,8.69694005702549,33580.05126046952,10629.176648723516,0.3719171800249708,34.60873606619256,31.14497783220007,12.211362443541256,22.034923658066106,32.760178990683976,65.52996078338289,0.013137855553382392,8.258716210938095,2.162971246210125,10.42168745714822,9.271358012900938,-4.332257479139019,10581.847523029901
extensive,Guizhou,7,2035,9.583186816294955,-0.2231435513142097,9.62658177944215,15162.518592114915,26497.183600918437,3859.2034686644174,9.04481765930651,34905.79168423286,10941.630338812918,0.3719171800249708,34.60873606619256,31.14497783220007,12.211362443541256,22.034923658066106,32.760178990683976,66.02996078338289,0.013137855553382392,8.258216085896413,2.202191959363406,10.46040804525982,9.300330090358418,-4.332257479139019,10891.760580884524
extensive,Hainan,8,2024,7.796870563409805,-0.16939406096935272,7.976396618537636,2911.4211787857894,3621.663984607946,1043.5214999999998,7.601879194630873,7932.724379999999,2200.179558176909,0.27864177367610105,7.592050115428192,37.34041575880356,17.76084082353308,37.30669330223517,16.770567058112228,64.09320370139386,0.005762236730585831,6.950356330042423,2.028395479179394,8.978751809221817,7.696294253369032,-5.156429558369271,2091.3743476589752
