level,scenario,province,province_id,year,energy_pred,co2_pred
province,baseline,Chongqing,2,2030,11048.047541036132,14619.334906600026
province,baseline,Chongqing,2,2031,11194.975012128878,14584.595623991336
province,baseline,Chongqing,2,2032,11335.489196187304,14535.617305137392
province,baseline,Chongqing,2,2033,11472.452262234046,14476.405390908352
province,baseline,Chongqing,2,2034,11608.8201492648,14410.84737105716
province,baseline,Chongqing,2,2035,11744.698699221002,14339.109018010951
province,baseline,Fujian,3,2024,14868.715348149339,18611.236184089623
province,baseline,Fujian,3,2025,15011.499022529319,18230.480566689286
province,baseline,Fujian,3,2026,15194.118570105673,18076.99568399196
province,baseline,Fujian,3,2027,15448.808943808664,17998.455404918735
province,baseline,Fujian,3,2028,15716.799166093866,17922.500794584
province,baseline,Fujian,3,2029,16011.0169449243,17862.569112936988
province,baseline,Fujian,3,2030,16334.121745512897,17819.61838404125
province,baseline,Fujian,3,2031,16716.030441980165,17894.082388463594
province,baseline,Fujian,3,2032,17128.70634870151,17985.216756499416
province,baseline,Fujian,3,2033,17575.197332894048,18094.26995786455
province,baseline,Fujian,3,2034,18060.485416308402,18224.192589359827
province,baseline,Fujian,3,2035,18585.96789025836,18373.983475467496
province,baseline,Gansu,4,2024,8830.535116679817,11147.977117956532
province,baseline,Gansu,4,2025,9127.302397813952,11182.451977554645
province,baseline,Gansu,4,2026,9445.711076309903,11339.264992656827
province,baseline,Gansu,4,2027,9743.497547454916,11456.102939351676
province,baseline,Gansu,4,2028,10019.526569038073,11533.187055017108
province,baseline,Gansu,4,2029,10287.45878368034,11587.516415933089
province,baseline,Gansu,4,2030,10551.749731444652,11624.599504273261
province,baseline,Gansu,4,2031,10836.515859367359,11716.495765313439
province,baseline,Gansu,4,2032,11125.662459857125,11801.380221901802
province,baseline,Gansu,4,2033,11422.207408869994,11882.123260126427
province,baseline,Gansu,4,2034,11729.414329461371,11961.598774069724
province,baseline,Gansu,4,2035,12048.4039302079,12040.271964221136
province,baseline,Guangdong,5,2024,34901.63800046889,41595.36719402289
province,baseline,Guangdong,5,2025,36233.39424206027,41832.12022655371
province,baseline,Guangdong,5,2026,37524.349309650635,42395.775222122036
province,baseline,Guangdong,5,2027,38885.82575416748,42973.59695425769
province,baseline,Guangdong,5,2028,40135.702249533184,43363.59188820906
province,baseline,Guangdong,5,2029,41349.656848360566,43653.92422840109
province,baseline,Guangdong,5,2030,42559.39260673298,43879.94232291932
province,baseline,Guangdong,5,2031,43860.018039372815,44323.10950814694
province,baseline,Guangdong,5,2032,45199.104294648576,44751.108702380814
province,baseline,Guangdong,5,2033,46590.291444892246,45174.803691567984
province,baseline,Guangdong,5,2034,48048.009830193165,45604.69149390778
province,baseline,Guangdong,5,2035,49578.838277874835,46042.79604106618
province,baseline,Guangxi,6,2024,13056.454691065439,19126.171492554175
province,baseline,Guangxi,6,2025,12996.034844660577,18553.301300539773
province,baseline,Guangxi,6,2026,13024.009402118185,18271.571143171066
province,baseline,Guangxi,6,2027,13053.642695078093,17990.74525113752
province,baseline,Guangxi,6,2028,13123.56534257575,17762.987978152945
province,baseline,Guangxi,6,2029,13210.858425044642,17554.858995495822
province,baseline,Guangxi,6,2030,13310.668813335269,17358.74218342264
province,baseline,Guangxi,6,2031,13446.058852414773,17260.06654980539
province,baseline,Guangxi,6,2032,13587.774684614244,17163.838678915472
province,baseline,Guangxi,6,2033,13735.021029954407,17068.681799456375
province,baseline,Guangxi,6,2034,13888.739257212834,16975.406863508466
province,baseline,Guangxi,6,2035,14046.751904001027,16880.999618467653
province,baseline,Guizhou,7,2024,11548.440461193235,19751.009046165807
province,baseline,Guizhou,7,2025,11893.989296097454,19898.703599805172
province,baseline,Guizhou,7,2026,12304.843500662384,20282.1597148289
province,baseline,Guizhou,7,2027,12684.642853138495,20594.900338120984
province,baseline,Guizhou,7,2028,13036.34912799082,20843.962061673094
province,baseline,Guizhou,7,2029,13378.877011798035,21061.202159541364
province,baseline,Guizhou,7,2030,13718.02065098841,21256.27881225297
province,baseline,Guizhou,7,2031,14085.645284163133,21537.585537918563
province,baseline,Guizhou,7,2032,14459.922550463967,21813.877707141182
province,baseline,Guizhou,7,2033,14844.24403525414,22089.79381686817
province,baseline,Guizhou,7,2034,15242.33544891521,22370.185034609694
province,baseline,Guizhou,7,2035,15657.280877562749,22658.66893052695
province,baseline,Hainan,8,2024,2891.5390269310114,3489.1639112748694
province,baseline,Hainan,8,2025,2898.0804775678353,3389.0458931460544
province,baseline,Hainan,8,2026,2916.819385576523,3338.919764733195
province,baseline,Hainan,8,2027,2931.36683220927,3283.173511482053
province,baseline,Hainan,8,2028,2949.869633130017,3231.0410375806214
province,baseline,Hainan,8,2029,2969.683780386414,3179.398551040918
province,baseline,Hainan,8,2030,2997.6478820045118,3167.8304065122898
province,baseline,Hainan,8,2031,3039.615064854812,3214.64223929521
province,baseline,Hainan,8,2032,3082.782712791065,3262.792621581208
province,baseline,Hainan,8,2033,3127.4094059979484,3312.558359154298
province,baseline,Hainan,8,2034,3173.8051863862242,3364.271645646495
province,baseline,Hainan,8,2035,3221.204600515549,3417.124770075106
province,baseline,Hebei,9,2024,41126.532419965704,72672.78759162802
province,baseline,Hebei,9,2025,42556.87874321739,73614.19135534282
province,baseline,Hebei,9,2026,44068.88813675745,75141.22702369935
province,baseline,Hebei,9,2027,45449.4095007566,76372.6246203099
province,baseline,Hebei,9,2028,46748.49044611403,77400.98992862111
province,baseline,Hebei,9,2029,47989.14297513298,78269.88957770458
province,baseline,Hebei,9,2030,49196.7560363206,79024.4348683996
province,baseline,Hebei,9,2031,50482.51430331787,80056.36308927277
province,baseline,Hebei,9,2032,51769.834635169864,81038.09755055494
province,baseline,Hebei,9,2033,53062.0951058467,81974.76105695422
province,baseline,Hebei,9,2034,54365.11623863909,82874.92311946867
province,baseline,Hebei,9,2035,55686.02523763487,83748.64183888503
