split,year,province_idx,true_log_energy,stirpat_log_energy_pred,residual_pred,hybrid_log_energy_pred,true_energy,stirpat_energy_pred,hybrid_energy_pred,stirpat_abs_pct_err,hybrid_abs_pct_err
train,2012,17,8.923133,9.031517,-0.03596387,8.995553,7503.5605,8362.536,8067.13,0.114475735,0.07510692
train,2013,17,8.91744,9.069772,-0.07446203,8.99531,7460.9683,8688.641,8065.168,0.16454598,0.0809814
train,2014,17,8.895126,9.097345,-0.11262476,8.98472,7296.327,8931.551,7980.212,0.224116,0.09373
train,2015,17,8.863271,9.063734,-0.154703,8.909031,7067.5615,8636.34,7398.4873,0.22196883,0.046823192
train,2016,17,8.817333,9.053614,-0.1734687,8.880145,6750.2393,8549.377,7187.8335,0.26652947,0.06482648
train,2017,17,8.791008,9.050169,-0.19402364,8.856145,6574.856,8519.978,7017.378,0.29584247,0.0673052
train,2018,17,8.675098,8.983796,-0.21378107,8.770015,5855.276,7972.8403,6438.2676,0.36165068,0.09956691
train,2019,17,8.688684,8.748614,-0.24050482,8.508109,5935.3687,6301.9497,4954.785,0.06176214,0.1652102
train,2020,17,8.669899,8.772795,-0.17154688,8.601248,5824.91,6456.191,5438.4414,0.10837605,0.06634759
train,1993,18,8.160994,8.203582,-0.022988366,8.1805935,3501.664,3654.0146,3570.9731,0.043508053,0.019793184
train,1994,18,8.263554,8.313495,-0.018439015,8.295055,3879.8572,4078.5413,4004.025,0.051209122,0.032003168
train,1995,18,8.363291,8.41007,-0.016304957,8.393765,4286.7783,4492.0767,4419.4277,0.047891054,0.030943848
train,1996,18,8.460204,8.537453,-0.014253432,8.523199,4723.022,5102.3306,5030.1196,0.08031057,0.06502143
train,1997,18,8.774889,8.751414,-0.021968061,8.729446,6469.7256,6319.6196,6182.304,0.023201287,0.04442559
train,1998,18,8.72426,8.708294,0.0068868836,8.71518,6150.325,6052.9067,6094.734,0.015839562,0.009038759
train,1999,18,8.707641,8.7184515,0.025265297,8.743717,6048.954,6114.703,6271.1636,0.010869486,0.03673519
train,2000,18,8.863234,8.852848,0.032202654,8.885051,7067.2983,6994.2812,7223.181,0.010331684,0.022056917
train,2001,18,8.7748995,8.807879,0.029615678,8.837495,6469.7935,6686.725,6887.7163,0.03352992,0.06459601
train,2002,18,8.854177,8.858047,0.017068017,8.875114,7003.5854,7030.735,7151.7646,0.0038765022,0.02115762
train,2003,18,8.873318,8.902697,0.019391637,8.922089,7138.927,7351.772,7495.729,0.029814735,0.049979817
train,2004,18,8.967551,8.96809,0.007015162,8.975105,7844.3696,7848.5967,7903.8506,0.0005388643,0.0075826305
train,2005,18,9.12978,9.119096,0.014594562,9.133691,9225.991,9127.944,9262.144,0.0106272455,0.0039185323
train,2006,18,9.231989,9.229489,0.018442918,9.247932,10218.846,10193.336,10383.076,0.0024963452,0.016071333
train,2007,18,9.373404,9.371733,0.022793459,9.3945265,11771.11,11751.459,12022.3955,0.0016694574,0.021347618
train,2008,18,9.396214,9.494569,0.0235075,9.518076,12042.694,13287.364,13603.412,0.103354774,0.12959872
train,2009,18,9.487802,9.516515,-0.015934056,9.500581,13197.749,13582.191,13367.488,0.02912939,0.012861228
train,2010,18,9.657968,9.679167,-0.015116977,9.66405,15645.953,15981.175,15741.411,0.021425456,0.006101131
train,2011,18,9.717476,9.789262,-0.015630336,9.773631,16605.28,17841.13,17564.432,0.07442522,0.057761893
train,2012,18,9.801226,9.845705,-0.0215472,9.824158,18055.861,18877.105,18474.705,0.045483522,0.023197107
train,2013,18,9.751309,9.872278,-0.020739784,9.851539,17176.705,19385.451,18987.549,0.12858963,0.1054244
train,2014,18,9.780136,9.871738,-0.05689902,9.814839,17679.059,19374.992,18303.35,0.09592895,0.03531246
train,2015,18,9.78366,9.812551,-0.06503513,9.747516,17741.467,18261.506,17111.666,0.029312067,0.0354988
train,2016,18,9.750843,9.594629,-0.052508526,9.542121,17168.697,14685.696,13934.47,0.14462373,0.18837932
train,2017,18,9.787735,9.636716,0.03373911,9.670455,17813.912,15316.958,15842.556,0.14016877,0.11066387
train,2018,18,9.810642,9.684132,0.08862827,9.772759,18226.69,16060.717,17549.125,0.11883522,0.037174303
train,2019,18,9.868315,9.676005,0.111709855,9.787715,19308.771,15930.731,17813.557,0.17494847,0.07743708
train,2020,18,9.945628,9.690708,0.13175036,9.822458,20860.822,16166.688,18443.334,0.22502151,0.11588653
train,1993,19,5.748781,6.0163903,-0.23332632,5.783064,313.80795,410.09558,324.7527,0.30683616,0.034877166
train,1994,19,5.908909,6.125087,-0.21703187,5.908055,368.30408,457.18442,367.98962,0.24132326,0.0008537867
train,1995,19,6.064768,6.241363,-0.19127633,6.0500865,430.42273,513.55804,424.14972,0.19314806,0.014574069
train,1996,19,6.2163577,6.386465,-0.1602667,6.226198,500.87558,593.75397,505.82874,0.18543205,0.009888994
train,1997,19,6.241528,6.4030166,-0.13694264,6.2660737,513.64276,603.66327,526.4065,0.17525898,0.024849435
train,1998,19,6.2917876,6.434312,-0.11992409,6.314388,540.118,622.8538,552.46375,0.15318105,0.022857532
train,1999,19,6.397861,6.5340233,-0.10834137,6.425682,600.5591,688.1614,617.5019,0.1458679,0.02821173
train,2000,19,6.7228136,6.860179,-0.098019615,6.7621593,831.1528,953.5376,864.50696,0.14724709,0.04013003
train,2001,19,7.0477667,7.1268077,-0.0935603,7.0332475,1150.2869,1244.8965,1133.7063,0.08224872,0.014414288
train,2002,19,7.3727193,7.4990816,-0.07638914,7.4226923,1591.9569,1806.3826,1673.5331,0.13469313,0.0512427
train,2003,19,7.697672,7.921485,-0.07337613,7.848109,2203.2126,2755.8606,2560.8865,0.25083733,0.16234195
train,2004,19,7.540598,7.592916,-0.084351,7.508565,1882.9556,1984.0907,1823.5947,0.053710844,0.031525355
train,2005,19,7.3469453,7.283577,-0.056511566,7.2270656,1551.4501,1456.1873,1376.1782,0.06140244,0.11297292
train,2006,19,7.440439,7.379772,-0.005614953,7.3741574,1703.4983,1603.2245,1594.248,0.05886346,0.06413288
train,2007,19,7.5321426,7.4636393,0.04545468,7.5090938,1867.1018,1743.4816,1824.5593,0.066209696,0.022785302
train,2008,19,7.6274796,7.574828,0.07817312,7.6530013,2053.867,1948.5254,2106.9597,0.051289376,0.025850153
train,2009,19,7.681474,7.5716786,0.092217505,7.663896,2167.8132,1942.3981,2130.04,0.10398274,0.017424561
train,2010,19,7.817787,7.6900277,0.120467834,7.8104954,2484.4016,2186.435,2466.3518,0.11993494,0.0072652525
train,2011,19,7.952104,7.8257637,0.14475296,7.9705167,2841.5474,2504.298,2894.3525,0.118685074,0.018583247
train,2012,19,8.000519,7.868763,0.16481519,8.033578,2982.5046,2614.3296,3082.7517,0.12344492,0.033611707
train,2013,19,8.050209,7.917928,0.17930198,8.09723,3134.45,2746.076,3285.355,0.123905,0.048144024
train,2014,19,8.103593,7.955404,0.18794294,8.143347,3306.326,2850.9395,3440.413,0.13773188,0.040554732
train,2015,19,8.230365,8.012232,0.19776091,8.209992,3753.203,3017.644,3677.5144,0.19598164,0.02016637
train,2016,19,8.250011,8.042764,0.22441149,8.267176,3827.6697,3111.1997,3893.9355,0.18718177,0.017312327
train,2017,19,8.387615,8.115205,0.2413114,8.356516,4392.33,3344.9424,4257.8345,0.23845834,0.03062056
train,2018,19,8.4737835,8.157426,0.27121946,8.428645,4787.5947,3489.1934,4576.2954,0.2712012,0.044134755
train,2019,19,8.57485,8.180123,0.29917884,8.479302,5296.758,3569.2947,4814.0903,0.32613596,0.09112508
train,2020,19,8.650997,8.212796,0.34229022,8.555086,5715.8433,3687.8398,5193.1,0.3548039,0.091455124
train,1993,20,5.3117557,5.42267,-0.1239905,5.2986794,202.70578,226.48299,200.0724,0.1172991,0.012991129
train,1994,20,5.4704967,5.5818167,-0.1134894,5.468327,237.57816,265.5536,237.06328,0.11775255,0.0021671914
train,1995,20,5.6247563,5.734947,-0.10362634,5.631321,277.20474,309.49664,279.03046,0.116491154,0.0065861577
train,1996,20,5.7745337,5.9219475,-0.092892356,5.8290553,321.99426,373.1377,340.03732,0.15883337,0.056035347
train,1997,20,6.1022286,6.149275,-0.09305457,6.05622,446.8525,468.37762,426.75925,0.048170514,0.044966206
train,1998,20,6.101461,6.165696,-0.06666454,6.0990314,446.5096,476.13248,445.42615,0.06634317,0.0024265223
train,1999,20,6.3709745,6.3814673,-0.055456094,6.326011,584.62726,590.79395,558.92267,0.010548066,0.043967485
train,2000,20,6.2810254,6.338791,-0.031852856,6.306938,534.3363,566.11145,548.3634,0.059466567,0.026251445
train,2001,20,6.2955556,6.366798,-0.03512404,6.331674,542.157,582.1907,562.0968,0.07384151,0.03677868
train,2002,20,6.4361277,6.4842486,-0.034767978,6.4494805,623.98584,654.7468,632.37366,0.04929757,0.01344232
train,2003,20,6.5713606,6.6115084,-0.029641757,6.5818667,714.3411,743.60376,721.8857,0.04096451,0.010561558
train,2004,20,6.7431846,6.7576714,-0.021435374,6.736236,848.2578,860.63574,842.38403,0.014592179,0.006924521
train,2005,20,6.787624,6.8073626,-0.0075375084,6.799825,886.80383,904.4821,897.69037,0.01993483,0.012276148
train,2006,20,7.0171533,7.002661,0.0038153622,7.0064764,1115.6063,1099.5555,1103.7584,0.014387496,0.010620144
train,2007,20,7.0628815,7.086916,0.01787295,7.104789,1167.8054,1196.213,1217.7849,0.024325622,0.042797793
train,2008,20,7.2598667,7.264014,0.018995719,7.2830095,1422.067,1427.9766,1455.3613,0.004155603,0.023412617
train,2009,20,7.2931514,7.2709074,0.026294408,7.2972016,1470.1965,1437.8545,1476.1632,0.021998446,0.0040584197
train,2010,20,7.3528905,7.3904943,0.040737867,7.4312325,1560.7013,1620.507,1687.8865,0.038319737,0.08149233
train,2011,20,7.5680466,7.5908275,0.036760844,7.6275883,1935.3561,1979.9513,2054.09,0.023042383,0.061349954
train,2012,20,7.6979938,7.6753097,0.03112656,7.706436,2203.922,2154.491,2222.6072,0.02242872,0.008478094
train,2013,20,7.755776,7.7325864,0.041909628,7.774496,2335.0203,2281.4954,2379.144,0.022922672,0.01889653
train,2014,20,7.807493,7.733659,0.055973075,7.789632,2458.9585,2283.9436,2415.4282,0.0711744,0.017702729
train,2015,20,7.8563867,7.7214184,0.082099944,7.8035183,2582.1733,2256.1575,2449.2039,0.12625639,0.05149518
train,2016,20,7.9124694,7.749134,0.114242256,7.863376,2731.1262,2319.563,2600.2844,0.1506936,0.047907636
train,2017,20,7.904943,7.699913,0.14083995,7.840753,2710.648,2208.156,2542.1184,0.18537706,0.062173158
train,2018,20,7.937605,7.736909,0.17134939,7.9082584,2800.6448,2291.3787,2719.65,0.18183888,0.02892008
train,2019,20,7.945763,7.6969495,0.18247579,7.879425,2823.5864,2201.6216,2642.353,0.22027476,0.06418553
train,2020,20,7.8995595,7.6754384,0.2050304,7.880469,2696.0947,2154.768,2645.1125,0.20078176,0.018909639
train,1993,21,6.899914,6.795729,0.07272309,6.868452,992.18915,894.02094,961.45917,0.09894103,0.030971898
train,1994,21,7.033654,6.9415035,0.07790719,7.0194106,1134.1676,1034.3241,1118.1274,0.08803241,0.0141426725
train,1995,21,7.1636767,7.087575,0.07883224,7.166407,1291.6514,1197.0015,1295.1827,0.07327821,0.0027339978
train,1996,21,7.289981,7.248355,0.07501992,7.3233747,1465.5427,1405.7903,1515.3091,0.040771544,0.03395763
train,1997,21,7.7255383,7.505691,0.064074904,7.569766,2265.4717,1818.3613,1938.6866,0.19735861,0.14424591
train,1998,21,7.7543473,7.5202904,0.10846753,7.628758,2331.6868,1845.103,2056.4941,0.20868315,0.118022986
train,1999,21,7.5583014,7.4666643,0.14645068,7.613115,1916.5874,1748.7635,2024.5743,0.087563895,0.056343343
train,2000,21,7.5378737,7.506778,0.13855614,7.645334,1877.8331,1820.3385,2090.8662,0.030617539,0.11344623
train,2001,21,7.6993747,7.638563,0.09612147,7.7346845,2206.9673,2076.7576,2286.287,0.058999386,0.035940643
train,2002,21,7.816898,7.740733,0.06835707,7.80909,2482.1934,2300.158,2462.8887,0.07333651,0.00777727
train,2003,21,7.8572383,7.8312316,0.06764501,7.8988767,2584.373,2518.0286,2694.2542,0.025671404,0.04251751
train,2004,21,8.070937,8.009128,0.05910735,8.068235,3200.0994,3008.2915,3191.4648,0.059938096,0.0026982042
train,2005,21,8.284771,8.181839,0.0581429,8.239982,3963.057,3575.4238,3789.471,0.09781163,0.04380102
train,2006,21,8.324524,8.319812,0.064900555,8.384712,4123.7734,4104.3877,4379.598,0.004700972,0.06203656
train,2007,21,8.417997,8.436739,0.042672418,8.479411,4527.8267,4613.486,4814.6143,0.018918388,0.063338906
train,2008,21,8.550508,8.608693,0.014889544,8.623583,5169.3774,5479.084,5561.276,0.05991177,0.075811535
train,2009,21,8.633004,8.627873,-0.027369337,8.600504,5613.918,5585.188,5434.3975,0.0051176343,0.031977758
train,2010,21,8.77565,8.794436,-0.025908852,8.768528,6474.6514,6597.4365,6428.7026,0.01896398,0.007096711
train,2011,21,8.886544,8.949144,-0.036573865,8.912571,7233.9775,7701.2993,7424.7246,0.064600945,0.026368214
train,2012,21,8.964093,9.05006,-0.056554727,8.9935055,7817.29,8519.052,8050.6284,0.08977046,0.029849011
train,2013,21,8.962379,9.110253,-0.08865388,9.0216,7803.9043,9047.587,8280.013,0.15936671,0.061009
train,2014,21,9.023971,9.152767,-0.13093618,9.021831,8299.667,9440.528,8281.924,0.13745868,0.0021378163
train,2015,21,9.026483,9.117472,-0.15030782,8.967164,8320.541,9113.132,7841.3325,0.095257126,0.05759343
train,2016,21,9.020547,9.14154,-0.1504559,8.991084,8271.3,9335.126,8031.1587,0.12861657,0.029033056
train,2017,21,9.009636,9.223541,-0.15712734,9.066414,8181.542,10132.884,8659.514,0.23850538,0.058420733
train,2018,21,9.035196,9.295337,-0.19791503,9.097422,8393.361,10887.131,8932.232,0.29711214,0.06420206
train,2019,21,9.106376,9.294493,-0.24749841,9.046994,9012.571,10877.946,8492.972,0.20697479,0.05765276
train,2020,21,9.112335,9.266817,-0.25715312,9.009664,9066.442,10581.0205,8181.7686,0.1670532,0.09757673
train,1993,22,7.831375,7.974739,-0.122018315,7.8527207,2518.3901,2906.5994,2572.7244,0.15414976,0.021574985
train,1994,22,8.015619,8.199365,-0.10729546,8.09207,3027.884,3638.6377,3268.4448,0.20170973,0.079448484
train,1995,22,8.192942,8.384625,-0.111134,8.273492,3615.3416,4379.2183,3918.6086,0.21128756,0.08388338
train,1996,22,8.363341,8.557782,-0.12040607,8.437376,4286.995,5207.1196,4616.426,0.21463157,0.076844186
train,1997,22,8.68462,8.705342,-0.13037334,8.574969,5911.2925,6035.0674,5297.3887,0.02093872,0.10385272
train,1998,22,8.840985,8.791654,-0.08117146,8.710483,6911.7993,6579.1025,6066.169,0.04813461,0.12234591
train,1999,22,8.831298,8.818036,-0.018801035,8.799235,6845.1655,6754.986,6629.173,0.013174215,0.031554047
train,2000,22,8.838785,8.885835,0.015788045,8.901623,6896.61,7228.8457,7343.881,0.04817379,0.06485375
train,2001,22,9.035971,8.971726,-0.00067531504,8.971051,8399.863,7877.1895,7871.872,0.062224086,0.06285712
train,2002,22,8.911485,9.000781,0.015000897,9.015782,7416.6646,8109.4155,8231.984,0.09340465,0.10993079
train,2003,22,9.124701,9.174478,-0.018543074,9.155934,9179.248,9647.727,9470.475,0.051036697,0.031726625
train,2004,22,9.308611,9.360936,-0.026763747,9.334172,11032.612,11625.267,11318.256,0.053718403,0.025890836
train,2005,22,9.745683,9.589537,-0.04421644,9.5453205,17080.33,14611.099,13979.127,0.14456579,0.18156576
train,2006,22,9.827382,9.692747,0.04620858,9.7389555,18534.37,16199.686,16965.812,0.1259651,0.08462962
train,2007,22,9.935503,9.784403,0.09659668,9.881,20650.668,17754.652,19555.26,0.14023834,0.053044688
train,2008,22,10.010624,9.889823,0.13753498,10.027358,22261.72,19728.566,22637.385,0.11378969,0.016874889
train,2009,22,10.0542555,9.929109,0.12869008,10.057798,23254.535,20519.043,23337.068,0.117632635,0.003549123
train,2010,22,10.122722,9.996555,0.12506714,10.121622,24902.453,21950.723,24875.086,0.11853171,0.0010989755
train,2011,22,10.197961,10.071352,0.122583635,10.193935,26848.38,23655.523,26740.525,0.11892179,0.004017206
train,2012,22,10.254119,10.115946,0.12509313,10.241039,28399.275,24734.29,28030.242,0.1290521,0.012994458
train,2013,22,10.180073,10.140577,0.12894224,10.26952,26372.387,25351.096,28840.033,0.03872577,0.09356933
train,2014,22,10.222505,10.167824,0.0850031,10.252827,27515.496,26051.322,28362.602,0.0532127,0.030786486
train,2015,22,10.201174,10.180303,0.064226404,10.244529,26934.785,26378.447,28128.225,0.020654997,0.044308484
train,2016,22,10.189549,10.217146,0.032464214,10.24961,26623.496,27368.443,28271.514,0.027980821,0.06190087
train,2017,22,10.17847,10.24763,-4.8378482e-05,10.2475815,26330.14,28215.596,28214.225,0.071608245,0.071556166
train,2018,22,10.257998,10.271072,-0.039214857,10.231857,28509.666,28884.844,27774.047,0.013159668,0.025802447
train,2019,22,10.32628,10.18313,-0.032084286,10.151046,30524.338,26453.143,25617.879,0.13337539,0.16073924
train,2020,22,10.358634,10.197035,0.039802253,10.236837,31528.084,26823.531,27912.709,0.14921784,0.11467157
train,1993,23,7.5544696,7.6458964,-0.07009279,7.5758038,1909.2573,2092.043,1950.4272,0.09573652,0.021563318
train,1994,23,7.683762,7.778021,-0.06325338,7.7147675,2172.7786,2387.545,2241.202,0.0988441,0.03149117
train,1995,23,7.8075852,7.904623,-0.060543887,7.844079,2459.185,2709.7808,2550.5876,0.101901926,0.037167836
train,1996,23,7.925939,8.029415,-0.061299518,7.968116,2768.1628,3069.9456,2887.4119,0.10901913,0.04307876
train,1997,23,8.169219,8.136844,-0.06866904,8.068174,3530.5854,3418.1118,3191.2705,0.031856935,0.096107274
train,1998,23,8.192715,8.151426,-0.028618557,8.1228075,3614.5212,3468.3223,3370.47,0.040447675,0.067519665
train,1999,23,8.280396,8.192809,0.004534578,8.197344,3945.7583,3614.8623,3631.2922,0.083861195,0.079697244
train,2000,23,8.324935,8.2422495,0.043063134,8.285313,4125.469,3798.0747,3965.2043,0.079359345,0.038847677
train,2001,23,8.356365,8.309018,0.052703455,8.361722,4257.193,4060.3245,4280.0586,0.046243712,0.00537108
train,2002,23,8.408655,8.36346,0.046203636,8.409663,4485.7236,4287.502,4490.248,0.044189453,0.0010086253
train,2003,23,8.469347,8.485185,0.03656306,8.521748,4766.4023,4842.4917,5022.8237,0.015963687,0.05379768
train,2004,23,8.598092,8.615255,0.00469183,8.619947,5421.3066,5515.1567,5541.095,0.017311342,0.022095887
train,2005,23,8.699924,8.67535,-0.013135714,8.662214,6002.4585,5856.7505,5780.32,0.024274722,0.037007947
train,2006,23,8.847011,8.771768,-0.0064237416,8.765344,6953.5703,6449.563,6408.2637,0.0724818,0.0784211
train,2007,23,8.927021,8.846891,0.01745779,8.864349,7532.792,6952.742,7075.188,0.07700329,0.06074826
train,2008,23,8.947542,8.897486,0.037688207,8.935174,7688.9707,7313.562,7594.4575,0.04882431,0.012292046
train,2009,23,8.983554,8.865117,0.036660038,8.901777,7970.91,7080.622,7345.016,0.111692145,0.07852228
train,2010,23,9.07337,8.98223,0.060325935,9.042556,8719.96,7960.365,8455.359,0.087109886,0.030344244
train,2011,23,9.068891,9.032292,0.053745672,9.086038,8680.987,8369.022,8831.125,0.035936564,0.017295003
train,2012,23,9.081425,9.030664,0.037283454,9.067948,8790.481,8355.409,8672.812,0.049493566,0.013386061
train,2013,23,9.143114,9.061598,0.027180133,9.088778,9349.837,8617.91,8855.3545,0.078282304,0.052886743
train,2014,23,9.126942,9.069847,0.030900905,9.100748,9199.843,8689.295,8961.994,0.05549528,0.025853554
train,2015,23,9.150072,9.070347,0.033232145,9.103579,9415.119,8693.639,8987.397,0.07662999,0.045429237
train,2016,23,9.169547,9.115378,0.04185435,9.157232,9600.275,9094.075,9482.775,0.052727673,0.012239233
train,2017,23,9.175278,9.174913,0.031420775,9.206334,9655.449,9651.932,9960.018,0.00036431014,0.031543676
train,2018,23,9.117024,9.199687,0.0031834673,9.20287,9109.057,9894.032,9925.578,0.086175285,0.08963843
train,2019,23,9.158661,9.26347,-0.046977527,9.216492,9496.332,10545.66,10061.703,0.11049826,0.059535734
train,2020,23,9.085234,9.261279,-0.081986554,9.179293,8824.027,10522.584,9694.294,0.19249222,0.09862465
train,1993,24,7.8164253,8.0751295,-0.14528634,7.929843,2481.0208,3213.5437,2778.9902,0.29525062,0.12009955
train,1994,24,7.9399505,8.130354,-0.12764172,8.002712,2807.2214,3396.0012,2989.054,0.20973757,0.06477313
train,1995,24,8.058947,8.190632,-0.09918572,8.091446,3161.9578,3607.0005,3266.4072,0.14074911,0.033033162
train,1996,24,8.173413,8.258253,-0.06727916,8.190974,3545.4246,3859.3462,3608.2358,0.088542745,0.017716153
train,1997,24,8.417744,8.494833,-0.036823183,8.45801,4526.678,4889.44,4712.669,0.080138616,0.041087683
train,1998,24,8.415077,8.474323,-0.018363474,8.45596,4514.624,4790.18,4703.0205,0.061036345,0.04173027
train,1999,24,8.403158,8.441621,-0.005462993,8.436158,4461.134,4636.0635,4610.807,0.039211936,0.033550516
train,2000,24,8.427458,8.442779,0.0077002794,8.450479,4570.865,4641.4336,4677.3105,0.015438731,0.023287782
train,2001,24,8.620599,8.596116,0.022705877,8.618822,5544.706,5410.604,5534.863,0.024185602,0.001775254
train,2002,24,8.789294,8.755071,0.043207586,8.798278,6563.598,6342.7686,6622.8286,0.033644594,0.0090240855
train,2003,24,8.892561,8.848601,0.057489343,8.906091,7277.633,6964.641,7376.767,0.04300735,0.013621775
train,2004,24,8.932535,8.90371,0.06494012,8.968651,7574.4434,7359.228,7852.999,0.028413353,0.036775727
train,2005,24,8.9776125,8.901674,0.056958325,8.958632,7923.692,7344.26,7774.7183,0.07312653,0.018801037
train,2006,24,9.087214,9.004434,0.06618694,9.070621,8841.523,8139.09,8696.019,0.07944712,0.016456991
train,2007,24,9.150934,9.101427,0.07219522,9.173622,9423.239,8968.082,9639.478,0.048301566,0.022947341
train,2008,24,9.250265,9.213752,0.06680402,9.280556,10407.325,10034.172,10727.392,0.035854872,0.030753955
train,2009,24,9.25349,9.122575,0.04869187,9.171267,10440.945,9159.756,9616.797,0.12270819,0.078934275
train,2010,24,9.303039,9.242965,0.07283042,9.315795,10971.307,10331.624,11112.156,0.058305055,0.012837998
train,2011,24,9.375836,9.368413,0.06394294,9.432356,11799.782,11712.512,12485.906,0.007395942,0.058147177
train,2012,24,9.429602,9.371861,0.03963396,9.411495,12451.566,11752.972,12228.141,0.056104966,0.017943589
train,2013,24,9.469772,9.382915,0.02642707,9.409342,12961.936,11883.6,12201.837,0.08319251,0.058640826
train,2014,24,9.474525,9.328877,0.03682757,9.3657055,13023.692,11258.486,11680.843,0.13553807,0.10310821
train,2015,24,9.448506,9.208512,0.07720359,9.285716,12689.198,9981.736,10782.892,0.21336745,0.15023066
train,2016,24,9.468674,9.197664,0.1374001,9.335064,12947.703,9874.039,11328.354,0.23739068,0.12506849
train,2017,24,9.486658,9.343493,0.18417771,9.527671,13182.666,11424.249,13734.563,0.13338858,0.04186539
train,2018,24,9.485506,9.360326,0.15586437,9.516191,13167.488,11618.173,13577.788,0.117662184,0.031160066
train,2019,24,9.540053,9.405365,0.115838885,9.521204,13905.689,12153.408,13646.031,0.12601182,0.018672803
train,2020,24,9.54595,9.421201,0.081237584,9.502439,13987.929,12347.399,13392.345,0.11728179,0.042578425
train,1993,25,7.5815296,7.5593667,0.058151446,7.617518,1961.6271,1918.6301,2033.5084,0.021919023,0.036643736
train,1994,25,7.717249,7.7273407,0.0649067,7.7922473,2246.77,2269.5588,2421.7537,0.010142924,0.07788231
train,1995,25,7.848436,7.866355,0.056995846,7.923351,2561.724,2608.0417,2761.0073,0.018080646,0.07779261
train,1996,25,7.9750905,8.059137,0.046894036,8.106031,2907.6208,3162.5605,3314.3984,0.087679826,0.13990049
train,1997,25,8.408081,8.260898,0.017183432,8.278081,4483.1494,3869.5662,3936.6323,0.13686433,0.12190472
train,1998,25,8.425879,8.304453,0.075309865,8.379763,4563.6523,4041.8306,4357.9746,0.11434302,0.04506867
train,1999,25,8.337505,8.271329,0.10859161,8.379921,4177.655,3910.1416,4358.6646,0.0640343,0.04332808
train,2000,25,8.306256,8.295707,0.12400209,8.419709,4049.1257,4006.634,4535.5845,0.010494043,0.120139204
train,2001,25,8.332196,8.296883,0.086885355,8.383768,4155.534,4011.3481,4375.4653,0.034697354,0.052924883
train,2002,25,8.435855,8.383895,0.07173714,8.455632,4609.4087,4376.02,4701.478,0.050633103,0.019974219
train,2003,25,8.654866,8.518522,0.07032186,8.588844,5738.0015,5006.65,5371.4023,0.12745754,0.06388969
train,2004,25,8.759041,8.616155,0.10446632,8.720621,6368.001,5520.119,6127.9834,0.13314725,0.0376912
train,2005,25,8.727919,8.674587,0.12837204,8.802959,6172.866,5852.2837,6653.9067,0.05193414,0.07792823
train,2006,25,8.815062,8.801865,0.109720536,8.911585,6734.923,6646.626,7417.407,0.013110302,0.101335146
train,2007,25,8.962066,8.938081,0.067342095,9.005423,7801.456,7616.565,8147.1426,0.023699565,0.044310514
train,2008,25,9.1187935,9.090673,0.0390971,9.12977,9125.186,8872.159,9225.902,0.027728353,0.011037232
train,2009,25,9.228786,9.189203,0.028699651,9.217903,10186.173,9790.847,10075.914,0.038810078,0.010824359
train,2010,25,9.393952,9.365193,0.029390832,9.394585,12015.496,11674.862,12023.095,0.02834954,0.0006324028
train,2011,25,9.55287,9.529169,0.02352978,9.552699,14085.058,13755.156,14082.653,0.023422081,0.0001706984
train,2012,25,9.599681,9.593971,0.016924653,9.610896,14760.07,14676.036,14926.541,0.0056933453,0.01127845
train,2013,25,9.576897,9.644698,0.001445327,9.646144,14427.576,15439.712,15462.051,0.070152864,0.071701206
train,2014,25,9.608895,9.65781,-0.042975567,9.614835,14896.705,15643.492,14985.447,0.050131027,0.005957169
train,2015,25,9.587152,9.621388,-0.06524005,9.556149,14576.29,15083.979,14131.313,0.034829747,0.030527422
train,2016,25,9.595976,9.633733,-0.07568815,9.558044,14705.485,15271.334,14158.133,0.038478747,0.037220977
train,2017,25,9.623702,9.679241,-0.08134697,9.597895,15118.918,15982.364,14733.7295,0.057110325,0.025477251
train,2018,25,9.547185,9.7142105,-0.099936716,9.614274,14005.213,16551.145,14977.045,0.18178457,0.06939074
train,2019,25,9.58461,9.7991295,-0.16570742,9.633422,14539.291,18018.055,15266.587,0.2392664,0.05002279
train,2020,25,9.56891,9.810908,-0.23010996,9.580798,14312.803,18231.541,14483.975,0.2737925,0.011959354
train,1993,26,6.878501,6.8212185,0.0746686,6.895887,971.1695,917.1018,988.20184,0.05567276,0.017537978
train,1994,26,7.010294,6.9675493,0.073065616,7.040615,1107.9802,1061.6179,1142.0898,0.04184398,0.030785404
train,1995,26,7.137474,7.1120143,0.068159476,7.180174,1258.2462,1226.6158,1313.1366,0.025138458,0.043624517
train,1996,26,7.2600417,7.300552,0.06025803,7.36081,1422.316,1481.117,1573.11,0.04134166,0.106019996
train,1997,26,7.5472445,7.456108,0.026982281,7.4830904,1895.5125,1730.4003,1777.7262,0.08710688,0.06213953
train,1998,26,7.5755463,7.4565578,0.046628542,7.503186,1949.9252,1731.1786,1813.8124,0.112182036,0.06980411
train,1999,26,7.58939,7.481954,0.07316733,7.5551214,1977.1068,1775.7072,1910.5022,0.10186584,0.03368792
train,2000,26,7.729651,7.593736,0.09055971,7.6842957,2274.808,1985.7186,2173.9382,0.12708302,0.044342145
train,2001,26,7.7575974,7.640936,0.09517666,7.7361126,2339.2776,2081.6912,2289.5547,0.110113665,0.021255665
