scenario,province,province_id,year,stirpat_log_energy_pred,residual_pred,hybrid_log_energy_pred,energy_pred,co2_pred,Population,pGDP,GDP,Energy,EnergyIntensity,CoalShare,OilShare,GasShare,NonFossilShare,Industry,Urbanization,CarbonIntensity,log_Population,log_pGDP,log_GDP,log_Energy,log_CarbonIntensity,energy_pred_raw
baseline,Shaanxi,21,2031,9.58788935653618,-0.00534692220389843,9.882391105380755,19582.49052480135,24860.478184484833,3953.9750115059996,12.215591944480478,48300.14529922979,14043.669480970288,0.30044139176929263,35.29296436663205,9.994481624641454,7.953363092349789,46.75919091637671,34.72632037919486,71.40726207887332,0.009749937200077344,8.282476683909378,2.502713163992388,10.785189847901766,9.549927002474945,-4.630494435010833,14066.77901681148
baseline,Shaanxi,21,2032,9.604380695219751,-0.004987576976418495,9.896979328601093,19870.258173684644,24461.795230517764,3951.998024000247,12.704215622259698,50207.03503564339,14235.580365013218,0.29371150459366047,33.89296436663205,9.894481624641454,8.003363092349788,48.20919091637671,33.92632037919486,71.90726207887332,0.009476938958475178,8.281976558867695,2.5419338771456697,10.823910436013366,9.56349976916649,-4.658893909532531,14273.4924539967
baseline,Shaanxi,21,2033,9.62086501429134,-0.004606056958436966,9.912274481314757,20176.51294318877,24063.031162537598,3950.022024988247,13.212384247150085,52189.208778850596,14444.77436344466,0.2871323668907625,32.49296436663205,9.794481624641454,8.05336309234979,49.6591909163767,33.126320379194865,72.40726207887332,0.009211584667637874,8.281476433826013,2.581154590298951,10.862631024124964,9.578087992386827,-4.687293384054229,14493.485828179771
baseline,Shaanxi,21,2034,9.637341944143607,-0.0042249057441949844,9.928055380464624,20497.442074029834,23657.652896443575,3948.047013975753,13.74087961703609,54249.63874143962,14667.407658117929,0.2807006018724094,31.092964366632053,9.694481624641455,8.10336309234979,51.109190916376704,32.32632037919487,72.90726207887332,0.008953660296944013,8.280976308784332,2.6203753034522324,10.901351612236564,9.593383145100493,-4.715692858575927,14724.02030273402
baseline,Shaanxi,21,2035,9.653811087933263,-0.0038478057831525803,9.944167680696458,20830.377993804817,23240.991465133822,3946.0729904687655,14.290514801717533,56391.414478951665,14900.708546366828,0.27441290839046745,29.692964366632054,9.594481624641455,8.15336309234979,52.5591909163767,31.526320379194868,73.40726207887332,0.00870295780862958,8.28047618374265,2.6595960166055135,10.940072200348164,9.60916404425036,-4.744092333097625,14963.17966830614
baseline,Shandong,22,2024,10.38994045400936,-0.0015586577355861664,10.71597864589889,45070.294317714804,52181.09907848088,10128.0615,9.549751555862887,96720.47106750001,32485.74295289781,0.33807857250197354,22.84102543212833,17.432913488484107,12.225635833316204,47.50042524607136,32.52164770528347,67.60145336095876,0.009821100373959881,9.223065216640403,2.256515139061349,11.479580355701751,10.388556593697947,-4.623222108518652,32375.54843123713
baseline,Shandong,22,2025,10.436586596265624,-0.0007888413965702057,10.754073678832915,46820.37164870979,53892.187510459684,10133.12553075,10.027239133656032,101607.27286818545,33735.321465349094,0.33753764678597037,22.64102543212833,17.28291348848411,12.325635833316204,47.75042524607135,31.32164770528347,68.35145336095876,0.009801458173211961,9.223565091682055,2.305305303230781,11.528870394912834,10.426300682150528,-4.625224111189325,33632.68939838117
baseline,Shandong,22,2026,10.478073958999325,0.00012284889817237854,10.79232593813173,48646.05223786181,55715.36608673716,10133.12553075,10.478464894670552,106179.60014725378,35045.262353113176,0.3369975865511128,22.44102543212833,17.182913488484107,12.425635833316203,47.95042524607136,30.121647705283472,69.00145336095876,0.009781855256865537,9.223565091682055,2.3493221886475553,11.57288728032961,10.464395715084551,-4.627226113859998,34944.138796013096
baseline,Shandong,22,2027,10.519540846003222,-0.0005425475537776947,10.83067162904102,50547.6446570205,57604.16810706338,10133.12553075,10.949995814930725,110957.68215388017,36411.79262544565,0.336458390412631,22.241025432128332,17.082913488484106,12.525635833316203,48.150425246071364,28.921647705283473,69.65145336095877,0.009762291546351805,9.223565091682055,2.3933390740643294,11.616904165746384,10.502647974383367,-4.629228116530671,36310.118281945746
baseline,Shandong,22,2028,10.56117708538662,-0.0012794770300388336,10.864017300359214,52261.60760945968,59258.4663421814,10133.12553075,11.442745626602607,115950.77785080478,37617.282540095795,0.3359200569879708,22.041025432128333,16.982913488484105,12.625635833316203,48.35042524607136,28.121647705283472,70.30145336095877,0.009742766963259101,9.223565091682055,2.4373559594811036,11.660921051163157,10.535218865798774,-4.631230119201344,37541.31704414754
baseline,Shandong,22,2029,10.585863099662864,-0.002002563327550888,10.891895919986531,53739.0884600191,58911.015151380896,10133.12553075,11.957669179799723,121168.56285409098,38667.556555471965,0.32947039189380173,20.641025432128334,16.882913488484103,12.725635833316202,49.75042524607136,27.32164770528347,70.95145336095878,0.009508940556140882,9.223565091682055,2.481372844897878,11.704937936579931,10.562756195521219,-4.655522811770389,38602.64254817716
baseline,Shandong,22,2030,10.610538370194753,-0.002692829817533493,10.919631407649367,55250.43030355828,58488.18449772166,10133.12553075,12.49576429289071,126621.14818252507,39760.72182462247,0.3231445603694407,19.241025432128335,16.782913488484102,12.825635833316202,51.150425246071364,26.52164770528347,71.60145336095879,0.009280725982793501,9.223565091682055,2.5253897303146524,11.748954821996707,10.590634815148537,-4.679815504339433,39688.291572493064
baseline,Shandong,22,2031,10.626931930473955,-0.0033558644354343414,10.930188262507436,55836.79069220302,56961.9818412055,10128.058967984625,12.995594864606339,131620.1511127712,40164.551071362985,0.31590612221716524,17.841025432128337,16.6829134884841,12.875635833316203,52.60042524607136,25.72164770528347,72.10145336095879,0.009020865655275283,9.223064966640372,2.5646104434679335,11.787675410108305,10.600740071435103,-4.708214978861132,40109.49448337056
