province,year,CO2,GDP,Population,Energy,CoalShare,Industry,Urbanization,HighwayMileage,PrivateCars,A,B,C,CO2_source,pGDP,CarbonIntensity,log_CO2,log_GDP,log_Population,log_Energy,log_PrivateCars,log_pGDP,log_CarbonIntensity,province_id,stirpat_log_pred,residual,scenario,stirpat_co2_pred,pred_residual,pred_log_co2,pred_co2
Shaanxi,2033,,52189.208778850596,3950.022024988247,13261.606434720128,32.892964366632036,36.82632037901681,72.40726207898531,5651.668492337241,1257.4976277378894,,,,,13.212384247150085,0.008734368547069724,,10.862631024124964,8.281476433826013,9.492628405325002,7.13687901548137,2.581154590298951,-4.740489627984009,21,6.09560743739772,,extensive,443.9036069497308,0.00028866296634078026,6.095896100364061,444.0317639778863
Shaanxi,2034,,54249.63874143962,3948.047013975753,13434.007318371489,32.392964366632036,36.526320379016816,72.90726207898531,5656.518151258579,1282.6475802926473,,,,,13.74087961703609,0.008603353018863677,,10.901351612236564,8.280976308784332,9.505544630591547,7.156681642777551,2.6203753034522324,-4.755603265794057,21,6.117095192922091,,extensive,453.5453175109903,0.00044806627556681633,6.1175432591976575,453.7485814066559
Shaanxi,2035,,56391.414478951665,3946.0729904687655,13608.649413510317,31.892964366632036,36.22632037901682,73.40726207898531,5661.37197163979,1308.3005318985001,,,,,14.290514801717533,0.008474302723580723,,10.940072200348164,8.28047618374265,9.518460855858095,7.17648427007373,2.6595960166055135,-4.7707169036041055,21,6.138582948446457,,extensive,463.39644872369485,0.0006047221831977367,6.139187670629655,463.6767595824081
Shandong,2024,,96720.47106750001,10128.0615,32049.274237774647,21.64102543190392,32.72164770540544,67.60145336097386,7968.969607044116,3185.2206750000005,,,,,9.549751555862887,0.009594762389389612,,11.479580355701751,9.223065216640403,10.375029817405203,8.066276851320405,2.256515139061349,-4.646537913832274,22,6.861242499144562,,extensive,954.5523614678827,-0.029730841517448425,6.8315116576271135,926.5904418409524
Shandong,2025,,101607.27286818545,10133.12553075,32946.65391643234,20.44102543190392,31.721647705405438,68.35145336097386,8253.980685486085,3344.4817087500005,,,,,10.027239133656032,0.009354893329654872,,11.528870394912834,9.223565091682055,10.402644984438176,8.115067015489837,2.305305303230781,-4.671855721816564,22,6.8849674962419325,,extensive,977.4698977473186,-0.029799336567521095,6.855168159674411,948.7716611249086
Shandong,2026,,106179.60014725378,10133.12553075,33638.53364867742,19.74102543190392,31.121647705405437,69.00145336097387,8549.185216637783,3461.53856855625,,,,,10.478464894670552,0.009167795463061774,,11.57288728032961,9.223565091682055,10.423427523620704,8.14946844220717,2.3493221886475553,-4.692058429134083,22,6.907578266526838,,extensive,999.8230032104811,-0.029767274856567383,6.8778109916702705,970.499601183982
Shandong,2027,,110957.68215388017,10133.12553075,34344.94285529964,19.041025431903922,30.521647705405435,69.65145336097387,8854.947770461587,3582.692418455719,,,,,10.949995814930725,0.008984439553800539,,11.616904165746384,9.223565091682055,10.444210062803233,8.183869868924502,2.3933390740643294,-4.712261136451603,22,6.9301890368117425,,extensive,1022.6872868950887,-0.030953124165534973,6.8992359126462075,991.5168206292008
Shandong,2028,,115950.77785080478,10133.12553075,35066.18665526093,18.341025431903923,29.921647705405434,70.30145336097388,9171.645955804861,3708.0866531016686,,,,,11.442745626602607,0.008804750762724528,,11.660921051163157,9.223565091682055,10.464992601985761,8.218271295641834,2.4373559594811036,-4.732463843769122,22,6.95279980709665,,extensive,1046.074438594069,-0.0323130302131176,6.920486776883532,1012.8128884619446
Shandong,2029,,121168.56285409098,10133.12553075,35802.576575021405,17.641025431903923,29.321647705405432,70.95145336097389,9499.670886737114,3837.869685960227,,,,,11.957669179799723,0.008628655747470036,,11.704937936579931,9.223565091682055,10.48577514116829,8.252672722359167,2.481372844897878,-4.752666551086642,22,6.975410577381557,,extensive,1069.9964154264017,-0.03387923911213875,6.941531338269418,1034.3529470539036
Shandong,2030,,126621.14818252507,10133.12553075,36554.43068309685,16.941025431903924,28.72164770540543,71.60145336097389,9839.427665565765,3972.1951249688345,,,,,12.49576429289071,0.008456082632520635,,11.748954821996707,9.223565091682055,10.506557680350818,8.2870741490765,2.5253897303146524,-4.772869258404161,22,6.998021347666463,,extensive,1094.4654479504254,-0.035497378557920456,6.962523969108543,1056.2962546619979
