province,year,CO2,GDP,Population,Energy,CoalTCE,OilTCE,GasTCE,NonFossilTCE,CoalShare,OilShare,GasShare,NonFossilShare,Industry,Urbanization,A,B,C,EnergyIntensity,CO2_source
Guangdong,1996,167.064,6519.14,6961.0,4276.441686423873,1252.9193594001138,1999.4967910514692,5.797867753464384,961.6782576267575,29.298174774080778,46.75608689811287,0.13557691601104904,22.487814125461636,50.2,54.087176555775756,0.9365234880045971,0.6559824894731319,0.039066123719251604,0.6559824894731319,MEIC_1990_2023
Guangdong,1997,168.817,7315.51,7051.0,5672.613223800001,1954.50916,2522.061587,28.861,1167.1814768000002,34.455181111232235,44.46031286636017,0.5087778570714263,20.57572816533616,49.9,54.85926202664474,1.0375138278258402,0.7754227967428109,0.029760005369608464,0.7754227967428109,MEIC_1990_2023
Guangdong,1998,173.213,7919.12,7143.0,5987.2391422,1877.2226470000003,2792.6986420000007,22.61,1294.7078532,31.35372752641075,46.644180659432095,0.3776364942672391,21.62445531988993,50.4,55.63904519290664,1.1086546269074617,0.7560485435502935,0.028930362707435334,0.7560485435502935,MEIC_1990_2023
Guangdong,1999,182.683,8464.30999,7270.0,6221.512028200001,1772.603888,3029.403347,17.423,1402.0817932000002,28.49152874679642,48.692397174010814,0.28004446380602427,22.536029615386738,50.38001,56.42605128992542,1.1642792283356258,0.7350288488429996,0.029363119314398174,0.7350288488429996,MEIC_1990_2023
Guangdong,2000,200.912,9662.23,8650.03,6485.4500962,1749.7574410000002,3019.1600359999998,12.236,1704.2966192000001,26.979737952578343,46.552821950923764,0.18866847818579935,26.278771618312096,50.38951,57.21978058110558,1.1170169352013806,0.6712166959594215,0.030978883041243313,0.6712166959594215,MEIC_1990_2023
Guangdong,2001,210.908,12039.25356,8733.18,6943.682293000001,1780.1152590000002,3319.28763,12.960217864505395,1844.2794040000008,25.636473327625502,47.80298824078125,0.18664762178953273,26.56053843159325,50.2,58.01970892839249,1.3785646877769608,0.5767535552262263,0.03037408555005729,0.5767535552262263,MEIC_1990_2023
Guangdong,2002,232.503,13502.42486,8842.08,7445.31217,1811.281397,3519.864947000001,13.747647641161759,2114.165826,24.32780997818121,47.27625741715543,0.18464837104555898,28.395932604663372,50.4,58.825288510732385,1.5270643174456688,0.5514055621265647,0.03122810631592362,0.5514055621265647,MEIC_1990_2023
Guangdong,2003,258.619,15844.64,8963.0,9173.895283600003,2515.168542,4203.928844000001,16.758,2438.0398976,27.416582206866025,45.82490549587245,0.18267049581389877,26.57584180144761,53.62654,59.63594869331704,1.767783108334263,0.5789904525189593,0.028190751257247102,0.5789904525189593,MEIC_1990_2023
Guangdong,2004,294.585,18864.62,9111.0,9598.445237400001,2116.373577,4561.995146,15.161999999999995,2904.9145144,22.04912904804234,47.528480219112446,0.15796308282222418,30.26442765002298,55.42761,60.451097049391066,2.0705323235649216,0.5088067099893876,0.030690908028746154,0.5088067099893876,MEIC_1990_2023
Guangdong,2005,338.447,22557.37,9194.0,11705.546778400001,2450.15123,5894.842790000001,18.619999999999997,3341.9327584000002,20.931540203839194,50.359397143904715,0.15906988671694594,28.54999276553914,50.7,60.68,2.4534881444420273,0.5189233841711157,0.028913386653968965,0.5189233841711157,MEIC_1990_2023
Guangdong,2006,369.992,26587.76,9442.0,13169.069943399998,2855.0062289999996,6586.250568000001,68.894,3658.9191464000005,21.679634486495047,50.0130274674474,0.5231500804240767,27.784187965633496,51.3,63.0,2.815903410294429,0.4953057325400861,0.028095530025294656,0.4953057325400861,MEIC_1990_2023
Guangdong,2007,398.615,31777.01,9660.0,14647.267614263421,3265.186655113786,7092.447237979018,159.60000000000002,4130.033721170617,22.29212124133082,48.421640300150145,1.0896230218705263,28.196615436648507,51.3,63.14,3.289545548654244,0.46093913852383916,0.027214290780884696,0.46093913852383916,MEIC_1990_2023
Guangdong,2008,403.034,36796.71,9893.0,15653.426634600002,3825.8694480000013,7322.020541000001,206.68200000000002,4298.8546456,24.441098663620274,46.775831975444675,1.3203626581233945,27.46270670281166,51.6,63.37,3.7194693217426464,0.42540288614389715,0.025747333756887595,0.42540288614389715,MEIC_1990_2023
Guangdong,2009,418.399,39482.56,10130.0,16984.267530599995,4083.713205999999,7539.535293000002,843.0870000000001,4517.932031599999,24.044093739353244,44.39128905274407,4.963929109577661,26.600688098325058,49.2,63.4,3.8975873642645604,0.43017138530530935,0.024634503622024576,0.43017138530530935,MEIC_1990_2023
Guangdong,2010,447.719,46013.06,10441.0,18107.5132586,4546.189444000001,7760.040413000001,361.361,5439.922401599999,25.106647053486647,42.85536231384196,1.9956412282530005,30.0423494044184,50.0,66.18,4.406959103534144,0.3935298643167831,0.024725592830222555,0.3935298643167831,MEIC_1990_2023
Guangdong,2011,500.464,53210.28,10756.0,19321.155557200003,4925.675406999999,7760.674491000002,480.7950000000001,6154.010659199998,25.493689507429345,40.166720194476135,2.488438119431384,31.851152178663117,49.7,66.57,4.947032354034957,0.3631094509782697,0.025902384488256075,0.3631094509782697,MEIC_1990_2023
Guangdong,2012,481.758,57067.92,11041.0,19676.226658999996,4884.682697999999,7719.668559,586.1310000000001,6485.744401999999,24.825302039127113,39.23348054881746,2.9788790816347963,32.962338330420636,48.54036,67.15,5.168727470337831,0.34478611904902084,0.024484267657063286,0.34478611904902084,MEIC_1990_2023
Guangdong,2013,490.826,62474.79,11270.0,18810.821915999997,4152.323350999999,7308.471299000001,704.5010000000001,6645.526266000001,22.07411972502988,38.852482531789875,3.7451898866831,35.32820785649716,47.3,68.09,5.5434596273291925,0.3010946001739261,0.02609274609008531,0.3010946001739261,MEIC_1990_2023
Guangdong,2014,479.804,67809.85,11489.0,19383.872659199995,4466.650692,7413.292450000001,755.1740000000001,6748.755517199998,23.0431285354118,38.24464068835851,3.8958881606229423,34.81634261560678,46.3,68.62,5.9021542344851605,0.28585629756148984,0.02475274205705612,0.28585629756148984,MEIC_1990_2023
Guangdong,2015,482.95,72812.55,11678.0,20120.733485,4415.526336000001,7994.529037000001,779.38,6931.298111999999,21.94515592233143,39.73279126707742,3.87351684063122,34.448535969959934,44.7911,69.51,6.235018838842268,0.276336064112574,0.024002604097909205,0.276336064112574,MEIC_1990_2023
Guangdong,2016,474.364,80854.91,11908.0,21087.549555200003,4259.651956999998,8482.381151000001,830.186,7515.3304472,20.199843257509293,40.224593800223325,3.936853819012288,35.63870912325508,43.42304,70.15,6.789965569365133,0.26080728498986644,0.022494979739503495,0.26080728498986644,MEIC_1990_2023
Guangdong,2017,507.132,89705.23,12141.0,21344.0640964,4012.3690049999987,8559.605155000001,910.518,7861.5719364000015,18.79852396843554,40.102977185322956,4.265907354324206,36.8325914919173,42.36995,70.74,7.388619553578782,0.23793555956993814,0.02375986118246035,0.23793555956993814,MEIC_1990_2023
Guangdong,2018,513.998,97277.77,12348.0,22205.572439000003,3724.5423140000003,9055.940892999999,1027.8240000000003,8397.265232000002,16.773007425192638,40.78228975126489,4.628675990333023,37.81602683320944,41.83,71.81,7.878018302559119,0.228269752061545,0.023147252853398956,0.228269752061545,MEIC_1990_2023
Guangdong,2019,511.273,107671.07,12489.0,22674.602218599997,3966.446271,8723.516492,1051.365,8933.2744556,17.49290343777815,38.47263298336538,4.6367516830683995,39.397711895788085,40.4,72.65,8.621272319641285,0.2105914078739999,0.022548267664012307,0.2105914078739999,MEIC_1990_2023
Guangdong,2020,530.696,110760.94,12624.0,23080.946409000004,3983.3299660000007,8284.079076999997,1481.221,9332.316366,17.25808766856619,35.89141853286297,6.417505477255579,40.432988321315236,39.2,74.15,8.773838719898606,0.20838525213852468,0.02299281799783845,0.20838525213852468,MEIC_1990_2023
Guangdong,2021,621.108,124369.7,12684.0,23769.387745600005,3251.367078000001,8028.265253999999,1888.201,10601.554413600003,13.678800282105993,33.77565017629083,7.943835239717221,44.60171430188595,40.37897,74.63,9.805242825607063,0.191118799398889,0.026130584710368672,0.191118799398889,MEIC_1990_2023
Guangdong,2022,616.86,129118.6,12657.0,23359.7623514,3350.9654530000007,7324.3418,2004.3100000000006,10680.1450984,14.345032293529176,31.354521890335228,8.58018146695691,45.72026434917869,40.9,74.79,10.201358931816387,0.18091709754752608,0.02640694672833563,0.18091709754752608,MEIC_1990_2023
Guangdong,2023,661.919,135673.2,12706.0,22974.67453426315,3399.63211627316,7247.193945865803,2811.6441032949747,10351.154806755263,14.797302617728656,31.54427252084786,12.238014945986917,45.05463087765673,36.41600904462589,75.8977796180126,10.677884464032742,0.16933834047006446,0.02881081074784545,0.16933834047006446,MEIC_1990_2023
Guangxi,1990,33.795,449.06,4261.0,605.2396907015384,416.08170000415953,48.30792656294978,0.0008883136376782472,144.89644239042948,68.74659847933563,7.981619068464538,0.00014677055244817063,23.940340433139603,21.604835384182714,13.162628044421217,0.10538840647735273,1.3477924791821547,0.05583738231183737,1.3477924791821547,MEIC_1990_2023
Guangxi,1991,36.694,518.59,4324.0,701.8367809861887,474.64221125683383,62.93086893215709,0.0017565104288629837,166.01707329675276,67.62857463666815,8.96659602874183,0.0002502733507917348,23.65465558295095,23.38833977162607,14.222713979689313,0.11993293246993525,1.3533557935675364,0.0522828113232243,1.3533557935675364,MEIC_1990_2023
Guangxi,1992,40.154,646.6,4380.0,810.608722414247,539.1737703650703,81.06473460386253,0.0034132008927168734,189.78450499344908,66.51467661971878,10.000476476792198,0.00042106639101430963,23.41259102520033,25.17092521278547,15.333788987908838,0.1476255707762557,1.2536478849586252,0.04953561303955476,1.2536478849586252,MEIC_1990_2023
Guangxi,1993,45.282,871.7,4438.0,932.5085985716477,609.9266979820824,103.26634693244259,0.006517777195599784,216.4656963405975,65.40708567366842,11.074036967661087,0.0006989508949926324,23.2132654510816,26.936220982899027,16.49448131193608,0.19641730509238398,1.0697586309184899,0.04855933775769986,1.0697586309184899,MEIC_1990_2023
Guangxi,1994,47.214,1241.83,4493.0,1068.4663322752651,687.1083553955418,130.10333351920036,0.012231041737728286,246.34502035485184,64.30790888210454,12.176643249221476,0.0011447287919388784,23.0559459772839,28.668410586829612,17.702989668224586,0.27639216559091917,0.8603966181162198,0.04418857063980602,0.8603966181162198,MEIC_1990_2023
Guangxi,1995,58.697,1497.56,4543.0,1219.3693184497567,770.8751386569453,162.1335215391127,0.022555541976249156,279.72392742651874,63.21916805623715,13.296506569907868,0.0018497711591534147,22.940049679300223,30.35256846106861,18.957087491806732,0.3296412062513757,0.8142373717578973,0.048137179697636104,0.8142373717578973,MEIC_1990_2023
Guangxi,1996,58.647,1869.62,4589.0,1386.0411008383962,861.3246136622372,199.88076726460315,0.04087599905071003,316.9203022876828,62.14279022037907,14.420984135585748,0.002949118826706129,22.865144626373795,38.0,20.25413532269285,0.4074133798213118,0.7413490981260343,0.04231259806402947,0.7413490981260343,MEIC_1990_2023
Guangxi,1997,55.391,2015.2,4633.0,1877.4620899999998,1241.2126219999998,236.3653180000001,0.08709550340848089,399.88415000000003,66.11119492697719,12.58961868039637,0.004639001973588766,21.299186392626446,37.7,21.591101346937474,0.43496654435570903,0.9316505011909486,0.029503125679624244,0.9316505011909486,MEIC_1990_2023
Guangxi,1998,55.594,1903.04,4675.0,1924.8331129999997,1182.424198,311.41587499999997,0.13858196807184903,430.99304000000006,61.42995930473688,16.17885067005287,0.00719968745009059,22.391190025210257,35.6,22.96458982084262,0.40706737967914436,1.011451736694972,0.02888250395555202,1.011451736694972,MEIC_1990_2023
Guangxi,1999,56.551,1953.27,4713.0,2003.2817249999994,1221.0279889999995,330.86507600000004,0.2208512444081967,451.3886600000001,60.951386605396195,16.516153063793368,0.011024472576776327,22.532460330810448,35.62385,24.370876822548848,0.4144430299172501,1.025604102351441,0.02822917979746459,1.025604102351441,MEIC_1990_2023
Guangxi,2000,60.255,2050.14,4751.0,2137.6605382000007,1206.653508,405.721523,0.3560356420994048,525.2855072,56.447386590952966,18.979698401582247,0.01665538731417111,24.57291500746476,36.48531,25.80595250742415,0.4315175752473163,1.042690030046729,0.028187356656140188,1.042690030046729,MEIC_1990_2023
Guangxi,2001,57.711,2279.34,4788.0,2272.7572683999997,1232.2235620000001,491.18513600000006,0.5642275099231375,549.3485704,54.21712116523003,21.611860748587105,0.024825682784873394,24.171018086182887,35.5,27.265568807262362,0.4760526315789474,0.9971120010178383,0.025392504867283085,0.9971120010178383,MEIC_1990_2023
Guangxi,2002,57.466,2523.73,4822.0,2288.2171702,1106.712406,570.1794110000001,0.8353918373100286,611.3253531999998,48.36570673505036,24.918063653467122,0.03650841573035709,26.71622961148252,35.2,28.745291322349292,0.5233782662795521,0.9066806552998934,0.025113875006443215,0.9066806552998934,MEIC_1990_2023
Guangxi,2003,66.203,2821.11,4857.0,2691.2195442,1367.2600470000004,601.4045020000001,1.4255213158384878,722.5549952000001,50.804478213108254,22.346913439155163,0.05296934317048602,26.8486083477366,36.85236,30.24055402006712,0.5808338480543546,0.9539576777225985,0.024599628128696465,0.9539576777225985,MEIC_1990_2023
Guangxi,2004,80.626,3433.5,4889.0,3111.613215,1544.8154429999997,777.408218,0.26599999999999996,789.1235539999999,49.646769577689945,24.984089097333392,0.008548620333584745,25.360592704643075,38.80184,31.74671528162066,0.7022908570259767,0.906251118392311,0.025911318158481342,0.906251118392311,MEIC_1990_2023
Guangxi,2005,82.096,3984.1,4660.0,3351.2529186000006,1791.111831,904.1918400000002,14.896000000000004,641.0532476000001,53.446035691876226,26.98071025858979,0.44449047451252555,19.12876357502145,37.1,33.62,0.8549570815450643,0.841156828041465,0.02449710660283317,0.841156828041465,MEIC_1990_2023
Guangxi,2006,99.974,4746.16,4719.0,3933.4673080000002,2185.315813,970.3336369999998,16.226000000000003,761.5918580000001,55.55698425547967,24.668658997788214,0.4125113730321107,19.361845373700003,38.9,34.64,1.0057554566645475,0.828768374433226,0.025416252932030214,0.828768374433226,MEIC_1990_2023
Guangxi,2007,124.04,5823.41,4768.0,4590.4358508000005,2432.101015,1059.2451452000003,17.87919,1081.2105006,52.98191923488365,23.075045151004556,0.38948785215861575,23.55354776195318,40.7,36.24,1.2213527684563759,0.7882728248225697,0.027021399281373874,0.7882728248225697,MEIC_1990_2023
Guangxi,2008,125.158,7021.0,4816.0,4840.4265091,2518.4904103999997,1036.8472751000002,13.4729,1271.6159236000003,52.03034083185105,21.42057674361397,0.27834117457771446,26.27074124995727,42.4,38.16,1.4578488372093024,0.6894212375872383,0.025856812362444304,0.6894212375872383,MEIC_1990_2023
Guangxi,2009,143.347,7759.16,4856.0,5315.1225012,2892.2462080000005,1120.225876,16.093,1286.5574172000001,54.415419538251754,21.076200515549463,0.3027775934866349,24.205602352712148,43.6,39.2,1.597850082372323,0.6850126174998326,0.02696965121079268,0.6850126174998326,MEIC_1990_2023
Guangxi,2010,167.861,9569.85,4610.0,5895.574511600001,3016.044447000001,1290.6303630000002,22.61,1566.2897015999997,51.15776996907934,21.891511343984963,0.3835080017310114,26.56721068520469,47.1,40.0,2.075889370932755,0.6160571494433038,0.028472373586275676,0.6160571494433038,MEIC_1990_2023
Guangxi,2011,190.594,11720.87,4655.0,6558.754299,3236.7411190000003,1401.4216859999997,31.521000000000004,1889.0704940000003,49.349937067981024,21.367192947198397,0.48059431048981277,28.80227567433076,48.4,41.9,2.5179097744360903,0.5595791352519054,0.02905948161971237,0.5595791352519054,MEIC_1990_2023
Guangxi,2012,199.371,13035.1,4694.0,7078.158171200001,3448.4540210000005,1600.9998282000001,39.63400000000001,1989.0703220000003,48.71965188671906,22.61887611828507,0.5599479277146562,28.101524067281215,47.92775,43.48,2.7769706007669366,0.5430075849974301,0.028167073294746606,0.5430075849974301,MEIC_1990_2023
Guangxi,2013,207.296,14449.9,4731.0,6947.952304400001,3424.8656320000005,1409.9057280000002,55.328,2057.8529444,49.293165553699914,20.29239214994517,0.7963209529369089,29.618121343418007,47.7,45.11,3.05430141619108,0.4808304766399768,0.029835553112349884,0.4808304766399768,MEIC_1990_2023
Guangxi,2014,199.632,15672.89,4770.0,7389.930175600001,3503.5565490000004,1597.0130078,103.47400000000002,2185.8866188,47.40987351366335,21.610664375057315,1.4002026750083438,29.579259436270984,46.7,46.54,3.285721174004193,0.4715103708122753,0.027014057677993086,0.4715103708122753,MEIC_1990_2023
Guangxi,2015,190.04,16803.12,4811.0,7339.9293947999995,3306.576357,1754.587409,95.494,2183.2716287999997,45.049157548334954,23.90469055796428,1.301020689213347,29.74513120448743,45.92909,47.99,3.492646019538557,0.43681943560481623,0.025891257228527913,0.43681943560481623,MEIC_1990_2023
Guangxi,2016,195.906,18317.64,4857.0,7728.207502000001,3518.226055,1841.376771,161.46200000000002,2207.1426760000004,45.52447710661897,23.82669940634314,2.0892554962870094,28.559567990750878,45.16772,49.24,3.7713897467572575,0.42189973719321927,0.025349474629052213,0.42189973719321927,MEIC_1990_2023
Guangxi,2017,200.793,18523.26,4907.0,8141.836642200001,3554.488537000001,1918.911156,177.954,2490.482949200001,43.65708492082377,23.56852931750166,2.1856739188016325,30.588711842872947,40.22429,50.59,3.7748644793152635,0.4395466371578222,0.024661880214995796,0.4395466371578222,MEIC_1990_2023
Guangxi,2018,212.761,20352.51,4947.0,7777.018352400002,3211.4044950000007,1646.9867610000001,282.758,2635.8690964,41.29351828016395,21.177611860614125,3.63581500245194,33.893054856769965,39.67,51.82,4.114111582777441,0.3821159332387014,0.02735765692700745,0.3821159332387014,MEIC_1990_2023
Guangxi,2019,228.515,21237.14,4982.0,8075.2073838000015,3223.956670000001,1534.8031830000002,293.7970000000001,3022.6505308000005,39.924134660215785,19.0063624381837,3.6382595026525024,37.43124339894801,33.3,52.98,4.262773986350863,0.38023987146103483,0.02829834444356601,0.38023987146103483,MEIC_1990_2023
Guangxi,2020,247.16,22156.69,5019.0,8913.5920828,3929.121744,1494.1385079999998,346.731,3143.6008308000005,44.08011615857742,16.762473468840305,3.8899132558361638,35.26749711674612,32.1,54.2,4.414562661884838,0.40229800041432184,0.027728439635119624,0.40229800041432184,MEIC_1990_2023
Guangxi,2021,258.717,24740.9,5037.0,9377.0503002,4022.6395620000003,1582.438409,443.156,3328.816329200001,42.89877342253568,16.87565234630605,4.725963771257024,35.49961045990125,33.09465,55.08,4.911832439944412,0.37901007239833634,0.027590446005657226,0.37901007239833634,MEIC_1990_2023
Guangxi,2022,250.494,26300.9,5047.0,9631.954696400002,4185.729749000002,1720.4341290000002,368.0109999999999,3357.7798184000003,43.456700959821184,17.86173402209857,3.82073017990363,34.860834838176615,34.0,55.65,5.211194769169804,0.3662214865803072,0.026006559197545184,0.3662214865803072,MEIC_1990_2023
Guangxi,2023,260.952,27202.4,5027.0,9745.123533759024,4078.180233403048,1476.485591137214,498.8895021474127,3770.797294689326,41.84842007672278,15.151019748722298,5.119375864442984,38.694196965554546,32.5050637048784,57.21377421055048,5.411259200318281,0.35824499065372994,0.02677770056952187,0.35824499065372994,MEIC_1990_2023
Guizhou,1990,39.227,260.14,3268.0,1305.5673869367047,1034.1789095624915,51.82853594935566,320.328816430449,103.26658074856915,79.21298585659521,3.9698093310191096,24.53560188739449,7.909708972653407,31.04152438742701,10.714260315628975,0.07960220318237454,5.018710644025159,0.030045940479594534,5.018710644025159,MEIC_1990_2023
Guizhou,1991,40.292,295.9,3315.0,1443.2736922882027,1146.615204654953,59.72960683543059,267.20160920397893,120.59878417772262,79.44544480936808,4.138480951643603,18.51357858400029,8.355919242629737,32.11082342420672,11.364519272522788,0.08926093514328808,4.877572464644146,0.027917088917570474,4.877572464644146,MEIC_1990_2023
Guizhou,1992,42.249,339.91,3361.0,1590.943403568773,1266.406490467267,68.75293594131098,221.91992255085634,140.2678016604552,79.60097685602699,4.32151990995316,13.948951424233568,8.816643090245023,33.13548936540041,12.054729949628417,0.1011335911930973,4.680484256328948,0.02655594152829565,4.680484256328948,MEIC_1990_2023
Guizhou,1993,45.688,417.69,3409.0,1748.7084044860121,1393.3858356788921,79.0438133482835,184.68767308809024,162.48206268266222,79.68085657416634,4.520125433463357,10.561376191382486,9.291546964939512,34.11174028405772,12.786929526979113,0.12252566735112937,4.186617837357878,0.02612671151050413,4.186617837357878,MEIC_1990_2023
Guizhou,1994,46.908,524.46,3458.0,1916.6230047709162,1527.2752453161966,90.76389118483958,154.7431539645067,187.45021954990222,79.68574109329047,4.735615244046813,8.073739779774913,9.780234249682668,35.0361836794304,13.563174823115778,0.1516657027183343,3.6544693680565077,0.024474296657837867,3.6544693680565077,MEIC_1990_2023
Guizhou,1995,65.815,636.21,3508.0,2094.6556044263784,1667.6741072828809,104.09257961290963,130.97135076532962,215.37763037593078,79.61567065052556,4.969436474088798,6.2526436560055,10.28224544029098,35.90580622887606,14.385526543370347,0.18135974914481187,3.2923965426924733,0.031420439646938254,3.2923965426924733,MEIC_1990_2023
Guizhou,1996,70.475,713.7,3555.0,2282.6808308770055,1814.0480229098239,119.2284699179738,112.24102658544754,246.46239199144185,79.47006863035105,5.223177428277007,4.917070536853133,10.797058820384935,35.8,15.256030773817967,0.20075949367088608,3.1983758314095634,0.03087378622832852,3.1983758314095634,MEIC_1990_2023
Guizhou,1997,77.419,792.98,3606.0,2774.2070060000005,2289.6927800000003,156.775896,66.23400000000001,261.50433,82.53503704113996,5.651196744184127,2.3874930694339107,9.426273145241995,37.0,16.17669754037179,0.2199057127010538,3.4984577240283494,0.027906713461742293,3.4984577240283494,MEIC_1990_2023
Guizhou,1998,82.465,841.88,3658.0,2939.3346440000005,2423.5462630000006,159.809461,73.94800000000001,282.0309200000001,82.45220624834714,5.436926391699413,2.5158074515587545,9.595059908394699,38.7,17.149476291434823,0.2301476216511755,3.491393837601559,0.02805566905025054,3.491393837601559,MEIC_1990_2023
Guizhou,1999,83.934,911.86,3710.0,2879.33194,2302.593235,175.99666500000004,82.72599999999998,318.01604,79.96970418770125,6.11241318012122,2.8730970143025605,11.044785617874957,38.22846,18.176228217281714,0.2457843665768194,3.1576469414164454,0.029150511906591774,3.1576469414164454,MEIC_1990_2023
Guizhou,2000,88.913,993.53,3756.0,2869.1536406000005,2205.251341,195.30072200000004,76.07600000000001,392.5255776,76.86069194045794,6.806910554959285,2.6515136353622006,13.680883869220564,39.03757,19.25869539100388,0.26451810436634715,2.887837952150414,0.030989278072054174,2.887837952150414,MEIC_1990_2023
Guizhou,2001,88.791,1133.27,3799.0,3012.0049188,2175.890518,225.884972,79.80000000000001,530.4294288,72.24060307533918,7.499488815243831,2.649398063791768,17.61051004562523,38.7,20.39846680686377,0.29830744932877074,2.6577999230545237,0.029479035524077046,2.6577999230545237,MEIC_1990_2023
Guizhou,2002,93.337,1243.43,3837.0,3212.9659148,2321.503878,238.86605600000001,72.88400000000001,579.7119808000001,72.25423299096867,7.434441022225065,2.2684336507982183,18.042892336008048,40.1,21.59694150257184,0.3240630701068543,2.5839539940326355,0.02905010587571391,2.5839539940326355,MEIC_1990_2023
Guizhou,2003,117.28,1426.34,3870.0,3714.1937522000007,2716.156725000001,277.229794,72.48499999999999,648.3222332000001,73.12910704755669,7.464063872160426,1.9515675496752287,17.455261530607665,42.71851,22.85528908275998,0.36856330749354005,2.6040030793499453,0.031576166410417446,2.6040030793499453,MEIC_1990_2023
Guizhou,2004,129.05,1677.8,3904.0,4259.465941800001,3215.8449020000007,296.670399,66.367,680.5836408,75.49878191163613,6.964967041728018,1.5581061313042,15.978144915331644,44.89352,24.174408110597277,0.4297643442622951,2.538720909405174,0.03029722546518707,2.538720909405174,MEIC_1990_2023
Guizhou,2005,148.409,2005.42,3730.0,4510.468262800001,3427.374946,349.690488,72.352,661.0508288,75.98712032334221,7.752864395124239,1.6040906572100666,14.655924624323463,41.8,26.87,0.5376461126005362,2.2491389648053777,0.03290323561835039,2.2491389648053777,MEIC_1990_2023
Guizhou,2006,172.506,2338.98,3690.0,4917.834646200001,3676.3324610000004,414.35312999999996,65.83500000000002,761.3140552,74.75510515264465,8.425519762446052,1.3386989343139173,15.480676150595377,43.0,27.46,0.633869918699187,2.1025552361285693,0.03507763322894457,2.1025552361285693,MEIC_1990_2023
Guizhou,2007,181.073,2884.11,3632.0,4937.319986,3387.1100229999997,537.4737590000001,68.36199999999998,944.3742040000002,68.60219780375401,10.885941371513935,1.3845973158280929,19.127263508903958,41.9,28.24,0.7940831497797357,1.7119041874269707,0.03667434975116883,1.7119041874269707,MEIC_1990_2023
Guizhou,2008,169.98,3561.56,3596.0,4730.572462555556,3113.722838,632.4080405555555,63.04199999999998,921.399584,65.82126925750337,13.368530882072468,1.3326505512599918,19.477549309164168,42.3,29.11,0.9904226918798665,1.3282304559113298,0.03593222624649812,1.3282304559113298,MEIC_1990_2023
Guizhou,2009,188.285,3912.68,3537.0,5079.402689600001,3409.63891,635.790618,55.594000000000015,978.3791616000001,67.12676899945703,12.517035109300775,1.0944987707674343,19.261697120474743,37.7,29.89,1.1062143059089624,1.2981901636729816,0.03706833490195818,1.2981901636729816,MEIC_1990_2023
Guizhou,2010,192.441,4602.16,3479.0,5326.363409500001,3590.5536906999996,721.332628,55.062,959.4150908,67.41097846038737,13.542685178285899,1.0337634848908819,18.012572876435833,39.1,33.81,1.322839896521989,1.157361632255289,0.03612990425263997,1.157361632255289,MEIC_1990_2023
Guizhou,2011,207.455,5701.84,3530.0,5912.3034506,3962.690087000001,795.6646280000001,50.273999999999994,1103.6747356,67.02447058257562,13.457777237723706,0.8503284789094854,18.667423700791193,38.5,35.03,1.6152521246458924,1.0369114970956743,0.03508869288144315,1.0369114970956743,MEIC_1990_2023
Guizhou,2012,225.73,6852.2,3587.0,6837.29447655339,4728.3463520000005,820.7219940000001,66.633,1221.5931305533904,69.15522460257571,12.003607520700463,0.9745521452747054,17.86661573144913,39.07563,36.3,1.9102871480345693,0.9978247098090235,0.0330145206958803,0.9978247098090235,MEIC_1990_2023
Guizhou,2013,243.133,8086.86,3632.0,6644.119311599999,4255.840005999999,959.02534,109.99100000000003,1319.2629656,64.05423813762208,14.434198048274558,1.6554639500221833,19.856099864081198,40.5,37.89,2.226558370044053,0.821594452185397,0.03659371371846273,0.821594452185397,MEIC_1990_2023
Guizhou,2014,231.57,9266.39,3677.0,6854.614398600001,4399.701827000001,997.2761088999999,118.10400000000001,1339.5324627000002,64.18598583603192,14.548974616335611,1.722985322473016,19.54205422515946,41.6,40.24,2.5200951862931738,0.739728675201454,0.03378308195531703,0.739728675201454,MEIC_1990_2023
Guizhou,2015,223.951,10502.56,3708.0,7053.8837132,4333.354875999999,1231.7382040000002,145.502,1343.2886332,61.432184767817354,17.461844482849028,2.062721841128749,19.04324890820487,39.49351,42.96,2.832405609492988,0.6716346979403117,0.03174860957530649,0.6716346979403117,MEIC_1990_2023
Guizhou,2016,247.785,11776.73,3758.0,7219.929332999998,4244.896149099999,1381.1474144,154.47683999999998,1439.4089295000003,58.79415093023045,19.129652808195985,2.1395893626539464,19.93660689891964,39.65048,45.56,3.1337759446514104,0.6130674077608979,0.03431958798647151,0.6130674077608979,MEIC_1990_2023
Guizhou,2017,256.629,13540.8256,3803.0,7355.093562540002,4107.797682310001,1443.02538523,176.31677,1627.9537250000003,55.84969990363273,19.619402159333877,2.3972063509564783,22.133691586076903,40.08721,47.76,3.560564186168814,0.5431791073758457,0.03489133045254913,0.5431791073758457,MEIC_1990_2023
Guizhou,2018,257.556,14806.45,3822.0,7178.510765000001,3410.158950000001,1664.807917,379.582,1723.9618980000002,47.50510323989185,23.19155005125913,5.287754137678721,24.015592571170295,38.87,49.54,3.8740057561486134,0.4848232199480632,0.035878750959844795,0.4848232199480632,MEIC_1990_2023
Guizhou,2019,268.556,16769.34,3848.0,7351.7248668,3377.0640379999995,1718.7497839999999,425.06800000000004,1830.8430448000001,45.93566950867057,23.378864350076306,5.781881227895029,24.90358491335809,36.1,51.48,4.357936590436591,0.43840275567195847,0.036529658667285636,0.43840275567195847,MEIC_1990_2023
