level,scenario,province,province_id,year,energy_pred,co2_pred
province,extensive,Beijing,1,2024,6837.615340061323,6654.752243981998
province,extensive,Beijing,1,2025,7019.545872267251,6831.817281605974
province,extensive,Beijing,1,2026,7241.475890715502,7047.812071430202
province,extensive,Beijing,1,2027,7496.137743862652,7295.663325764204
province,extensive,Beijing,1,2028,7778.191050636383,7570.17348505582
province,extensive,Beijing,1,2029,8085.589111888619,7869.350586453818
province,extensive,Beijing,1,2030,8415.641036971087,8190.5757036674795
province,extensive,Beijing,1,2031,8751.916494521203,8517.857913097478
province,extensive,Beijing,1,2032,9096.85937367913,8853.5757452593
province,extensive,Beijing,1,2033,9451.988875237641,9199.207771903772
province,extensive,Beijing,1,2034,9818.460472044857,9555.8785642661
province,extensive,Beijing,1,2035,10199.891065347205,9927.108294290576
province,extensive,Chongqing,2,2024,9793.538897005394,14898.720170113036
province,extensive,Chongqing,2,2025,10075.24412296102,15327.272849191555
province,extensive,Chongqing,2,2026,10411.091289362683,15838.190608825284
province,extensive,Chongqing,2,2027,10790.777734461539,16415.800210155663
province,extensive,Chongqing,2,2028,11207.088236930655,17049.125277365336
province,extensive,Chongqing,2,2029,11658.22892056562,17735.436821488172
province,extensive,Chongqing,2,2030,12140.7408419511,18469.472819207444
province,extensive,Chongqing,2,2031,12631.1391369838,19215.506203710243
province,extensive,Chongqing,2,2032,13133.013253844541,19978.997532673788
province,extensive,Chongqing,2,2033,13648.857761475527,20763.74174529276
province,extensive,Chongqing,2,2034,14180.60691825904,21572.681391209066
province,extensive,Chongqing,2,2035,14733.6378750708,22413.99662542616
province,extensive,Fujian,3,2024,14740.30517791226,18999.87578528228
province,extensive,Fujian,3,2025,15080.002271444806,19437.73663713297
province,extensive,Fujian,3,2026,15521.15078673022,20006.365772833924
province,extensive,Fujian,3,2027,16042.94992775876,20678.95149916374
province,extensive,Fujian,3,2028,16630.743143635733,21436.601897462744
province,extensive,Fujian,3,2029,17278.330664738,22271.325623500594
province,extensive,Fujian,3,2030,17978.22997849828,23173.47791025081
province,extensive,Fujian,3,2031,18694.047097005485,24096.14783956783
province,extensive,Fujian,3,2032,19429.827508926486,25044.549942713627
province,extensive,Fujian,3,2033,20188.43077548941,26022.370120860465
province,extensive,Fujian,3,2034,20972.148298787382,27032.561932609613
province,extensive,Fujian,3,2035,21788.492694413508,28084.808947016714
province,extensive,Gansu,4,2024,8582.013747838217,11154.086681472301
province,extensive,Gansu,4,2025,8849.765943009326,11502.085564000932
province,extensive,Gansu,4,2026,9160.23045941803,11905.597866508762
province,extensive,Gansu,4,2027,9506.927260739689,12356.201453004423
province,extensive,Gansu,4,2028,9884.336944807017,12846.722728570367
province,extensive,Gansu,4,2029,10291.369605650929,13375.745136905116
province,extensive,Gansu,4,2030,10725.479775805616,13939.960321066734
province,extensive,Gansu,4,2031,11166.344923712724,14512.954983984244
province,extensive,Gansu,4,2032,11617.434217803773,15099.2380214174
province,extensive,Gansu,4,2033,12081.063359721613,15701.819162505744
province,extensive,Gansu,4,2034,12559.03082954039,16323.035900899526
province,extensive,Gansu,4,2035,13056.236262154867,16969.256316857005
province,extensive,Guangdong,5,2024,32441.136384930734,39872.05107166547
province,extensive,Guangdong,5,2025,33249.761729636186,40865.898841342096
province,extensive,Guangdong,5,2026,34262.65260674593,42110.80087877206
province,extensive,Guangdong,5,2027,35442.29637598532,43560.651958444265
province,extensive,Guangdong,5,2028,36758.18302581916,45177.95349449863
province,extensive,Guangdong,5,2029,38196.3342906095,46945.52538218185
province,extensive,Guangdong,5,2030,39740.93240515508,48843.92666435663
province,extensive,Guangdong,5,2031,41312.35032526702,50775.29105376001
province,extensive,Guangdong,5,2032,42920.84031739998,52752.21918456307
province,extensive,Guangdong,5,2033,44573.06057662731,54782.89436732742
province,extensive,Guangdong,5,2034,46274.04766050071,56873.506825402335
province,extensive,Guangdong,5,2035,48040.21377457033,59044.22811782722
province,extensive,Guangxi,6,2024,13777.427638773628,20695.796847183454
province,extensive,Guangxi,6,2025,14135.250114724584,21233.300760381026
province,extensive,Guangxi,6,2026,14580.90393178992,21902.7407388716
province,extensive,Guangxi,6,2027,15096.68784534116,22677.526814456593
province,extensive,Guangxi,6,2028,15670.713730223271,23539.801210666188
province,extensive,Guangxi,6,2029,16298.1817940555,24482.35390755869
province,extensive,Guangxi,6,2030,16973.124626868906,25496.220945557674
province,extensive,Guangxi,6,2031,17662.107663893516,26531.178510879065
province,extensive,Guangxi,6,2032,18369.71508350825,27594.112738360865
province,extensive,Guangxi,6,2033,19098.95546530324,28689.542973241416
province,extensive,Guangxi,6,2034,19852.17614135563,29820.995266179463
province,extensive,Guangxi,6,2035,20636.80068126568,30999.62095052663
province,extensive,Guizhou,7,2024,11211.742287460207,19593.024211129876
province,extensive,Guizhou,7,2025,11558.279932687963,20198.61434145327
province,extensive,Guizhou,7,2026,11965.385945570037,20910.050420020318
province,extensive,Guizhou,7,2027,12419.264812111205,21703.224165282685
province,extensive,Guizhou,7,2028,12912.9877354719,22566.0271929455
province,extensive,Guizhou,7,2029,13444.877743292836,23495.52891834187
province,extensive,Guizhou,7,2030,14011.740027705702,24486.14627094547
province,extensive,Guizhou,7,2031,14587.165305574614,25491.727839975247
province,extensive,Guizhou,7,2032,15175.820759143216,26520.4297364399
province,extensive,Guizhou,7,2033,15780.868423542155,27577.777759031796
province,extensive,Guizhou,7,2034,16404.73040892426,28668.004654245608
province,extensive,Guizhou,7,2035,17053.82820332689,29802.332261413852
province,extensive,Hainan,8,2024,2961.70667436552,3684.2166546291296
province,extensive,Hainan,8,2025,3024.963351939199,3762.904833661369
province,extensive,Hainan,8,2026,3110.2539836308797,3869.0021620977327
province,extensive,Hainan,8,2027,3212.4372592785767,3996.113104320414
province,extensive,Hainan,8,2028,3328.5414997490257,4140.5410384290235
province,extensive,Hainan,8,2029,3457.127373276194,4300.495506877631
province,extensive,Hainan,8,2030,3596.513675528912,4473.885174609209
province,extensive,Hainan,8,2031,3739.2906641732598,4651.49268855182
province,extensive,Hainan,8,2032,3886.2421850798855,4834.293114209521
province,extensive,Hainan,8,2033,4037.8754805114213,5022.917435875285
province,extensive,Hainan,8,2034,4194.6021124759645,5217.877616336573
province,extensive,Hainan,8,2035,4357.915054145783,5421.03084039625
province,extensive,Hebei,9,2024,40225.367265136105,72579.57988953151
province,extensive,Hebei,9,2025,41259.14619758834,74444.8516251873
province,extensive,Hebei,9,2026,42548.5027639182,76771.26811991344
province,extensive,Hebei,9,2027,44036.22331634375,79455.59743818555
province,extensive,Hebei,9,2028,45689.2803374684,82438.24725057531
province,extensive,Hebei,9,2029,47495.54620622326,85697.33540405134
province,extensive,Hebei,9,2030,49436.65471999208,89199.72332560155
province,extensive,Hebei,9,2031,51414.426136544906,92768.26298826712
province,extensive,Hebei,9,2032,53442.569008830964,96427.68905779743
province,extensive,Hebei,9,2033,55530.08579756982,100194.24488661958
province,extensive,Hebei,9,2034,57683.64171863087,104079.95668109447
province,extensive,Hebei,9,2035,59923.88935995831,108122.08839326368
province,extensive,Heilongjiang,10,2024,14011.532803193422,20073.11557934244
province,extensive,Heilongjiang,10,2025,14373.877944306641,20592.216237303364
province,extensive,Heilongjiang,10,2026,14808.50888492829,21214.87453086767
province,extensive,Heilongjiang,10,2027,15315.709667378083,21941.497382988975
province,extensive,Heilongjiang,10,2028,15882.700166483071,22753.77580968113
province,extensive,Heilongjiang,10,2029,16504.60216071887,23644.72120335523
province,extensive,Heilongjiang,10,2030,17175.055062896332,24605.22129887986
province,extensive,Heilongjiang,10,2031,17859.782411418364,25586.171163557538
province,extensive,Heilongjiang,10,2032,18563.126637719117,26593.79182468752
province,extensive,Heilongjiang,10,2033,19287.748793171388,27631.895541250964
province,extensive,Heilongjiang,10,2034,20035.744651333534,28703.484747418057
province,extensive,Heilongjiang,10,2035,20814.349774486054,29818.925209731115
province,extensive,Henan,11,2024,22144.9004292486,31288.92807737662
province,extensive,Henan,11,2025,22705.89576492709,32081.568476274253
province,extensive,Henan,11,2026,23410.89519266823,33077.67484666233
province,extensive,Henan,11,2027,24224.614520631003,34227.393519326615
province,extensive,Henan,11,2028,25127.38231890065,35502.930377163335
province,extensive,Henan,11,2029,26112.384898978547,36894.658237153235
province,extensive,Henan,11,2030,27169.642918588906,38388.47710712323
province,extensive,Henan,11,2031,28245.080818555165,39907.98265700079
province,extensive,Henan,11,2032,29345.766711174598,41463.16154976591
province,extensive,Henan,11,2033,30476.414065981513,43060.67353129212
province,extensive,Henan,11,2034,31640.74079789869,44705.77171043799
province,extensive,Henan,11,2035,32850.174389927466,46414.60218345158
province,extensive,Hubei,12,2024,19366.909548114927,32404.235984250994
province,extensive,Hubei,12,2025,20027.924117398252,33510.22927857966
province,extensive,Hubei,12,2026,20771.604794017898,34754.53746736118
province,extensive,Hubei,12,2027,21584.055201621457,36113.909475996865
province,extensive,Hubei,12,2028,22456.26769567053,37573.27393553343
province,extensive,Hubei,12,2029,23387.80384779069,39131.89727841473
province,extensive,Hubei,12,2030,24374.682547943456,40783.11840939244
province,extensive,Hubei,12,2031,25371.846960133673,42451.54934037976
province,extensive,Hubei,12,2032,26388.140862166052,44151.98726254778
province,extensive,Hubei,12,2033,27429.551159124385,45894.44931800522
province,extensive,Hubei,12,2034,28500.612146015654,47686.522177462946
province,extensive,Hubei,12,2035,29612.6282959467,49547.1202068564
province,extensive,Hunan,13,2024,17630.79274095901,30459.421766844975
province,extensive,Hunan,13,2025,18137.987639765095,31335.66502871696
province,extensive,Hunan,13,2026,18744.066341692742,32382.7425525216
province,extensive,Hunan,13,2027,19429.313799991956,33566.59410438658
province,extensive,Hunan,13,2028,20181.014057833883,34865.25126247691
province,extensive,Hunan,13,2029,20995.482900811086,36272.34908097509
province,extensive,Hunan,13,2030,21866.590885104015,37777.29817134714
province,extensive,Hunan,13,2031,22752.160248411757,39307.231120880504
province,extensive,Hunan,13,2032,23658.787075724787,40873.543499682935
province,extensive,Hunan,13,2033,24590.900847522298,42483.88779486071
province,extensive,Hunan,13,2034,25551.893882479926,44144.12466547931
province,extensive,Hunan,13,2035,26551.4495952179,45870.983433605754
province,extensive,InnerMongolia,14,2024,27657.136976174297,40586.22116785793
province,extensive,InnerMongolia,14,2025,28359.66670472963,41617.16760908592
province,extensive,InnerMongolia,14,2026,29233.66421822208,42899.739135318756
province,extensive,InnerMongolia,14,2027,30247.672075725208,44387.77266554356
province,extensive,InnerMongolia,14,2028,31376.849851062634,46044.81543779995
province,extensive,InnerMongolia,14,2029,32610.85334318481,47855.687571684415
province,extensive,InnerMongolia,14,2030,33936.71297533228,49801.35650749035
province,extensive,InnerMongolia,14,2031,35286.80084813689,51782.57983689335
province,extensive,InnerMongolia,14,2032,36670.003093868865,53812.39775743652
province,extensive,InnerMongolia,14,2033,38092.43239618741,55899.780493736216
province,extensive,InnerMongolia,14,2034,39558.842099470196,58051.703470846944
province,extensive,InnerMongolia,14,2035,41083.608917657235,60289.26419036978
province,extensive,Jiangsu,15,2024,38187.291488443116,48318.2681258426
province,extensive,Jiangsu,15,2025,39035.17697485994,49391.09514959466
province,extensive,Jiangsu,15,2026,40149.00980796526,50800.42457254253
province,extensive,Jiangsu,15,2027,41474.020097998444,52476.956213512654
province,extensive,Jiangsu,15,2028,42969.82950541503,54369.59947768826
province,extensive,Jiangsu,15,2029,44618.81864359611,56456.06060676175
province,extensive,Jiangsu,15,2030,46400.207369699034,58710.04654682883
province,extensive,Jiangsu,15,2031,48219.03883625595,61011.40867677757
province,extensive,Jiangsu,15,2032,50085.8795659099,63373.516786774366
province,extensive,Jiangsu,15,2033,52007.83318503413,65805.3590744732
province,extensive,Jiangsu,15,2034,53990.5746856289,68314.11609063832
province,extensive,Jiangsu,15,2035,56053.044203642115,70923.75273383672
province,extensive,Jiangxi,16,2024,12439.162425717854,19597.784779419904
province,extensive,Jiangxi,16,2025,12728.843794871467,20054.175083926486
province,extensive,Jiangxi,16,2026,13100.032778244093,20638.979877019985
province,extensive,Jiangxi,16,2027,13538.02923496887,21329.039223402815
province,extensive,Jiangxi,16,2028,14030.584143863502,22105.05490405719
province,extensive,Jiangxi,16,2029,14572.713003733332,22959.173883681986
province,extensive,Jiangxi,16,2030,15158.116473510128,23881.471608976717
province,extensive,Jiangxi,16,2031,15756.16678699517,24823.69431898109
province,extensive,Jiangxi,16,2032,16370.427146319877,25791.45580553311
province,extensive,Jiangxi,16,2033,17003.334888339414,26788.596070192987
province,extensive,Jiangxi,16,2034,17656.784147620812,27818.099304365056
province,extensive,Jiangxi,16,2035,18337.042357917013,28889.839791671136
province,extensive,Jilin,17,2024,7459.041930824302,10106.474302974828
province,extensive,Jilin,17,2025,7711.334216903773,10448.312508168987
province,extensive,Jilin,17,2026,7996.344913240889,10834.481845373088
province,extensive,Jilin,17,2027,8308.497497771123,11257.426521568701
province,extensive,Jilin,17,2028,8643.946865813372,11711.93669184381
province,extensive,Jilin,17,2029,9002.824639386876,12198.190694726003
province,extensive,Jilin,17,2030,9383.575187676526,12714.080760477073
province,extensive,Jilin,17,2031,9768.87184442767,13236.130481686672
province,extensive,Jilin,17,2032,10162.09626462435,13768.921761703077
province,extensive,Jilin,17,2033,10565.545017077222,14315.56628884835
province,extensive,Jilin,17,2034,10980.962723725906,14878.427902468706
province,extensive,Jilin,17,2035,11412.721155382837,15463.430042837592
province,extensive,Liaoning,18,2024,31439.010551081563,51004.57084007294
province,extensive,Liaoning,18,2025,32242.280862674044,52307.743452480005
province,extensive,Liaoning,18,2026,33241.4176991208,53928.67695707218
province,extensive,Liaoning,18,2027,34398.294983080916,55805.5181282389
province,extensive,Liaoning,18,2028,35685.32614890215,57893.512346881784
province,extensive,Liaoning,18,2029,37092.005438274755,60175.61576573763
province,extensive,Liaoning,18,2030,38604.27583001855,62629.02320359951
province,extensive,Liaoning,18,2031,40145.335509269804,65129.13647693045
province,extensive,Liaoning,18,2032,41725.33218483156,67692.41855716109
province,extensive,Liaoning,18,2033,43351.10702889281,70329.9681094665
province,extensive,Liaoning,18,2034,45028.022355755296,73050.48459782079
province,extensive,Liaoning,18,2035,46772.47885777343,75880.57542049616
province,extensive,Ningxia,19,2024,8392.503076510062,12950.387143858517
province,extensive,Ningxia,19,2025,8567.216974966876,13219.986404508345
province,extensive,Ningxia,19,2026,8803.238176308787,13584.188348037138
province,extensive,Ningxia,19,2027,9088.847302437369,14024.908919893316
province,extensive,Ningxia,19,2028,9414.922823341369,14528.07277879751
province,extensive,Ningxia,19,2029,9777.04783034027,15086.864237359407
province,extensive,Ningxia,19,2030,10170.397805102652,15693.83862983328
province,extensive,Ningxia,19,2031,10574.038322610617,16316.69225538706
province,extensive,Ningxia,19,2032,10989.856339916592,16958.33685848244
province,extensive,Ningxia,19,2033,11419.232456862395,17620.90282885884
province,extensive,Ningxia,19,2034,11863.315802743113,18306.16337638155
province,extensive,Ningxia,19,2035,12326.282306536024,19020.562335082923
province,extensive,Qinghai,20,2024,4748.852200831928,6086.354794921865
province,extensive,Qinghai,20,2025,4853.4560319007605,6220.42003887312
province,extensive,Qinghai,20,2026,4989.165039731235,6394.351156455258
province,extensive,Qinghai,20,2027,5152.59334196618,6603.808639836051
province,extensive,Qinghai,20,2028,5338.683150516628,6842.310187296025
province,extensive,Qinghai,20,2029,5544.989592979768,7106.722334106748
province,extensive,Qinghai,20,2030,5768.911140036507,7393.710836586643
province,extensive,Qinghai,20,2031,5998.643240258904,7688.146420303296
province,extensive,Qinghai,20,2032,6235.377164273586,7991.555874338316
province,extensive,Qinghai,20,2033,6479.90706218159,8304.957019224108
province,extensive,Qinghai,20,2034,6732.872639059172,8629.169731405238
province,extensive,Qinghai,20,2035,6996.652130374858,8967.242070546477
province,extensive,Shaanxi,21,2024,15371.782748024247,21630.340501835268
province,extensive,Shaanxi,21,2025,15758.878104827314,22175.040131772854
province,extensive,Shaanxi,21,2026,16244.234760420108,22858.007741801917
province,extensive,Shaanxi,21,2027,16807.96738677492,23651.261774852555
province,extensive,Shaanxi,21,2028,17436.24332871182,24535.337667413107
province,extensive,Shaanxi,21,2029,18123.45653059982,25502.346881494308
province,extensive,Shaanxi,21,2030,18862.602495147843,26542.433067710164
province,extensive,Shaanxi,21,2031,19616.136971953805,27602.765989425454
province,extensive,Shaanxi,21,2032,20388.852129831255,28690.088927161283
province,extensive,Shaanxi,21,2033,21184.17140087949,29809.219149233664
province,extensive,Shaanxi,21,2034,22004.75715506852,30963.90299853184
province,extensive,Shaanxi,21,2035,22858.701002607486,32165.526550887163
province,extensive,Shandong,22,2024,43950.837212098675,50885.02362509062
province,extensive,Shandong,22,2025,45007.031797144926,52107.855539609336
province,extensive,Shandong,22,2026,46372.529069095464,53688.789268081586
province,extensive,Shandong,22,2027,47956.338106151656,55522.47812090851
province,extensive,Shandong,22,2028,49717.47050345272,57561.466894003104
province,extensive,Shandong,22,2029,51639.75098700269,59787.02831726911
province,extensive,Shandong,22,2030,53701.04567960779,62173.53642006837
province,extensive,Shandong,22,2031,55793.162402391434,64595.72938880634
province,extensive,Shandong,22,2032,57930.59647526061,67070.38949073227
province,extensive,Shandong,22,2033,60123.13273015544,69608.84532470848
province,extensive,Shandong,22,2034,62378.41572749773,72219.94754438217
province,extensive,Shandong,22,2035,64718.89282473901,74929.68505887761
province,extensive,Shanghai,23,2024,12088.744160266477,17496.56723181318
province,extensive,Shanghai,23,2025,12394.554673224697,17939.180139261032
province,extensive,Shanghai,23,2026,12773.08589044364,18487.04489705613
province,extensive,Shanghai,23,2027,13214.549855215702,19125.994968101964
province,extensive,Shanghai,23,2028,13707.949733240213,19840.114153980576
province,extensive,Shanghai,23,2029,14248.722832113748,20622.798670764012
province,extensive,Shanghai,23,2030,14831.255030377408,21465.922955345726
province,extensive,Shanghai,23,2031,15426.025152093604,22326.759720862297
province,extensive,Shanghai,23,2032,16036.816366616917,23210.78451349819
province,extensive,Shanghai,23,2033,16666.02722187644,24121.46885639459
province,extensive,Shanghai,23,2034,17315.577253662035,25061.59097750932
province,extensive,Shanghai,23,2035,17991.751939359103,26040.24812269355
province,extensive,Shanxi,24,2024,19947.820722138105,33302.60424324126
province,extensive,Shanxi,24,2025,20496.644420513094,34218.85763657611
province,extensive,Shanxi,24,2026,21173.51218483559,35348.87878496266
province,extensive,Shanxi,24,2027,21939.61024547023,36627.86864958059
province,extensive,Shanxi,24,2028,22779.801329458438,38030.55576756267
province,extensive,Shanxi,24,2029,23690.3072307536,39550.632477411826
province,extensive,Shanxi,24,2030,24663.59018894521,41175.51459485409
province,extensive,Shanxi,24,2031,25651.483425679668,42824.788365448505
province,extensive,Shanxi,24,2032,26661.132476347637,44510.38315935217
province,extensive,Shanxi,24,2033,27697.602665439317,46240.7554640787
province,extensive,Shanxi,24,2034,28764.82799586456,48022.47304178233
province,extensive,Shanxi,24,2035,29873.56254524129,49873.48967277319
province,extensive,Sichuan,25,2024,22636.785091484635,33335.83168843896
province,extensive,Sichuan,25,2025,23199.749850899752,34164.87602448491
province,extensive,Sichuan,25,2026,23897.824719876764,35192.88889133413
province,extensive,Sichuan,25,2027,24709.129126516287,36387.64808697617
province,extensive,Sichuan,25,2028,25612.68800623207,37718.264895549866
province,extensive,Sichuan,25,2029,26600.63607870047,39173.15659185851
province,extensive,Sichuan,25,2030,27662.565542503216,40736.9962328347
province,extensive,Sichuan,25,2031,28743.267286582482,42328.48068172762
province,extensive,Sichuan,25,2032,29849.761373900285,43957.94796296954
province,extensive,Sichuan,25,2033,30986.730933531664,45632.29463903565
province,extensive,Sichuan,25,2034,32157.79426307272,47356.84915913704
province,extensive,Sichuan,25,2035,33374.446550267385,49148.53979477119
province,extensive,Tianjin,26,2024,9571.436331370216,13847.83626936289
province,extensive,Tianjin,26,2025,9776.519965415808,14144.54874672445
province,extensive,Tianjin,26,2026,10047.942465817281,14537.23947936422
province,extensive,Tianjin,26,2027,10376.594673455535,15012.729447993375
province,extensive,Tianjin,26,2028,10751.986667202069,15555.841963843703
province,extensive,Tianjin,26,2029,11168.94255252899,16159.088606422358
province,extensive,Tianjin,26,2030,11622.020795774495,16814.596631807315
province,extensive,Tianjin,26,2031,12087.332094071178,17487.803290663574
province,extensive,Tianjin,26,2032,12567.283622186093,18182.191253814177
province,extensive,Tianjin,26,2033,13063.344501393682,18899.88602783557
province,extensive,Tianjin,26,2034,13576.727722045625,19642.642552237856
province,extensive,Tianjin,26,2035,14112.24517330597,20417.42260903401
province,extensive,Xinjiang,27,2024,24467.042119577512,27329.875138190433
province,extensive,Xinjiang,27,2025,24807.470345448644,27710.136097447506
province,extensive,Xinjiang,27,2026,25352.978868708477,28319.47333382642
province,extensive,Xinjiang,27,2027,26072.729212764352,29123.440030641686
province,extensive,Xinjiang,27,2028,26929.774155764488,30080.765855542653
province,extensive,Xinjiang,27,2029,27903.781298541144,31168.73936152243
province,extensive,Xinjiang,27,2030,28975.073347352612,32365.38085939791
province,extensive,Xinjiang,27,2031,30079.831655790324,33599.4044279159
province,extensive,Xinjiang,27,2032,31220.966395020987,34874.06075076054
province,extensive,Xinjiang,27,2033,32400.494214688842,36191.602441169875
province,extensive,Xinjiang,27,2034,33620.36634737774,37554.20904101993
province,extensive,Xinjiang,27,2035,34891.32149261704,38973.875760677765
province,extensive,Yunnan,28,2024,13457.025171455116,22281.193471127364
province,extensive,Yunnan,28,2025,13793.513240713855,22838.32669160936
province,extensive,Yunnan,28,2026,14216.087379616838,23537.99515658068
province,extensive,Yunnan,28,2027,14706.489714672385,24349.96876641259
province,extensive,Yunnan,28,2028,15252.697472408598,25254.341060474013
province,extensive,Yunnan,28,2029,15850.060934336507,26243.413362726307
province,extensive,Yunnan,28,2030,16492.447016268226,27307.030944793474
province,extensive,Yunnan,28,2031,17147.021900196276,28390.82988581638
province,extensive,Yunnan,28,2032,17818.15445693212,29502.04385405084
province,extensive,Yunnan,28,2033,18508.771682295403,30645.519162802797
province,extensive,Yunnan,28,2034,19221.120422834523,31824.97598216979
province,extensive,Yunnan,28,2035,19962.20368088897,33052.00938966836
province,extensive,Zhejiang,29,2024,24026.09464351134,23305.470505639598
province,extensive,Zhejiang,29,2025,24496.544022017417,23761.809510286403
province,extensive,Zhejiang,29,2026,25153.621212048973,24399.178724860132
province,extensive,Zhejiang,29,2027,25953.866981963856,25175.422407603262
province,extensive,Zhejiang,29,2028,26868.775188508625,26062.889411266096
province,extensive,Zhejiang,29,2029,27884.06310112876,27047.725392867927
province,extensive,Zhejiang,29,2030,28984.70526349154,28115.355560517197
province,extensive,Zhejiang,29,2031,30110.24899769864,29207.140417339742
province,extensive,Zhejiang,29,2032,31266.53650742852,30328.746939493638
province,extensive,Zhejiang,29,2033,32457.371467484194,31483.864716662523
province,extensive,Zhejiang,29,2034,33685.79576169527,32675.4443962539
province,extensive,Zhejiang,29,2035,34963.272458227584,33914.605230106536
province,green_growth,Anhui,0,2024,18809.2344984748,27513.058146757696
province,green_growth,Anhui,0,2025,19682.354011201216,28633.92887802086
province,green_growth,Anhui,0,2026,20593.977782582453,29817.444739424558
province,green_growth,Anhui,0,2027,21545.388904153195,31045.656761128597
province,green_growth,Anhui,0,2028,22279.836512655384,31268.013734566197
province,green_growth,Anhui,0,2029,23034.257650178723,31462.53964360995
province,green_growth,Anhui,0,2030,23809.236412748545,31627.762170506197
province,green_growth,Anhui,0,2031,23906.37278326818,30808.6696364963
province,green_growth,Anhui,0,2032,24099.114426922493,30101.289163610007
province,green_growth,Anhui,0,2033,24362.039019967502,29463.49982610948
province,green_growth,Anhui,0,2034,24677.040536752338,28865.771877193398
province,green_growth,Anhui,0,2035,25030.06816148792,28286.030629825713
province,green_growth,Beijing,1,2024,7031.373134389763,6843.328239042964
province,green_growth,Beijing,1,2025,7356.147776814553,7101.00939428647
province,green_growth,Beijing,1,2026,7695.057312693628,7391.973966604149
province,green_growth,Beijing,1,2027,8048.605023754713,7718.6383260869525
province,green_growth,Beijing,1,2028,8320.954910559107,7966.42601358309
province,green_growth,Beijing,1,2029,8600.532913104145,8220.24524635309
province,green_growth,Beijing,1,2030,8887.499695449445,8480.214413944856
province,green_growth,Beijing,1,2031,8901.696854009828,8472.218856394878
province,green_growth,Beijing,1,2032,8953.877779502223,8500.213837271922
province,green_growth,Beijing,1,2033,9031.929647619214,8552.453800671174
province,green_growth,Beijing,1,2034,9126.384181614374,8619.80820013147
province,green_growth,Beijing,1,2035,9228.246139593126,8693.683775587879
province,green_growth,Chongqing,2,2024,10049.97565692685,15288.832423464935
province,green_growth,Chongqing,2,2025,10517.868761739888,15917.117222004164
province,green_growth,Chongqing,2,2026,11006.701826882292,16580.61167453217
province,green_growth,Chongqing,2,2027,11517.312313023464,17269.98571983942
province,green_growth,Chongqing,2,2028,11912.465673540462,17415.554783323532
province,green_growth,Chongqing,2,2029,12318.787157681572,17547.379866712712
province,green_growth,Chongqing,2,2030,12736.59728074958,17664.648415269578
province,green_growth,Chongqing,2,2031,12819.455557736263,17271.14665435159
province,green_growth,Chongqing,2,2032,12947.706243017476,16930.42771263231
province,green_growth,Chongqing,2,2033,13108.961575216043,16621.383856487024
province,green_growth,Chongqing,2,2034,13294.575852735908,16329.468845975372
province,green_growth,Chongqing,2,2035,13498.274629507305,16044.326518289208
province,green_growth,Fujian,3,2024,15227.570366515369,19627.948131560694
province,green_growth,Fujian,3,2025,15922.653831141528,20397.467040721014
province,green_growth,Fujian,3,2026,16648.6490536939,21212.116745419815
province,green_growth,Fujian,3,2027,17406.886515552127,22057.56069606218
province,green_growth,Fujian,3,2028,17990.218709382723,22121.75130341582
province,green_growth,Fujian,3,2029,18590.168322969508,22161.97886040756
province,green_growth,Fujian,3,2030,19207.225929955228,22176.939333653914
province,green_growth,Fujian,3,2031,19223.0514565108,21432.825493482644
province,green_growth,Fujian,3,2032,19338.97313970403,20795.089207628007
province,green_growth,Fujian,3,2033,19527.009023748564,20222.841959831978
province,green_growth,Fujian,3,2034,19767.5068548271,19687.93046108923
province,green_growth,Fujian,3,2035,20046.408891723633,19170.669168811553
province,green_growth,Gansu,4,2024,8784.458923084054,11417.205699838676
province,green_growth,Gansu,4,2025,9196.820643319546,11880.131557714556
province,green_growth,Gansu,4,2026,9627.854114481075,12370.204505856444
province,green_growth,Gansu,4,2027,10078.451580218276,12879.304257723694
province,green_growth,Gansu,4,2028,10428.512829866613,12935.371498110177
province,green_growth,Gansu,4,2029,10788.788933323996,12977.457233049172
province,green_growth,Gansu,4,2030,11159.575009930344,13004.755594460416
province,green_growth,Gansu,4,2031,11274.884960143592,12691.96953763535
province,green_growth,Gansu,4,2032,11420.95419341251,12403.442447743946
province,green_growth,Gansu,4,2033,11589.517903870403,12126.866581212804
province,green_growth,Gansu,4,2034,11774.699983519942,11853.65003749989
province,green_growth,Gansu,4,2035,11972.586165160727,11578.030290284398
province,green_growth,Guangdong,5,2024,33447.24009674176,41108.611286595406
province,green_growth,Guangdong,5,2025,34983.68503355264,42719.22137804935
province,green_growth,Guangdong,5,2026,36588.75853897044,44425.64606685991
province,green_growth,Guangdong,5,2027,38265.87067544532,46196.793679114235
province,green_growth,Guangdong,5,2028,39559.49630283661,46274.26177865738
province,green_growth,Guangdong,5,2029,40890.67233561664,46297.17147090494
province,green_growth,Guangdong,5,2030,42260.35651581645,46262.34452089213
province,green_growth,Guangdong,5,2031,42401.32758284173,44735.02867000715
province,green_growth,Guangdong,5,2032,42747.9759519479,43405.37128330561
province,green_growth,Guangdong,5,2033,43240.524202134606,42190.57494600994
province,green_growth,Guangdong,5,2034,43838.506933930934,41035.4025133195
province,green_growth,Guangdong,5,2035,44513.56033918107,39901.884118457856
province,green_growth,Guangxi,6,2024,14189.26036553148,21314.432391602164
province,green_growth,Guangxi,6,2025,14843.504658739213,22179.349640382938
province,green_growth,Guangxi,6,2026,15527.604044177484,23093.933171303972
